chu_word,torot_tokno,grc_word,grc_tokno
поусто,542668,ἔρημον,106008
мѣсто,542669,τόπον,106009
едини,542670,ἰδίαν,106006
ꙇ,542672,καὶ,106010
почиите,542673,ἀναπαύσασθε,106011
мало,542674,ὀλίγον,106012
бѣахѫ,542676,ἦσαν,106014
бо,542677,γὰρ,106015
приходѧштии,542678,ἐρχόμενοι,106017
ꙇ,542680,καὶ,106018
оходѧштеи,542681,ὑπάγοντες,106020
мъноѕи,542682,πολλοί,106021
ꙇ,542684,καὶ,106023
не,542685,οὐδὲ,106024
бѣ,542686,,
имъ,542687,,
коли,542688,εὐκαίρουν,106026
понѣ,542689,,
ѣсти,542690,φαγεῖν,106025
ꙇ,542692,καὶ,106028
идѫ,542693,ἀπῆλθον,106029
въ,542694,εἰς,106030
поусто,542695,ἔρημον,106031
мѣсто,542696,τόπον,106032
кораблемь,542697,πλοίῳ,106034
едини,542698,ἰδίαν,106036
и,542700,καὶ,106038
видѣшѧ,542701,εἶδον,106039
ѩ,542702,αὐτοὺς,106040
идѫштѧ,542703,ὑπάγοντας,106041
ꙇ,542705,καὶ,106042
познашѧ,542706,ἐπέγνωσαν,106043
ѩ,542707,αὐτοὺς,106044
мъноѕи,542708,πολλοί,106045
ꙇ,542710,καὶ,106047
пѣши,542711,πεζῇ,106048
отъ,542712,ἀπὸ,106049
вьсѣхъ,542713,πασῶν,106050
градъ,542714,πόλεων,106052
притѣшѧ,542715,προῆλθον,106056
тамо,542716,ἐκεῖ,106054
и,542718,καὶ,106055
варишѧ,542719,συνέδραμον,106053
ѩ,542720,αὐτούς,106057
и,542722,Καὶ,106059
шедъ,542723,ἐξελθὼν,106060
и҃съ,542724,,
видѣ,542725,εἶδεν,106061
народъ,542726,ὄχλον,106063
мъногъ,542727,πολὺν,106062
ꙇ,542729,καὶ,106065
мили,542730,ἐσπλαγχνίσθη,106066
емоу,542731,αὐτοὺς,106068
бꙑшѧ,542732,,
зане,542734,ὅτι,106070
бѣхѫ,542735,ἦσαν,106071
ѣко,542736,ὡς,106072
овъцѧ,542737,πρόβατα,106073
не,542738,μὴ,106074
имѫштѧ,542739,ἔχοντα,106075
пастꙑрѣ,542740,ποιμένα,106076
ꙇ,542742,καὶ,106078
начѧтъ,542743,ἤρξατο,106079
оучити,542744,διδάσκειν,106080
ѩ,542745,αὐτοὺς,106081
мъного,542746,πολλά,106082
ꙇ,542748,καὶ,106084
оуже,542749,ἤδη,106085
часоу,542750,ὥρας,106086
мъногоу,542751,πολλῆς,106087
минѫвъшоу,542752,γινομένης,106088
Пристѫпьше,542754,προσελθόντες,106089
къ,542755,,
немоу,542756,,
оученици,542757,μαθηταὶ,106091
его,542758,αὐτοῦ,106092
г҃лашѧ,542759,ἔλεγον,106093
ѣко,542761,ὅτι,106094
поусто,542762,ἔρημός,106095
естъ,542763,ἐστιν,106096
мѣсто,542764,τόπος,106098
ꙇ,542766,καὶ,106100
юже,542767,ἤδη,106101
година,542768,ὥρα,106102
минѫ,542769,,
отъпоусти,542771,ἀπόλυσον,106105
ѩ,542772,αὐτούς,106106
да,542773,ἵνα,106108
шедъше,542774,ἀπελθόντες,106109
въ,542775,εἰς,106110
окръстьниихъ,542776,κύκλῳ,106112
селѣхъ,542777,ἀγροὺς,106113
ꙇ,542779,καὶ,106114
вьсехъ,542780,κώμας,106115
коупѧтъ,542781,ἀγοράσωσιν,106116
себѣ,542782,ἑαυτοῖς,106117
хлѣбꙑ,542784,,
не,542786,,
имѫтъ,542787,,
бо,542788,,
чесо,542789,τί,106118
ѣсти,542790,φάγωσιν,106119
онъ,542792,ὁ,106121
же,542793,δὲ,106122
отъвѣштавъ,542794,ἀποκριθεὶς,106123
рече,542795,εἶπεν,106124
имъ,542796,αὐτοῖς,106125
дадите,542798,δότε,106127
имь,542799,αὐτοῖς,106128
вꙑ,542800,ὑμεῖς,106129
ѣсти,542801,φαγεῖν,106130
ꙇ,542803,καὶ,106132
г҃лашѧ,542804,λέγουσιν,106133
емоу,542805,αὐτῷ,106134
да,542807,,
шедъше,542808,ἀπελθόντες,106136
коупимъ,542809,ἀγοράσωμεν,106137
дъвѣма,542810,διακοσίων,106139
сътома,542811,,
пѣнѧѕъ,542812,δηναρίων,106138
хлѣбꙑ,542813,ἄρτους,106140
ꙇ,542815,καὶ,106142
дамь,542816,δώσομεν,106143
имъ,542817,αὐτοῖς,106144
ѣсти,542818,φαγεῖν,106145
онъ,542820,ὁ,106147
же,542821,δὲ,106148
г҃ла,542822,λέγει,106149
имъ,542823,αὐτοῖς,106150
колико,542825,πόσους,106152
имате,542826,ἔχετε,106154
хлѣбъ,542827,ἄρτους,106153
ꙇдѣте,542829,ὑπάγετε,106156
и,542830,,
видите,542831,ἴδετε,106157
ꙇ,542833,καὶ,106159
оувѣдѣвъше,542834,γνόντες,106160
г҃лашѧ,542835,λέγουσιν,106161
пѧть,542837,πέντε,106163
хлѣбъ,542838,,
и,542839,καὶ,106165
дъвѣ,542840,δύο,106166
рꙑбѣ,542841,ἰχθύας,106167
ꙇ,542843,καὶ,106169
повелѣ,542844,ἐπέταξεν,106170
имъ,542845,αὐτοῖς,106171
посадити,542846,ἀνακλῖναι,106172
вьсѧ,542847,πάντας,106173
народꙑ,542848,,
на,542851,ἐπὶ,106176
сподꙑ,542852,συμπόσια,106175
на,542853,ἐπὶ,106176
трѣвѣ,542854,χόρτῳ,106179
зеленѣ,542855,χλωρῷ,106178
ꙇ,542857,καὶ,106181
вьзлегѫ,542858,ἀνέπεσαν,106182
на,542859,,
лѣхꙑ,542860,πρασιαὶ,106183
на,542861,,
лѣхꙑ,542862,πρασιαὶ,106184
по,542863,κατὰ,106186
сътоу,542864,ἑκατὸν,106187
и,542865,καὶ,106188
по,542866,κατὰ,106189
пѧти,542867,πεντήκοντα,106190
десѧтъ,542868,,
и,542870,καὶ,106192
приемъ,542871,λαβὼν,106193
пѧть,542872,πέντε,106195
хлѣбъ,542873,ἄρτους,106196
и,542874,καὶ,106197
дъвѣ,542875,δύο,106199
рꙑбѣ,542876,ἰχθύας,106200
възьрѣвъ,542878,ἀναβλέψας,106201
на,542879,εἰς,106202
н҃бо,542880,οὐρανὸν,106204
б҃лгслви,542881,εὐλόγησεν,106205
ꙇ,542883,καὶ,106207
прѣломи,542884,κατέκλασεν,106208
хлѣбꙑ,542885,ἄρτους,106210
ꙇ,542887,καὶ,106211
даѣше,542888,ἐδίδου,106212
оученикомъ,542889,μαθηταῖς,106214
своимъ,542890,μαθηταῖς,106214
да,542892,ἵνα,106215
полагаѭтъ,542893,παρατιθῶσιν,106216
прѣдъ,542894,,
ними,542895,αὐτοῖς,106217
ꙇ,542897,καὶ,106219
обѣ,542898,δύο,106221
рꙑбѣ,542899,ἰχθύας,106222
раздѣли,542900,ἐμέρισεν,106223
вьсѣмъ,542901,πᾶσιν,106224
ꙇ,542903,καὶ,106226
ѣшѧ,542904,ἔφαγον,106227
вьси,542905,πάντες,106228
и,542906,καὶ,106229
насꙑтишѧ,542907,ἐχορτάσθησαν,106230
сѧ,542908,,
ꙇ,542910,καὶ,106232
вьзѧсѧ,542911,ἦραν,106233
оукроухъ,542912,κλασμάτων,106234
дъва,542913,δώδεκα,106235
на,542914,,
десѧте,542915,,
коша,542916,κοφίνων,106236
исплънь,542917,πληρώματα,106237
и,542918,καὶ,106238
отъ,542919,ἀπὸ,106239
рꙑбоу,542920,ἰχθύων,106241
ѣдъшихъ,542922,φαγόντες,106246
же,542923,καὶ,106243
бѣ,542924,ἦσαν,106244
хлѣбꙑ,542925,ἄρτους,106248
пѧть,542927,πεντακισχίλιοι,106249
тꙑсѫшть,542928,πεντακισχίλιοι,106249
мѫжь,542929,ἄνδρες,106250
ꙇ,542931,Καὶ,106252
абие,542932,εὐθὺς,106253
оубѣди,542933,ἠνάγκασεν,106254
оученикꙑ,542934,μαθητὰς,106256
своѩ,542935,αὐτοῦ,106257
вънити,542936,ἐμβῆναι,106258
въ,542937,εἰς,106259
корабь,542938,πλοῖον,106261
ꙇ,542940,καὶ,106262
варити,542941,προάγειν,106263
и,542942,,
на,542943,εἰς,106264
ономъ,542944,,
полоу,542945,πέραν,106266
къ,542946,πρὸς,106267
видъсаидѣ,542947,Βηθσαϊδάν,106268
доньдеже,542949,ἕως,106270
самь,542950,αὐτὸς,106271
отъпоуститъ,542951,ἀπολύει,106272
народꙑ,542952,ὄχλον,106274
ꙇ,542954,καὶ,106276
отърекъ,542955,ἀποταξάμενος,106277
сѧ,542956,,
имъ,542957,αὐτοῖς,106278
иде,542958,ἀπῆλθεν,106279
въ,542959,εἰς,106280
горѫ,542960,ὄρος,106282
помолитъ,542961,προσεύξασθαι,106283
сѧ,542962,,
Ꙇ,542964,καὶ,106285
вечероу,542965,ὀψίας,106286
бꙑвъшю,542966,γενομένης,106287
бѣ,542968,ἦν,106288
корабъ,542969,πλοῖον,106290
по,542970,,
срѣдѣ,542971,μέσῳ,106292
морѣ,542972,θαλάσσης,106294
а,542974,καὶ,106296
сь,542975,αὐτὸς,106297
единъ,542976,μόνος,106298
на,542977,ἐπὶ,106299
земи,542978,γῆς,106301
ꙇ,542980,καὶ,106303
видѣвъ,542981,ἰδὼν,106304
ѩ,542982,αὐτοὺς,106305
страждѫштѧ,542983,βασανιζομένους,106306
въ,542984,ἐν,106307
гребении,542985,ἐλαύνειν,106309
бѣ,542987,ἦν,106311
бо,542988,γὰρ,106312
противенъ,542989,ἐναντίος,106315
вѣтръ,542990,ἄνεμος,106314
имъ,542991,αὐτοῖς,106316
ꙇ,542993,,
при,542994,περὶ,106318
четврътѣи,542995,τετάρτην,106319
стражи,542996,φυλακὴν,106320
ноштънѣи,542997,νυκτὸς,106322
приде,542999,ἔρχεται,106323
къ,543000,πρὸς,106324
нимъ,543001,αὐτοὺς,106325
по,543002,ἐπὶ,106327
морю,543003,θαλάσσης,106329
ходѧ,543004,περιπατῶν,106326
ꙇ,543006,καὶ,106331
хотѣ,543007,ἤθελεν,106332
ѩ,543008,αὐτούς,106334
минѫти,543009,παρελθεῖν,106333
они,543011,οἱ,106336
же,543012,δὲ,106337
видѣвъше,543013,ἰδόντες,106338
и,543014,αὐτὸν,106339
по,543015,ἐπὶ,106340
морю,543016,θαλάσσης,106342
ходѧштъ,543017,περιπατοῦντα,106343
непьштевашѧ,543019,ἔδοξαν,106344
призракъ,543020,φάντασμά,106346
бꙑти,543021,ἐστιν,106347
ꙇ,543023,καὶ,106349
възъвашѧ,543024,ἀνέκραξαν,106350
вьси,543025,πάντες,106352
бо,543026,γὰρ,106353
видѣшѧ,543027,εἶδαν,106355
и,543028,αὐτὸν,106354
и,543029,καὶ,106356
вьзмѧшѧ,543030,ἐταράχθησαν,106357
сѧ,543031,,
онъ,543033,ὁ,106359
же,543034,δὲ,106360
абие,543035,εὐθὺς,106361
г҃ла,543036,ἐλάλησεν,106362
съ,543037,μετ’,106363
ними,543038,αὐτῶν,106364
и,543039,καὶ,106366
рече,543040,λέγει,106367
имъ,543041,αὐτοῖς,106368
дръзаите,543043,θαρσεῖτε,106370
азъ,543044,ἐγώ,106372
есмъ,543045,εἰμι,106373
не,543046,μὴ,106375
боите,543047,φοβεῖσθε,106376
сѧ,543048,,
ꙇ,543050,καὶ,106378
вьниде,543051,ἀνέβη,106379
къ,543052,πρὸς,106380
нимъ,543053,αὐτοὺς,106381
вь,543054,εἰς,106382
корабь,543055,πλοῖον,106384
ꙇ,543057,καὶ,106386
оулеже,543058,ἐκόπασεν,106387
вѣтръ,543059,ἄνεμος,106389
ꙇ,543061,καὶ,106391
ѕѣло,543062,λίαν,106392
излиха,543063,περισσοῦ,106394
въ,543064,ἐν,106395
себѣ,543065,ἑαυτοῖς,106396
дивлѣахѫ,543066,ἐξίσταντο,106397
сѧ,543067,,
и,543068,,
оужасаахѫ,543069,,
сѧ,543070,,
не,543072,οὐ,106399
разоумѣшѧ,543073,συνῆκαν,106401
бо,543074,γὰρ,106400
о,543075,ἐπὶ,106402
хлѣбѣхъ,543076,ἄρτοις,106404
нъ,543078,ἀλλ’,106406
бѣ,543079,ἦν,106407
сръдъце,543080,καρδία,106410
ихъ,543081,αὐτῶν,106408
окаменено,543082,πεπωρωμένη,106411
ꙇ,543084,Καὶ,106413
прѣѣвъше,543085,διαπεράσαντες,106414
придѫ,543086,ἦλθον,106418
на,543087,ἐπὶ,106415
з҃емлѭ,543088,γῆν,106417
ꙉенисаретъскѫ,543089,Γεννησαρὲτ,106420
и,543090,καὶ,106421
присташѧ,543091,προσωρμίσθησαν,106422
Ꙇшедъшемъ,543093,ἐξελθόντων,106425
же,543094,καὶ,106424
имъ,543095,αὐτῶν,106426
ис,543096,ἐκ,106427
кораблѣ,543097,πλοίου,106429
абие,543098,εὐθὺς,106430
познашѧ,543099,ἐπιγνόντες,106431
и,543100,αὐτὸν,106432
ꙇ,543102,,
прѣтѣшѧ,543103,περιέδραμον,106433
въсѫ,543104,ὅλην,106434
странѫ,543105,χώραν,106436
тѫ,543106,ἐκείνην,106437
ꙇ,543108,καὶ,106438
начѧсѧ,543109,ἤρξαντο,106439
приносити,543110,περιφέρειν,106446
на,543111,ἐπὶ,106440
одрѣхъ,543112,κραβάττοις,106442
болѧщѧѩ,543113,ἔχοντας,106445
ꙇдеже,543115,ὅπου,106448
слꙑшаахѫ,543116,ἤκουον,106449
и,543117,,
ѣко,543118,ὅτι,106450
тоу,543119,,
естъ,543120,ἐστίν,106451
ꙇ,543122,καὶ,106453
ѣможе,543123,ὅπου,106454
колижъдо,543124,ἐὰν,106455
въхождааше,543125,εἰσεπορεύετο,106456
вь,543127,εἰς,106457
вьси,543128,κώμας,106458
ли,543129,ἢ,106459
въ,543130,εἰς,106460
градꙑ,543131,πόλεις,106461
ли,543132,ἢ,106462
въ,543133,εἰς,106463
села,543134,ἀγροὺς,106464
на,543136,ἐν,106466
распѫтихъ,543137,ἀγοραῖς,106468
полагаахѫ,543138,ἐτίθεσαν,106469
недѫжънꙑѩ,543139,ἀσθενοῦντας,106471
ꙇ,543141,καὶ,106473
молѣахѫ,543142,παρεκάλουν,106474
и,543143,αὐτὸν,106475
да,543145,ἵνα,106476
понѣ,543146,ἄν,233409
вьскрилин,543147,κρασπέδου,106479
ризꙑ,543148,ἱματίου,106481
его,543149,αὐτοῦ,106482
прикоснѫтъ,543150,ἅψωνται,106483
сѧ,543151,,
ꙇ,543153,καὶ,106485
елико,543154,ὅσοι,106486
аште,543155,ἂν,106487
прикасахѫ,543156,ἥψαντο,106488
сѧ,543157,,
емь,543158,αὐτοῦ,106489
съпасени,543159,ἐσώζοντο,106490
бꙑваахѫ,543160,,
ꙇ,543162,Καὶ,106492
събърашѧ,543163,συνάγονται,106493
сѧ,543164,,
къ,543165,πρὸς,106494
немоу,543166,αὐτὸν,106495
фарисеи,543167,Φαρισαῖοι,106497
и,543169,καί,106498
едини,543170,τινες,106499
отъ,543171,,
кънижъникъ,543172,γραμματέων,106501
пришедъше,543173,ἐλθόντες,106502
отъ,543174,ἀπὸ,106503
и҃ероуслма,543175,Ἱεροσολύμων,106504
ꙇ҅,734009,καὶ,106506
видѣвъше,734010,ἰδόντες,106507
единꙑ,734011,τινὰς,106508
отъ,734012,,
оученикъ,734013,μαθητῶν,106510
его,734014,αὐτοῦ,106511
нечистама,734015,κοιναῖς,106513
рѫкама,734016,χερσίν,106514
си рѣчь,734017,,
не,734018,,
оумьвенама,734019,ἀνίπτοις,106518
ѣдѫштѧ,734020,ἐσθίουσιν,106520
хлѣбꙑ,734021,ἄρτους,106522
зазьрѣахѫ,734022,,
фарисеи,734023,Φαρισαῖοι,106525
бо,734024,γὰρ,106524
и,734025,καὶ,106526
вьси,734026,πάντες,106527
июдеи,734027,Ἰουδαῖοι,106529
аште,734028,ἐὰν,106530
не,734029,μὴ,106531
оумꙑѭтъ,734030,νίψωνται,106533
рѫкоу,734031,χεῖρας,106535
търѫште,734032,,
не,734033,οὐκ,106536
ѣдѧтъ,734034,ἐσθίουσιν,106537
дръжѧще,734035,κρατοῦντες,106539
прѣдаание,734036,παράδοσιν,106541
старецъ,734038,πρεσβυτέρων,106543
и,734039,καὶ,106545
отъ,734040,ἀπὸ,106546
коуплѧ,734041,ἀγορᾶς,106547
аште,734042,ἐὰν,106548
не,734043,μὴ,106549
покѫплѭ҄тъ,734044,βαπτίσωνται,106550
сѧ,734045,,
не,734046,οὐκ,106551
ѣдѧтъ,734047,ἐσθίουσιν,106552
ꙇ,734048,καὶ,106554
ина,734049,ἄλλα,106555
мънога,734050,πολλά,106556
сѫтъ,734051,ἐστιν,106557
ѣже,734052,ἃ,106558
приѩсѧ,734053,παρέλαβον,106559
дръжати,734054,κρατεῖν,106560
крьштениѣ,734055,βαπτισμοὺς,106562
стькльницамъ,734056,ποτηρίων,106563
и,734057,καὶ,106564
чъваномъ,734058,ξεστῶν,106565
ꙇ,734059,καὶ,106566
котъломъ,734060,χαλκίων,106567
и,734061,,
одромъ,734062,,
По,734063,,
томь,734064,,
же,734065,καὶ,106568
въпрашаахѫ,734066,ἐπερωτῶσιν,106569
и,734067,αὐτὸν,106570
фарисѣи,734068,Φαρισαῖοι,106572
и,734069,καὶ,106573
кьнижьници,734070,γραμματεῖς,106575
по,543253,διά,106577
