816,unstille,A-
817,onælan,V-
818,leng,Df
819,gebidan,V-
820,leoht,Nb
821,bedd,Nb
822,ærwacol,A-
823,gecneordnys,Nb
824,gyrstandæg,Df
825,befæstan,V-
826,cuma,Nb
827,geblissian,V-
828,leornian,V-
829,gesælig,A-
830,gehyrsum,A-
831,gestaðelian,V-
832,tæcan,V-
833,stræte,Nb
834,neah,A-
835,þri,Py
836,æþelboren,A-
837,togædere,Df
838,smearcian,V-
839,gefyrn,Df
840,oftrædlice,Df
841,elcung,Nb
842,geswencan,V-
843,ceastergewaran,Nb
844,gebyrd,Nb
845,geceosan,V-
846,aðum,Nb
847,tima,Nb
848,aredian,V-
849,bysig,A-
850,leornung,Nb
851,læs,Df
852,a,Df
853,slæccan,V-
854,awritan,V-
855,gewrit,Nb
856,morgengif,Nb
857,geinseglian,V-
858,hring,Nb
859,mislician,V-
860,læringmædene,Nb
861,oferrædan,V-
862,ofþyncan,V-
863,na,I-
864,underfon,V-
865,lufian,V-
866,anrædnes,Nb
867,gewritan,V-
868,ceosan,V-
869,wundrian,V-
870,sceamfæst,A-
871,unforwandigendlice,Df
872,weax,Nb
873,abeodan,V-
874,sceamu,Nb
875,nemnan,V-
876,Ardalius,Ne
877,swigan,V-
878,adl,Nb
879,forniman,V-
880,hal,A-
881,boccræft,Nb
882,come,V-
883,hwar,Du
884,eaðe,Df
885,gewurðan,V-
886,gelufian,V-
887,areodian,V-
888,rose,Nb
889,rudu,Nb
890,oferbrædan,V-
891,cwide,Nb
892,þyslic,A-
893,soþ,A-
894,gedafenlic,A-
895,mynre,Ps
896,geæmtian,V-
897,andswaru,Nb
898,gecoren,V-
899,hyre,Ps
900,ungelimp,Nb
901,tweonian,V-
902,aræfnian,V-
903,aræran,V-
904,ænig,Py
905,geswerian,V-
906,geinnian,V-
907,ætbredan,V-
908,minum,Ps
909,Beorhtric,Ne
910,forþferan,V-
911,&,C-
912,Worr,Ne
913,Ecgbryht,Ne
914,fon,V-
915,West-Seaxe,Ne
916,ilca,A-
917,ridan,V-
918,Æþelmund,Ne
919,Hwiccas,Ne
920,ofer,Df
921,Cynemæresford,Ne
922,metan,V-
923,Weoxtan,Ne
924,Wilsætan,Ne
925,gefeoht,Nb
926,ofslagan,V-
927,sige,Nb
928,gehadian,V-
929,Beornmod,Ne
930,bisceop,Nb
931,Hrofesceaster,Ne
932,Æþelheard,Ne
933,arcebisceop,Nb
934,Wulfred,Ne
935,Forþred,Ne
936,abbad,Nb
937,pallium,F-
938,Cuþred,Ne
939,Cantware,Ne
940,Ceolburg,Ne
941,abbadisse,Nb
942,Heabryht,Ne
943,Carl,Ne
944,ricsian,V-
945,feowertigfif,Py
946,wintra,Nb
947,Wigbryht,Ne
948,Rom,Ne
949,bletsung,Nb
950,papa,Nb
951,Leo,Ne
952,hwerfan,V-
953,bisceopdom,Nb
954,gear,Nb
955,gehergian,V-
956,West-Wealas,Ne
957,easteweard,A-
958,westeweard,A-
959,halig,A-
960,Stephanus,Ne
961,Paschalis,Ne
962,forbeornan,V-
963,Angelcynn,Ne
964,scolu,Nb
965,Cenwulf,Ne
966,Mirce,Ne
967,Ceolwulf,Ne
968,Eadbryht,Ne
969,bescerian,V-
970,ofslean,V-
971,Burghelm,Ne
972,Muca,Ne
973,seonoþ,Nb
974,Clofeshoh,Ne
975,Walas,Ne
976,Defenas,Ne
977,Gafolford,Ne
978,gefeohtan,V-
979,Beornwulf,Ne
980,Ellendun,Ne
981,wæl,Nb
982,Æþelwulf,Ne
983,sunu,Nb
984,fyrd,Nb
985,Ealhstan,Ne
986,Wulfheard,Ne
987,Cent,Ne
988,weorod,Nb
989,Baldred,Ne
990,norþ,Df
991,ofer,R-
992,Temes,Ne
993,cyrran,V-
994,Suþrige,Ne
995,Suþ-Seaxe,Ne
996,East-Seaxe,Ne
997,mæg,Nb
998,unriht,Nb
999,anydan,V-
1000,East-Engle,Ne
1001,friþ,Nb
1002,mundbora,Nb
1003,ege,Nb
1004,Ludecan,Ne
1005,fif,Py
1006,man,Px
1007,Wiglaf,Ne
1008,mona,Nb
1009,aþystrian,V-
1010,midd,A-
1011,winter,Nb
1012,mæsseniht,Nb
1013,gegan,V-
1014,suþan,Df
1015,Humbre,Ne
1016,eahtoða,A-
1017,Bretwalda,Ne
1018,Ælle,Ne
1019,Ceawlin,Ne
1020,Æþelbryht,Ne
1021,feorþa,A-
1022,Rædwald,Ne
1023,fifta,A-
1024,Eadwine,Ne
1025,Norþan-hymbre,Ne
1026,sixta,A-
1027,Oswald,Ne
1028,seofoþa,A-
1029,Oswio,Ne
1030,broðor,Nb
1031,eahtoþa,A-
1032,Dor,Ne
1033,eaþmedu,Nb
1034,geþwærnes,Nb
1035,tohweorfan,V-
1036,Æþelwald,Ne
1037,Norþ-Walas,Ne
1038,eaþmod,A-
1039,hyrsumness,Nb
1040,Ceolnoþ,Ne
1041,Feologid,Ne
1042,hæðen,A-
1043,oferhergian,V-
1044,Sceapig,Ne
1045,þritigfif,Py
1046,sciphlæst,Nb
1047,Carrum,Ne
1048,Deniscan,Ne
1049,wælstow,Nb
1050,geweald,Nb
1051,Hereferþ,Ne
1052,Wigþen,Ne
1053,Dudda,Ne
1054,Osmod,Ne
1055,sciphere,Nb
1056,gecirran,V-
1057,winnan,V-
1058,hyran,V-
1059,feohtan,V-
