mysql> select tokens.id, token_alignment_id from tokens left join sentences on sentence_id = sentences.id left join source_divisions on source_division_id = source_divisions.id left join sources on source_id = sources.id where code = "psal-sin";
+---------+--------------------+
| id      | token_alignment_id |
| 2347569 |               NULL |
| 2347570 |            3320817 |
| 2347571 |               NULL |
| 2347572 |            3320818 |
| 2347573 |            3320819 |
| 2347574 |               NULL |
| 2347575 |            3320821 |
| 2347576 |            3320823 |
| 2347577 |            3320824 |
| 2347578 |            3320825 |
| 2347579 |               NULL |
| 2347580 |            3320826 |
| 2347581 |            3320827 |
| 2347582 |               NULL |
| 2347583 |            3320828 |
| 2347584 |            3320829 |
| 2347585 |               NULL |
| 2347830 |               NULL |
| 2347586 |            3320831 |
| 2347587 |            3320833 |
| 2347588 |            3320834 |
| 2347589 |            3320835 |
| 2347590 |            3320837 |
| 2347591 |            3320838 |
| 2347592 |            3320840 |
| 2347593 |            3320841 |
| 2347594 |            3320842 |
| 2347595 |            3320843 |
| 2347833 |               NULL |
| 2347834 |               NULL |
| 2347596 |            3320844 |
| 2347597 |            3320846 |
| 2347598 |            3320847 |
| 2347599 |            3320848 |
| 2347600 |            3320849 |
| 2347601 |            3320850 |
| 2347602 |            3320851 |
| 2347603 |            3320852 |
| 2347604 |            3320853 |
| 2347605 |            3320854 |
| 2347606 |            3320856 |
| 2347607 |            3320857 |
| 2347608 |            3320859 |
| 2347609 |            3320860 |
| 2347610 |            3320861 |
| 2347611 |            3320862 |
| 2347612 |            3320863 |
| 2347613 |            3320864 |
| 2347614 |            3320865 |
| 2347615 |            3320867 |
| 2347616 |            3320868 |
| 2347617 |            3320869 |
| 2347618 |            3320870 |
| 2347619 |            3320871 |
| 2347620 |            3320872 |
| 2347621 |            3320873 |
| 2347622 |            3320874 |
| 2347623 |            3320876 |
| 2347624 |            3320877 |
| 2347625 |            3320878 |
| 2347626 |            3320879 |
| 2347627 |            3320880 |
| 2347628 |            3320881 |
| 2347629 |            3320882 |
| 2347630 |            3320883 |
| 2347631 |            3320884 |
| 2347632 |            3320885 |
| 2347633 |            3320886 |
| 2347634 |            3320887 |
| 2347635 |            3320888 |
| 2347636 |            3320890 |
| 2347637 |            3320891 |
| 2347638 |            3320892 |
| 2347639 |            3320893 |
| 2347640 |            3320894 |
| 2347641 |            3320895 |
| 2347642 |            3320897 |
| 2347643 |            3320898 |
| 2347644 |            3320899 |
| 2347645 |               NULL |
| 2347646 |            3320900 |
| 2347647 |            3320901 |
| 2347648 |            3320903 |
| 2347649 |            3320905 |
| 2347650 |            3320906 |
| 2347651 |            3320907 |
| 2347652 |            3320908 |
| 2347653 |            3320909 |
| 2347654 |            3320910 |
| 2347655 |            3320911 |
| 2347656 |            3320912 |
| 2347657 |            3320914 |
| 2347658 |            3320915 |
| 2347659 |            3320916 |
| 2347660 |            3320918 |
| 2347661 |            3320919 |
| 2347662 |            3320920 |
| 2347663 |            3320921 |
| 2347664 |            3320922 |
| 2347835 |               NULL |
| 2347665 |            3320924 |
| 2347666 |            3320925 |
| 2347667 |            3320927 |
| 2347668 |            3320928 |
| 2347669 |            3320929 |
| 2347670 |               NULL |
| 2347671 |            3320930 |
| 2347672 |            3320932 |
| 2347673 |            3320934 |
| 2347674 |            3320935 |
| 2347675 |               NULL |
| 2347676 |            3320936 |
| 2347677 |            3320937 |
| 2347678 |            3320939 |
| 2347679 |            3320940 |
| 2347680 |            3320942 |
| 2347681 |            3320943 |
| 2347682 |            3320944 |
| 2347683 |            3320945 |
| 2347684 |            3320946 |
| 2347685 |            3320947 |
| 2347686 |            3320948 |
| 2347687 |            3320949 |
| 2347688 |            3320950 |
| 2347689 |            3320951 |
| 2347690 |            3320952 |
| 2347691 |            3320953 |
| 2347692 |            3320954 |
| 2347693 |            3320955 |
| 2347694 |               NULL |
| 2347695 |            3320956 |
| 2347696 |            3320957 |
| 2347697 |            3320958 |
| 2347698 |            3320959 |
| 2347699 |            3320960 |
| 2347700 |            3320961 |
| 2347701 |            3320962 |
| 2347702 |            3320964 |
| 2347703 |            3320965 |
| 2347704 |            3320966 |
| 2347705 |            3320967 |
| 2347706 |            3320969 |
| 2347707 |            3320970 |
| 2347708 |            3320971 |
| 2347709 |            3320972 |
| 2347710 |               NULL |
| 2347711 |            3320973 |
| 2347712 |               NULL |
| 2347713 |            3320975 |
| 2347714 |            3320976 |
| 2347715 |            3320978 |
| 2347716 |            3320979 |
| 2347717 |            3320980 |
| 2347718 |            3320981 |
| 2347719 |            3320982 |
| 2347720 |            3320983 |
| 2347721 |            3320985 |
| 2347722 |            3320986 |
| 2347723 |            3320988 |
| 2347724 |            3320989 |
| 2347725 |            3320990 |
| 2347726 |            3320992 |
| 2347727 |            3320994 |
| 2347728 |            3320996 |
| 2347729 |            3320998 |
| 2347836 |               NULL |
| 2347730 |            3321000 |
| 2347731 |            3321001 |
| 2347732 |            3321002 |
| 2347733 |            3321003 |
| 2347734 |            3321004 |
| 2347735 |            3321005 |
| 2347736 |            3321006 |
| 2347737 |               NULL |
| 2347738 |            3321007 |
| 2347739 |            3321008 |
| 2347740 |            3321009 |
| 2347741 |            3321010 |
| 2347742 |            3321011 |
| 2347743 |            3321012 |
| 2347837 |               NULL |
| 2347744 |            3321013 |
| 2347745 |            3321014 |
| 2347746 |            3321015 |
| 2347747 |               NULL |
| 2347748 |            3321017 |
| 2347749 |            3321018 |
| 2347750 |            3321019 |
| 2347751 |            3321021 |
| 2347752 |            3321022 |
| 2347753 |            3321023 |
| 2347754 |            3321024 |
| 2347755 |            3321025 |
| 2347756 |            3321026 |
| 2347757 |            3321027 |
| 2347758 |            3321028 |
| 2347759 |            3321029 |
| 2347760 |            3321030 |
| 2347761 |            3321031 |
| 2347762 |            3321032 |
| 2347763 |            3321034 |
| 2347764 |            3321035 |
| 2347765 |            3321037 |
| 2347766 |            3321038 |
| 2347767 |            3321039 |
| 2347768 |            3321040 |
| 2347769 |            3321041 |
| 2347770 |            3321042 |
| 2347771 |            3321043 |
| 2347772 |            3321044 |
| 2347773 |            3321045 |
| 2347774 |            3321046 |
| 2347775 |            3321047 |
| 2347776 |            3321048 |
| 2347777 |            3321049 |
| 2347778 |            3321050 |
| 2347779 |            3321051 |
| 2347780 |            3321052 |
| 2347781 |            3321053 |
| 2347782 |               NULL |
| 2347783 |            3321054 |
| 2347784 |            3321055 |
| 2347785 |            3321056 |
| 2347786 |            3321057 |
| 2347787 |            3321058 |
| 2347788 |               NULL |
| 2347789 |            3321060 |
| 2347790 |            3321061 |
| 2347791 |            3321062 |
| 2347792 |            3321063 |
| 2347793 |            3321064 |
| 2347794 |            3321065 |
| 2347795 |            3321066 |
| 2347796 |            3321067 |
| 2347797 |            3321068 |
| 2347798 |            3321070 |
| 2347799 |            3321071 |
| 2347800 |            3321072 |
| 2347801 |            3321073 |
| 2347802 |               NULL |
| 2347803 |            3321074 |
| 2347804 |            3321075 |
| 2347805 |            3321077 |
| 2347806 |            3321078 |
| 2347807 |            3321079 |
| 2347808 |            3321080 |
| 2347809 |            3321082 |
| 2347810 |            3321083 |
| 2347811 |            3321085 |
| 2347861 |            3321086 |
| 2347862 |            3321088 |
| 2347863 |            3321089 |
| 2347864 |            3321091 |
| 2347865 |            3321092 |
| 2347866 |            3321094 |
| 2348476 |               NULL |
| 2347867 |            3321095 |
| 2347868 |            3321097 |
| 2347869 |            3321098 |
| 2347870 |            3321099 |
| 2347871 |            3321100 |
| 2347872 |            3321102 |
| 2347873 |            3321103 |
| 2347874 |            3321104 |
| 2347875 |            3321105 |
| 2347876 |            3321107 |
| 2348477 |               NULL |
| 2347877 |            3321108 |
| 2347878 |            3321109 |
| 2347879 |               NULL |
| 2347880 |            3321111 |
| 2347881 |            3321112 |
| 2347882 |            3321113 |
| 2347883 |            3321115 |
| 2347884 |            3321116 |
| 2347885 |            3321117 |
| 2347886 |            3321118 |
| 2347887 |            3321120 |
| 2347888 |            3321121 |
| 2347889 |               NULL |
| 2347890 |            3321122 |
| 2347891 |            3321125 |
| 2347892 |            3321126 |
| 2347893 |            3321123 |
| 2347894 |               NULL |
| 2347895 |            3321128 |
| 2347896 |            3321129 |
| 2347897 |            3321130 |
| 2347898 |            3321131 |
| 2347899 |            3321132 |
| 2347900 |            3321133 |
| 2347901 |            3321135 |
| 2347902 |            3321136 |
| 2347903 |            3321138 |
| 2347904 |            3321139 |
| 2347905 |            3321140 |
| 2347906 |            3321141 |
| 2347907 |            3321142 |
| 2347908 |            3321143 |
| 2347909 |            3321144 |
| 2347910 |               NULL |
| 2347911 |            3321145 |
| 2347912 |            3321146 |
| 2347913 |            3321147 |
| 2347914 |            3321148 |
| 2347915 |            3321149 |
| 2347916 |            3321150 |
| 2347917 |            3321151 |
| 2347918 |            3321152 |
| 2347919 |            3321153 |
| 2347920 |            3321154 |
| 2347921 |            3321155 |
| 2347922 |            3321156 |
| 2347923 |            3321157 |
| 2348478 |               NULL |
| 2347924 |            3321158 |
| 2347925 |            3321159 |
| 2347926 |               NULL |
| 2347927 |            3321160 |
| 2347928 |            3321161 |
| 2347929 |            3321162 |
| 2347930 |            3321163 |
| 2347931 |            3321164 |
| 2347932 |            3321165 |
| 2347933 |            3321166 |
| 2347934 |            3321167 |
| 2347935 |            3321168 |
| 2347936 |               NULL |
| 2347937 |            3321169 |
| 2347938 |            3321170 |
| 2347939 |            3321171 |
| 2347940 |               NULL |
| 2347941 |            3321172 |
| 2347942 |            3321174 |
| 2348482 |            3321175 |
| 2347943 |            3321176 |
| 2347944 |            3321177 |
| 2347945 |            3321178 |
| 2347946 |               NULL |
| 2347947 |            3321179 |
| 2347948 |            3321181 |
| 2347949 |            3321182 |
| 2347950 |            3321183 |
| 2347951 |            3321184 |
| 2347952 |            3321185 |
| 2347953 |            3321186 |
| 2347954 |            3321187 |
| 2347955 |            3321188 |
| 2347956 |            3321189 |
| 2347957 |            3321191 |
| 2347958 |            3321193 |
| 2347959 |               NULL |
| 2347960 |            3321195 |
| 2347961 |            3321197 |
| 2347962 |            3321198 |
| 2347963 |            3321200 |
| 2347964 |            3321202 |
| 2347965 |               NULL |
| 2347966 |            3321204 |
| 2347967 |            3321205 |
| 2347968 |            3321206 |
| 2348487 |               NULL |
| 2347969 |            3321207 |
| 2347970 |            3321209 |
| 2347971 |            3321210 |
| 2347972 |            3321211 |
| 2347973 |            3321212 |
| 2347974 |            3321214 |
| 2347975 |            3321215 |
| 2347976 |            3321216 |
| 2347977 |            3321217 |
| 2347978 |            3321219 |
| 2348488 |               NULL |
| 2347979 |               NULL |
| 2347980 |               NULL |
| 2348489 |               NULL |
| 2347981 |            3321220 |
| 2347982 |            3321222 |
| 2347983 |            3321223 |
| 2347984 |            3321225 |
| 2347985 |            3321227 |
| 2347986 |            3321228 |
| 2347987 |            3321230 |
| 2348490 |               NULL |
| 2347988 |            3321231 |
| 2347989 |               NULL |
