сѣдѧштѧ,3562422,καθημένους,343682
ꙇ,3562423,καὶ,343684
сътворь,3562424,ποιήσας,343685
ѣко,3562425,,
бичь,3562426,φραγέλλιον,343686
отъ,3562427,ἐκ,343687
връвиі,3562428,σχοινίων,343688
вьсѧ,3562429,πάντας,343689
ꙇзгъна,3562430,ἐξέβαλεν,343690
ꙇ,3562431,ἐκ,343691
цръкъве,3562432,ἱεροῦ,343693
овьцѧ,3562433,πρόβατα,343697
же,3562434,τε,343696
ꙇ,3562435,καὶ,343698
волꙑ,3562436,βόας,343700
ꙇ,3562437,καὶ,343702
тръжьникомъ,3562438,κολλυβιστῶν,343704
расꙑпа,3562439,ἐξέχεεν,343705
пѣнѧзѧ,3562440,κέρμα,343707
ꙇ,3562441,καὶ,343708
дъскꙑ,3562442,τραπέζας,343710
опровръже,3562443,ἀνέστρεψεν,343711
ꙇ,3562444,καὶ,343713
продаѭштимъ,3562445,πωλοῦσιν,343717
голѫби,3562446,περιστερὰς,343716
рече,3562447,εἶπεν,343718
възъмѣте,3562448,ἄρατε,343720
си,3562449,ταῦτα,343721
отъсѫдоу,3562450,ἐντεῦθεν,343722
не,3562451,μὴ,343724
творите,3562452,ποιεῖτε,343725
домоу,3562453,οἶκον,343727
о҃ца,3562454,πατρός,343729
моего,3562455,μου,343730
домоу,3562456,οἶκον,343731
коупльнаего,3562457,ἐμπορίου,343732
Помѣнѫшѧ,3562458,ἐμνήσθησαν,343734
же,3562459,,
оученици,3562460,μαθηταὶ,343736
его,3562461,αὐτοῦ,343737
ѣко,3562462,ὅτι,343738
напсано,3562463,γεγραμμένον,343739
естъ,3562464,ἐστίν,343740
жалость,3562465,ζῆλος,343743
домоу,3562466,οἴκου,343745
твоего,3562467,σου,343746
сънѣстъ,3562468,καταφάγεταί,343747
мѧ,3562469,με,343748
ѡтъвѣшташѧ,3562470,ἀπεκρίθησαν,343750
же,3562471,οὖν,343751
ꙇюдеі,3562472,Ἰουδαῖοι,343753
ꙇ,3562473,καὶ,343754
рѣшѧ,3562474,εἶπαν,343755
емоу,3562475,αὐτῷ,343756
кое,3562476,τί,343758
ѣвл҄ѣеши,3562477,δεικνύεις,343760
ѣко,3562478,ὅτι,343763
си,3562479,ταῦτα,343764
твориши,3562480,ποιεῖς,343765
Ѡтъвѣшта,3562481,ἀπεκρίθη,343767
ꙇ҃с,3562482,Ἰησοῦς,343768
ꙇ,3562483,καὶ,343769
рече,3562484,εἶπεν,343770
ꙇмъ,3562485,αὐτοῖς,343771
разорите,3562486,λύσατε,343773
цръковь,3562487,ναὸν,343775
сиѭ,3562488,τοῦτον,343776
ꙇ,3562489,καὶ,343778
трьми,3562490,τρισὶν,343780
дьнꙑ,3562491,ἡμέραις,343781
вьздвігнѫ,3562492,ἐγερῶ,343782
ѭ,3562493,αὐτόν,343783
рѣшѧ,3562494,εἶπαν,343785
же,3562495,οὖν,343786
ꙇюдѣи,3562496,Ἰουδαῖοι,343788
четꙑрьми,3562497,,
десѧтꙑ,3562498,τεσσεράκοντα,343790
ꙇ,3562499,καὶ,343791
шестиѭ,3562500,ἓξ,343792
лѣтъ,3562501,ἔτεσιν,343793
съзъдана,3562502,οἰκοδομήθη,343794
бꙑс,3562503,,
ц҃ркꙑ,3562504,ναὸς,343796
си,3562505,οὗτος,343797
ꙇ,3562506,καὶ,343799
тꙑ,3562507,σὺ,343800
ли,3562508,,
трьми,3562509,τρισὶν,343802
дьнꙑ,3562510,ἡμέραις,343803
вьздвігнеши,3562511,ἐγερεῖς,343804
ѭ,3562512,αὐτόν,343805
онъ,3562513,ἐκεῖνος,343807
же,3562514,δὲ,343808
г҃лааше,3562515,ἔλεγεν,343809
о,3562516,περὶ,343810
цръкъви,3562517,ναοῦ,343812
тѣла,3562518,σώματος,343814
своего,3562519,αὐτοῦ,343815
егда,3562520,ὅτε,343817
оубо,3562521,οὖν,343818
въста,3562522,ἠγέρθη,343819
отъ,3562523,ἐκ,343820
мрътвꙑхъ,3562524,νεκρῶν,343821
помѧнѫшѧ,3562525,ἐμνήσθησαν,343823
оученици,3562526,μαθηταὶ,343825
его,3562527,αὐτοῦ,343826
ѣкоже,3562528,ὅτι,343827
г҃лааше,3562529,ἔλεγεν,343829
ꙇ,3562530,καὶ,343831
вѣрѫ,3562531,ἐπίστευσαν,343832
ѩшѧ,3562532,,
кън҄игамъ,3562533,γραφῇ,343834
ꙇ,3562534,καὶ,343835
словеси,3562535,λόγῳ,343837
еже,3562536,ὃν,343838
рече,3562537,εἶπεν,343839
и҃с,3562538,Ἰησοῦς,343841
егда,3562539,Ὡς,343843
бѣ,3562540,ἦν,343845
въ,3562541,ἐν,343846
і҃ꙇлмѣхъ,3562542,Ἱεροσολύμοις,343848
въ,3562543,ἐν,343849
пасха,3562544,πάσχα,343851
въ,3562545,ἐν,343852
праздьникъ,3562546,ἑορτῇ,343854
мънози,3562547,πολλοὶ,343856
вѣровашѧ,3562548,ἐπίστευσαν,343857
въ,3562549,εἰς,343858
імѧ,3562550,ὄνομα,343860
его,3562551,αὐτοῦ,343861
видѧште,3562552,θεωροῦντες,343863
знаменьѣ,3562553,σημεῖα,343866
его,3562554,αὐτοῦ,343864
ѣже,3562555,ἃ,343867
творѣаше,3562556,ἐποίει,343868
самъ,3562557,αὐτὸς,343870
же,3562558,δὲ,343871
и҃с,3562559,Ἰησοῦς,343872
не,3562560,οὐκ,343873
въдааше,3562561,,
себе,3562562,αὐτὸν,343875
въ,3562563,διὰ,343877
вѣрѫ,3562564,ἐπίστευεν,343874
ꙇхъ,3562565,αὐτοῖς,343876
ꙇмьже,3562566,,
самъ,3562567,αὐτὸν,343879
вѣдѣаше,3562568,γινώσκειν,343880
вьсе,3562569,πάντας,343881
ꙇ,3562570,καὶ,343883
ѣко,3562571,ὅτι,343884
не,3562572,οὐ,343885
трѣбоваше,3562573,χρείαν,343886
да,3562574,ἵνα,343888
къто,3562575,τις,343889
съвѣдѣтел҄ьствоуетъ,3562576,μαρτυρήσῃ,343890
о,3562577,περὶ,343891
ч҃цѣ,3562578,ἀνθρώπου,343893
самъ,3562579,αὐτὸς,343895
бо,3562580,γὰρ,343896
вѣдѣаше,3562581,ἐγίνωσκεν,343897
чьто,3562582,τί,343898
бѣ,3562583,ἦν,343899
въ,3562584,ἐν,343900
ч҃цѣ,3562585,ἀνθρώπῳ,343902
Бѣ,3562586,Ἦν,343904
ч҃къ,3562587,ἄνθρωπος,343906
отъ,3562588,ἐκ,343907
фарисѣі,3562589,Φαρισαίων,343909
никодимъ,3562590,Νικόδημος,343911
ꙇмѧ,3562591,ὄνομα,343912
емоу,3562592,αὐτῷ,343913
кънѧзь,3562593,ἄρχων,343915
ꙇюдеꙇскъ,3562594,Ἰουδαίων,343917
сь,3562595,οὗτος,343919
приде,3562596,ἦλθεν,343920
къ,3562597,πρὸς,343921
н҄емоу,3562598,αὐτὸν,343922
ноштиѭ,3562599,νυκτὸς,343923
ꙇ,3562600,καὶ,343924
рече,3562601,εἶπεν,343925
емоу,3562602,αὐτῷ,343926
равⸯви,3562603,ῥαββεί,343928
вѣмь,3562604,οἴδαμεν,343930
ѣко,3562605,ὅτι,343931
отъ,3562606,ἀπὸ,343932
б҃а,3562607,θεοῦ,343933
пришьлъ,3562608,ἐλήλυθας,343934
еси,3562609,,
оучител҄ь,3562610,διδάσκαλος,343935
никътоже,3562611,οὐδεὶς,343937
бо,3562612,γὰρ,343938
не,3562613,,
можетъ,3562614,δύναται,343939
знамени,3562615,σημεῖα,343942
сихъ,3562616,ταῦτα,343940
творити,3562617,ποιεῖν,343943
ѣже,3562618,ἃ,343944
тꙑ,3562619,σὺ,343945
сътвориши,3562620,ποιεῖς,343946
аште,3562621,ἐὰν,343948
не,3562622,μὴ,343949
бѫдетъ,3562623,ᾖ,343950
б҃ъ,3562624,θεὸς,343952
съ,3562625,μετ’,343953
н҄имь,3562626,αὐτοῦ,343954
отъвѣшта,3562627,ἀπεκρίθη,343956
и҃с,3562628,Ἰησοῦς,343957
ꙇ,3562629,καὶ,343958
рече,3562630,εἶπεν,343959
емоу,3562631,αὐτῷ,343960
амин,3562632,ἀμὴν,343962
амин,3562633,ἀμὴν,343963
г҃лѭ,3562634,λέγω,343964
тебѣ,3562635,σοι,343965
аште,3562636,ἐὰν,343967
къто,3562637,τις,343969
не,3562638,μή,343968
родитъ,3562639,γεννηθῇ,343970
сѧ,3562640,,
съвꙑше,3562641,ἄνωθεν,343971
не,3562642,οὐ,343973
можетъ,3562643,δύναται,343974
видѣти,3562644,ἰδεῖν,343975
ц҃рсиѣ,3562645,βασιλείαν,343977
б҃жиѣ,3562646,θεοῦ,343979
г҃ла,3562647,λέγει,343981
къ,3562648,πρὸς,343982
н҄емоу,3562649,αὐτὸν,343983
никодимъ,3562650,Νικόδημος,343985
како,3562651,πῶς,343987
можетъ,3562652,δύναται,343988
ч҃къ,3562653,ἄνθρωπος,343989
родити,3562654,γεννηθῆναι,343990
сѧ,3562655,,
старъ,3562656,γέρων,343991
сꙑ,3562657,ὤν,343992
еда,3562658,μὴ,343994
можетъ,3562659,δύναται,343995
въторицеѭ,3562660,δεύτερον,344002
въ,3562661,εἰς,343996
ѫтробѫ,3562662,κοιλίαν,343998
вьлѣсти,3562663,εἰσελθεῖν,344003
матере,3562664,μητρὸς,344000
своеѩ,3562665,αὐτοῦ,344001
ꙇ,3562666,καὶ,344004
родити,3562667,γεννηθῆναι,344005
сѧ,3562668,,
отъвѣшта,3562669,ἀπεκρίθη,344007
и҃с,3562670,Ἰησοῦς,344008
амин,3562671,ἀμὴν,344010
амин,3562672,ἀμὴν,344011
г҃лѭ,3562673,λέγω,344012
тебѣ,3562674,σοι,344013
аште,3562675,ἐὰν,344015
къто,3562676,τις,344017
не,3562677,μή,344016
родитъ,3562678,γεννηθῇ,344018
сѧ,3562679,,
водоѭ,3562680,ὕδατος,344020
ꙇ,3562681,καὶ,344021
д҃хомь,3562682,πνεύματος,344022
не,3562683,οὐ,344024
можетъ,3562684,δύναται,344025
вьнити,3562685,εἰσελθεῖν,344026
вь,3562686,εἰς,344027
ц҃рсие,3562687,βασιλείαν,344029
б҃жие,3562688,,
рожденъ,3562689,γεγεννημένον,344034
отъ,3562690,ἐκ,344035
плъти,3562691,σαρκὸς,344037
плъть,3562692,σάρξ,344038
естъ,3562693,ἐστιν,344039
ꙇ,3562694,καὶ,344041
рождено,3562695,γεγεννημένον,344043
отъ,3562696,ἐκ,344044
д҃ха,3562697,πνεύματος,344046
д҃хъ,3562698,πνεῦμά,344047
естъ,3562699,ἐστιν,344048
не,3562700,μὴ,344050
чюди,3562701,θαυμάσῃς,344051
сѧ,3562702,,
ѣко,3562703,ὅτι,344052
рѣхъ,3562704,εἶπόν,344053
ти,3562705,σοι,344054
подобаетъ,3562706,δεῖ,344056
вамъ,3562707,ὑμᾶς,344057
родити,3562708,γεννηθῆναι,344058
сѧ,3562709,,
съвꙑше,3562710,ἄνωθεν,344059
д҃хъ,3562711,πνεῦμα,344062
ꙇдеже,3562712,ὅπου,344063
хоштетъ,3562713,θέλει,344064
доушетъ,3562714,πνεῖ,344065
ꙇ,3562715,καὶ,344067
гласъ,3562716,φωνὴν,344069
его,3562717,αὐτοῦ,344070
слꙑшиши,3562718,ἀκούεις,344071
нъ,3562719,ἀλλ’,344073
не,3562720,οὐκ,344074
вѣси,3562721,οἶδας,344075
отъкѫдоу,3562722,πόθεν,344076
приходитъ,3562723,ἔρχεται,344077
ꙇ,3562724,καὶ,344078
камо,3562725,ποῦ,344079
ꙇдетъ,3562726,ὑπάγει,344080
тако,3562727,οὕτως,344082
естъ,3562728,ἐστὶν,344083
рожденꙑ,3562729,γεγεννημένος,344086
отъ,3562730,ἐκ,344087
д҃ха,3562731,πνεύματος,344089
отъвѣшта,3562732,ἀπεκρίθη,344091
никодимъ,3562733,Νικόδημος,344092
ꙇ,3562734,καὶ,344093
рече,3562735,εἶπεν,344094
емоу,3562736,αὐτῷ,344095
како,3562737,πῶς,344097
могѫтъ,3562738,δύναται,344098
си,3562739,ταῦτα,344099
бꙑти,3562740,γενέσθαι,344100
отъвѣшта,3562741,ἀπεκρίθη,344102
и҃с,3562742,Ἰησοῦς,344103
ꙇ,3562743,καὶ,344104
рече,3562744,εἶπεν,344105
емоу,3562745,αὐτῷ,344106
тꙑ,3562746,σὺ,344108
еси,3562747,εἶ,344109
оучител҄ь,3562748,διδάσκαλος,344111
ꙇ҃левъ,3562749,Ἰσραὴλ,344113
ꙇ,3562750,καὶ,344114
сихъ,3562751,ταῦτα,344115
ли,3562752,,
не,3562753,οὐ,344116
вѣси,3562754,γινώσκεις,344117
амин,3562755,ἀμὴν,344119
амин,3562756,ἀμὴν,344120
г҃лѭ,3562757,λέγω,344121
тебѣ,3562758,σοι,344122
ѣко,3562759,ὅτι,344123
еже,3562760,ὃ,344124
вѣмь,3562761,οἴδαμεν,344125
г҃лемъ,3562762,λαλοῦμεν,344126
ꙇ,3562763,καὶ,344127
еже,3562764,ὃ,344128
дастъ,3562765,δέδωκεν,344618
въ,3562766,ἐν,344619
рѫцѣ,3562767,χειρὶ,344621
его,3562768,αὐτοῦ,344622
вѣроуѩі,3562769,πιστεύων,344625
въ,3562770,εἰς,344626
с҃на,3562771,υἱὸν,344628
ꙇматъ,3562772,ἔχει,344629
животъ,3562773,ζωὴν,344630
вѣчьнꙑ,3562774,αἰώνιον,344631
а,3562775,,
ꙇже,3562776,,
не,3562777,,
вѣроуетъ,3562778,ἀπειθῶν,344634
въ,3562779,,
с҃на,3562780,υἱῷ,344636
не,3562781,οὐκ,344637
оузьритъ,3562782,ὄψεται,344638
живота,3562783,ζωήν,344639
нъ,3562784,ἀλλ’,344641
гнѣвъ,3562785,ὀργὴ,344643
б҃жі,3562786,θεοῦ,344645
прѣбꙑваетъ,3562787,μένει,344646
на,3562788,ἐπ’,344647
н҄емь,3562789,αὐτόν,344648
егда,3562790,Ὡς,344650
же,3562791,οὖν,344651
оуслꙑша,3562792,ἔγνω,344652
г҃ь,3562793,Ἰησοῦς,344654
ко,3562794,ὅτι,344655
оуслꙑшашѧ,3562795,ἤκουσαν,344656
фарисеі,3562796,Φαρισαῖοι,344658
ѣко,3562797,ὅτι,344659
и҃с,3562798,Ἰησοῦς,344660
множаꙇшѧ,3562799,πλείονας,344661
оученикꙑ,3562800,μαθητὰς,344662
творитъ,3562801,ποιεῖ,344663
ꙇ,3562802,καὶ,344664
крьштаетъ,3562803,βαπτίζει,344665
неже,3562804,ἢ,344666
ꙇоанъ,3562805,Ἰωάννης,344667
ꙇ҃с,3562806,Ἰησοῦς,344670
самъ,3562807,αὐτὸς,344671
не,3562808,οὐκ,344672
крьштааше,3562809,ἐβάπτιζεν,344673
нъ,3562810,ἀλλ’,344674
оученици,3562811,μαθηταὶ,344676
его,3562812,αὐτοῦ,344677
остави,3562813,ἀφῆκεν,344679
ꙇюдеѫ,3562814,Ἰουδαίαν,344681
ꙇ,3562815,καὶ,344682
иде,3562816,ἀπῆλθεν,344683
пакꙑ,3562817,πάλιν,344684
въ,3562818,εἰς,344685
галилеѭ,3562819,Γαλιλαίαν,344687
достоѣше,3562820,ἔδει,344689
емоу,3562821,αὐτὸν,344691
проꙇти,3562822,διέρχεσθαι,344692
сквозѣ,3562823,διὰ,344693
самариѭ,3562824,Σαμαρίας,344695
Приде,3562825,ἔρχεται,344697
же,3562826,οὖν,344698
въ,3562827,εἰς,344699
градъ,3562828,πόλιν,344700
самарьскъ,3562829,Σαμαρίας,344702
нарицаемъі,3562830,λεγομένην,344703
соухарь,3562831,Συχάρ,344704
ꙇскрь,3562832,πλησίον,344706
вьси,3562833,χωρίου,344708
ѭже,3562834,ὃ,344709
дастъ,3562835,ἔδωκεν,344710
ꙇѣковъ,3562836,Ἰακὼβ,344711
ꙇосифоу,3562837,Ἰωσὴφ,344712
с҃ноу,3562838,υἱῷ,344714
своемоу,3562839,αὐτοῦ,344715
бѣ,3562840,ἦν,344717
же,3562841,δὲ,344718
тоу,3562842,ἐκεῖ,344719
кладѧзь,3562843,πηγὴ,344720
ꙇѣковл҄ь,3562844,Ἰακώβ,344722
ꙇ҃с,3562845,Ἰησοῦς,344726
же,3562846,οὖν,344725
троуждь,3562847,κεκοπιακὼς,344727
сѧ,3562848,,
отъ,3562849,ἐκ,344728
пѫти,3562850,ὁδοιπορίας,344730
сѣдѣаше,3562851,ἐκαθέζετο,344731
тако,3562852,οὕτως,344732
на,3562853,ἐπὶ,344733
кладѧзи,3562854,πηγῇ,344735
часъ,3562855,ὥρα,344737
бѣ,3562856,ἦν,344738
ѣко,3562857,ὡς,344739
шестꙑ,3562858,ἕκτη,344740
приде,3562859,ἔρχεται,344742
жена,3562860,γυνὴ,344743
отъ,3562861,ἐκ,344744
самариѩ,3562862,Σαμαρίας,344746
почрѣтъ,3562863,ἀντλῆσαι,344747
водꙑ,3562864,ὕδωρ,344748
г҃ла,3562865,λέγει,344750
еи,3562866,αὐτῇ,344751
ꙇ҃с,3562867,Ἰησοῦς,344753
даждь,3562868,δός,344755
ми,3562869,μοι,344756
пити,3562870,πεῖν,344757
оученици,3562871,μαθηταὶ,344761
бо,3562872,γὰρ,344760
его,3562873,αὐτοῦ,344762
ошьли,3562874,ἀπεληλύθεισαν,344763
бѣахѫ,3562875,,
въ,3562876,εἰς,344764
градъ,3562877,πόλιν,344766
да,3562878,ἵνα,344768
брашьна,3562879,τροφὰς,344769
коупѧтъ,3562880,ἀγοράσωσιν,344770
г҃ла,3562881,λέγει,344772
же,3562882,,
емоу,3562883,αὐτῷ,344773
жена,3562884,γυνὴ,344775
самарѣнꙑн҄и,3562885,Σαμαρῖτις,344777
како,3562886,πῶς,344779
тꙑ,3562887,σὺ,344780
ꙇюдеи,3562888,Ἰουδαῖος,344781
сꙑ,3562889,ὢν,344782
отъ,3562890,παρ’,344783
мене,3562891,ἐμοῦ,344784
пити,3562892,πεῖν,344785
просиши,3562893,αἰτεῖς,344786
женꙑ,3562894,γυναικὸς,344787
самарѣнꙑн҄ѧ,3562895,,
сѫштѧ,3562896,οὔσης,344789
не,3562897,,
прикасаѭтъ,3562898,,
бо,3562899,,
сѧ,3562900,,
ꙇюдеи,3562901,,
самарѣнехъ,3562902,Σαμαρίτιδος,344788
отъвѣшта,3562903,ἀπεκρίθη,344791
и҃с,3562904,Ἰησοῦς,344792
ꙇ,3562905,καὶ,344793
рече,3562906,εἶπεν,344794
еі,3562907,αὐτῇ,344795
аште,3562908,εἰ,344797
би,3562909,,
вѣдѣла,3562910,ᾔδεις,344798
даръ,3562911,δωρεὰν,344800
б҃жі,3562912,θεοῦ,344802
ꙇ,3562913,καὶ,344804
къто,3562914,τίς,344805
естъ,3562915,ἐστιν,344806
г҃лѧꙇ,3562916,λέγων,344808
ти,3562917,σοι,344809
даждь,3562918,δός,344811
ми,3562919,μοι,344812
пити,3562920,πεῖν,344813
тꙑ,3562921,σὺ,344815
и,3562922,,
просила,3562923,ᾔτησας,344817
оу,3562924,,
него,3562925,αὐτὸν,344818
ꙇ,3562926,καὶ,344819
далъ,3562927,ἔδωκεν,344820
ти,3562928,σοι,344822
би,3562929,,
водѫ,3562930,ὕδωρ,344823
живѫ,3562931,ζῶν,344824
г҃ла,3562932,λέγει,344826
емоу,3562933,αὐτῷ,344827
жена,3562934,γυνή,344829
г҃и,3562935,κύριε,344831
ни,3562936,οὔτε,344833
почръпальника,3562937,ἄντλημα,344834
ꙇмаши,3562938,ἔχεις,344835
ꙇ,3562939,καὶ,344836
кладѧѕь,3562940,φρέαρ,344838
естъ,3562941,ἐστὶν,344839
глѫбокъ,3562942,βαθύ,344840
отъкѫдоу,3562943,πόθεν,344842
оубо,3562944,,
еси,3562945,εἶ,344852
о҃ца,3562946,πατρὸς,344854
нашего,3562947,ἡμῶν,344855
ꙇѣкова,3562948,Ἰακώβ,344856
ꙇже,3562949,ὃς,344858
дастъ,3562950,ἔδωκεν,344859
намъ,3562951,ἡμῖν,344860
кладѧзь,3562952,φρέαρ,344862
ꙇ,3562953,καὶ,344864
тъ,3562954,αὐτὸς,344865
ꙇж,3562955,ἐξ,344866
него,3562956,αὐτοῦ,344867
питъ,3562957,ἔπιεν,344868
ꙇ,3562958,καὶ,344869
с҃нове,3562959,υἱοὶ,344871
его,3562960,αὐτοῦ,344872
ꙇ,3562961,καὶ,344873
скоти,3562962,θρέμματα,344875
его,3562963,αὐτοῦ,344876
отъвѣшта,3562964,ἀπεκρίθη,344878
и҃с,3562965,Ἰησοῦς,344879
ꙇ,3562966,καὶ,344880
рече,3562967,εἶπεν,344881
еи,3562968,αὐτῇ,344882
вьсѣкъ,3562969,πᾶς,344884
пиѩи,3562970,πίνων,344886
отъ,3562971,ἐκ,344887
водꙑ,3562972,ὕδατος,344889
сеѩ,3562973,τούτου,344890
вьждѩждетъ,3562974,διψήσει,344891
сѧ,3562975,,
пакꙑ,3562976,πάλιν,344892
а,3562977,δ’,344895
ꙇже,3562978,ὃς,344894
пиетъ,3562979,πίῃ,344897
отъ,3562980,ἐκ,344898
водꙑ,3562981,ὕδατος,344900
ѭже,3562982,οὗ,344901
азъ,3562983,ἐγὼ,344902
дамь,3562984,δώσω,344903
емоу,3562985,αὐτῷ,344904
не,3562986,οὐ,344906
ꙇматъ,3562987,,
въждѧдати,3562988,διψήσει,344908
сѧ,3562989,,
въ,3562990,εἰς,344909
вѣкъ,3562991,αἰῶνα,344911
нъ,3562992,ἀλλὰ,344913
вода,3562993,ὕδωρ,344915
ѭже,3562994,ὃ,344916
азъ,3562995,ἐγὼ,344917
дамь,3562996,δώσω,344918
емоу,3562997,αὐτῷ,344919
бѫдетъ,3562998,γενήσεται,344920
вь,3562999,ἐν,344921
н҄емь,3563000,αὐτῷ,344922
ꙇсточьникъ,3563001,πηγὴ,344923
водꙑ,3563002,ὕδατος,344924
вьслѣплѫштѫѭ,3563003,ἁλλομένου,344925
въ,3563004,εἰς,344926
животъ,3563005,ζωὴν,344927
вѣчьнꙑ,3563006,αἰώνιον,344928
г҃ла,3563007,λέγει,344930
къ,3563008,πρὸς,344931
н҄емоу,3563009,αὐτὸν,344932
жена,3563010,γυνή,344934
г҃и,3563011,κύριε,344936
даждь,3563012,δός,344938
ми,3563013,μοι,344939
сиѭ,3563014,τοῦτο,344940
водѫ,3563015,ὕδωρ,344942
да,3563016,ἵνα,344944
ни,3563017,μὴ,344945
жѧждѫ,3563018,διψῶ,344946
ни,3563019,μηδὲ,344947
прихождѫ,3563020,διέρχωμαι,344948
сѣмо,3563021,ἐνθάδε,344949
почръпатъ,3563022,ἀντλεῖν,344950
г҃ла,3563023,λέγει,344952
еи,3563024,αὐτῇ,344953
ꙇ҃с,3563025,,
ꙇди,3563026,ὕπαγε,344955
пригласи,3563027,φώνησον,344956
мѫжа,3563028,ἄνδρα,344958
своего,3563029,σου,344959
ꙇ,3563030,καὶ,344960
приди,3563031,ἐλθὲ,344961
сѣмо,3563032,ἐνθάδε,344962
отъвѣшта,3563033,ἀπεκρίθη,344964
жена,3563034,γυνὴ,344966
ꙇ,3563035,καὶ,344967
рече,3563036,εἶπεν,344968
емоу,3563037,,
не,3563038,οὐκ,344971
ꙇмамь,3563039,ἔχω,344972
мѫжа,3563040,ἄνδρα,344970
г҃ла,3563041,λέγει,344974
еи,3563042,αὐτῇ,344975
ꙇ҃с,3563043,Ἰησοῦς,344977
добрѣ,3563044,καλῶς,344979
рече,3563045,εἶπες,344980
ѣко,3563046,ὅτι,344981
мѫжа,3563047,ἄνδρα,344982
не,3563048,οὐκ,344983
ꙇмамь,3563049,ἔχω,344984
пѧть,3563050,πέντε,344986
бо,3563051,γὰρ,344987
мѫжь,3563052,ἄνδρας,344988
ꙇмѣла,3563053,ἔσχες,344989
еси,3563054,,
ꙇ,3563055,καὶ,344991
нꙑн҄ѣ,3563056,νῦν,344992
егоже,3563057,ὃν,344993
ꙇмаши,3563058,ἔχεις,344994
нѣстъ,3563059,ἔστιν,344996
ти,3563060,σου,344997
мѫжь,3563061,ἀνήρ,344998
се,3563062,,
въ,3563063,,
ꙇстинѫ,3563064,ἀληθὲς,345001
рече,3563065,εἴρηκας,345002
г҃ла,3563066,λέγει,345004
емоу,3563067,αὐτῷ,345005
жена,3563068,γυνή,345007
г҃и,3563069,κύριε,345009
виждѫ,3563070,θεωρῶ,345011
ѣко,3563071,ὅτι,345012
пророкъ,3563072,προφήτης,345013
еси,3563073,εἶ,345014
тꙑ,3563074,σύ,345015
о҃ци,3563075,πατέρες,345018
наши,3563076,ἡμῶν,345019
въ,3563077,ἐν,345020
горѣ,3563078,ὄρει,345022
сеі,3563079,τούτῳ,345023
поклонишѧ,3563080,προσεκύνησαν,345024
сѧ,3563081,,
ꙇ,3563082,καὶ,345026
вꙑ,3563083,ὑμεῖς,345027
г҃лете,3563084,λέγετε,345028
ѣко,3563085,ὅτι,345029
въ,3563086,ἐν,345030
е҃рмѣхъ,3563087,Ἱεροσολύμοις,345031
естъ,3563088,ἐστὶν,345032
мѣсто,3563089,τόπος,345034
ꙇдеже,3563090,ὅπου,345035
клан҄ѣти,3563091,προσκυνεῖν,345036
сѧ,3563092,,
подобаетъ,3563093,δεῖ,345037
г҃ла,3563094,λέγει,345039
еі,3563095,αὐτῇ,345040
и҃с,3563096,Ἰησοῦς,345042
жено,3563097,γύναι,345047
вѣрѫ,3563098,πίστευέ,345044
ми,3563099,μοι,345045
ꙇми,3563100,,
ѣко,3563101,ὅτι,345049
грѧдетъ,3563102,ἔρχεται,345050
часъ,3563103,ὥρα,345051
егда,3563104,ὅτε,345052
ни,3563105,οὔτε,345053
горѣ,3563106,ὄρει,345056
сеі,3563107,τούτῳ,345057
ни,3563108,οὔτε,345058
въ,3563109,ἐν,345059
е҃рлмѣхъ,3563110,Ἱεροσολύμοις,345060
поклоните,3563111,προσκυνήσετε,345061
сѧ,3563112,,
о҃цю,3563113,πατρί,345063
д҃хомь,3563114,,
ꙇ,3563115,,
истиноѭ,3563116,,
ꙇбо,3563117,γὰρ,345104
о҃ць,3563118,πατὴρ,345106
тацѣхъ,3563119,τοιούτους,345107
ꙇштетъ,3563120,ζητεῖ,345108
клан҄ѣѭштихъ,3563121,προσκυνοῦντας,345110
сѧ,3563122,,
емоу,3563123,αὐτόν,345111
д҃хъ,3563124,πνεῦμα,345113
бо,3563125,,
естъ,3563126,,
б҃ъ,3563127,θεός,345115
ꙇже,3563128,,
клан҄ѣетъ,3563129,προσκυνοῦντας,345119
сѧ,3563130,,
емоу,3563131,,
д҃хомь,3563132,πνεύματι,345121
ꙇ,3563133,καὶ,345122
истиноѭ,3563134,ἀληθείᾳ,345123
достоꙇтъ,3563135,δεῖ,345125
клан҄ѣти,3563136,προσκυνεῖν,345124
сѧ,3563137,,
г҃ла,3563138,λέγει,345127
емоу,3563139,αὐτῷ,345128
жена,3563140,γυνή,345130
вѣмь,3563141,οἶδα,345132
ѣко,3563142,ὅτι,345133
месиѣ,3563143,Μεσσίας,345134
придетъ,3563144,ἔρχεται,345135
рекомꙑ,3563145,λεγόμενος,345138
х҃ъ,3563146,Χριστός,345139
егда,3563147,ὅταν,345141
тъ,3563148,ἐκεῖνος,345143
придетъ,3563149,ἔλθῃ,345142
вьзвѣститъ,3563150,ἀναγγελεῖ,345145
намъ,3563151,ἡμῖν,345146
всѣ,3563152,ἅπαντα,345147
г҃ла,3563153,λέγει,345149
еі,3563154,αὐτῇ,345150
и҃с,3563155,Ἰησοῦς,345152
азъ,3563156,ἐγώ,345154
есмь,3563157,εἰμι,345155
г҃лѧи,3563158,λαλῶν,345158
съ,3563159,,
тобоѭ,3563160,σοι,345159
ꙇ,3563161,Καὶ,345161
тогдажде,3563162,τούτῳ,345163
придѫ,3563163,ἦλθαν,345164
