xristosu,христосоу,х꙯оу,,,
i,и,и҅,,,
tako,тако,тако,,,
vъniti,вънити,вь҆нити,,,
vъ,въ,въ,,,
slavǫ,славѫ,славѫ,,,
svojǫ,своѭ,своѭ̑,,,
načętъ,начѧтъ,начь҆нъ,,,
že,же,же,,,
otъ,отъ,о҅тъ,,,
mosijǞ,мосиꙗ,мосеа,,,
i,и,и҅,,,
otъ,отъ,о҅тъ,,,
vьxěxъ,вьсѣхъ,вь҆сѣхъ,,,
prorokъ,пророкъ,пророкъ,,,
sъkazaaše,съказааше,съкаꙁаа҅ше,,,
jima,има,и҅ма,,,
vъ,въ,вь,,,
vьxěxъ,вьсѣхъ,всѣхъ,,,
kъńigaxъ,кън҄иѕахъ,кꙿн҄игахъ,,,
sebe,себе,себе,,,
radi,ради,ради,,,
ako,ако,ꙗ҅ко,,,
sike,сице,сице,,,
podobaaše,подобааше,подобаа҅ше,,,
postradati,пострадати,пострадати,,,
xristosu,христосоу,х꙯оу,,,
načętъ,начѧтъ,Начь҆нъ,,,
že,же,же,,,
otъ,отъ,о҅тъ,,,
mosijǞ,мосиꙗ,мосеа҆,,,
druga,дроуга,дроуга,,,
božьjǞ,божиꙗ,б꙯жиꙗго,,,
vŕ̥xa,врьха,връха,,,
prorokъ,пророкъ,пророкъ,,,
pŕ̥vujemu,прьвоуѥмоу,прьвоуо̑умоу,,,
,,начрь҆тавь҆шоу,,,
,,писмꙙ,,,
jьspŕ̥va,испрьва,и҅спрь҆ва,,,
sъtvorilъ,сътворилъ,сътворилъ,,,
bogъ,богъ,б꙯ъ,,,
nebo,небо,небо,,,
i,и,и҅,,,
zemĺǫ,землѭ,ꙁемьѭ̑,,,
učǞaše,оучааше,о̑учаа҅ше,,,
jixъ,ихъ,и҅хъ,,,
mosijь,мосии,моси,,,
reћi,рещи,решти,,,
uzьrite,оузьрите,о̑уꙁь҆рите,,,
,,жиꙁнь҆,,,
vašǫ,вашѫ,вашѫ,,,
visimǫ,висимѫ,висимѫ,,,
perdъ,прѣдъ,прѣдъ,,,
vami,вами,вами,,,
i,и,и҅,,,
,,повѣшенъ,,,
reče,рече,рече,,,
azъ,азъ,а҅ꙁъ,,,
jesmь,ѥсмь,ѥ҅смъ,,,
,,жиꙁнь,,,
i,и,и҅,,,
vъskrěšenьje,въскрѣшениѥ,вь҆скрѣшень҆ѥ҆,,,
ijeremijǞ,иѥремиꙗ,и҅е҅ремиꙗ҆,,,
reče,рече,рече,,,
poražǫ,поражѫ,поражѫ,,,
,,пастꙋха,,,
i,и,и҅,,,
,,раꙁно,,,
pojьdǫtъ,поидѫтъ,пои҅дѫтъ,,,
ovьkę,овьцѧ,о҅вь҆цꙙ,,,
i,и,и҅,,,
poraženъ,пораженъ,пораженъ,,,
reče,рече,рече,,,
azъ,азъ,а҅ꙁъ,,,
jesmь,ѥсмь,ѥ҅смъ,,,
,,пастоухъ,,,
dobrъjь,добръіи,добрꙑи҆,,,
aћe,аще,а҅ште,,,
i,и,и҅,,,
vy,въі,вꙑ,,,
,,о҅тъбѣгосте,,,
straxomь,страхомь,страхомъ,,,
odŕ̥žimi,одрьжими,о҅дръжими,,,
davydъ,давъідъ,дд꙯ъ,,,
reče,рече,рече,,,
jǞdyjь,ꙗдъіи,ꙗ҅дꙑи,,,
xlěbъ,хлѣбъ,хлѣбъ,,,
mojь,мои,мои҆,,,
vъzveličilъ,възвеличилъ,вьꙁвеличилъ,,,
jestъ,ѥстъ,ѥ҅стъ,,,
na,на,на,,,
mę,мѧ,мꙙ,,,
perlьšћenьje,прѣльщениѥ,прѣль҆штень҆ѥ҆,,,
i,и,и҅,,,
samъ,самъ,самъ,,,
na,на,на,,,
večeŕi,вечер҄и,вечери,,,
golgolaaše,глаголааше,глаголаа҅ше,,,
jedinъ,ѥдинъ,ѥ҅динъ,,,
otъ,отъ,о҅тъ,,,
vasъ,васъ,васъ,,,
perdastъ,прѣдастъ,прѣдастъ,,,
mę,мѧ,мꙙ,,,
,,прь҆вѣѥ,,,
,,страсти,,,
golgolaaše,глаголааше,глаголааше,,,
nyně,нъінѣ,нꙑнꙗ,,,
dušǞ,доуша,дш꙯а,,,
mojǞ,моꙗ,моꙗ҆,,,
sъmęte,съмѧте,сь҆мꙙте,,,
sę,сѧ,сꙙ,,,
i,и,и҅,,,
vъ,въ,въ,,,
,,страсти,,,
golgolaaše,глаголааше,глаголаа҅ше,,,
nyně,нъінѣ,нꙑнꙗ,,,
prijьde,прииде,приде,,,
čǞsъ,часъ,часъ,,,
da,да,да,,,
proslavitъ,прославитъ,прославитъ,,,
sę,сѧ,сꙙ,,,
synъ,съінъ,сн꙯ъ,,,
čьlověčьskъjь,чьловѣчьскъіи,чл꙯чьскꙑи,,,
davydъ,давъідъ,Дд꙯ъ,,,
reče,рече,рече,,,
dašę,дашѧ,дашꙙ,,,
vъ,въ,вь҆,,,
jǞdь,ꙗдь,ꙗ҅дь҆,,,
mojǫ,моѭ,моѭ̑,,,
zĺ̥čь,зльчь,ꙁль҆чь҆,,,
i,и,и҅,,,
vъ,въ,вь҆,,,
,,жꙙждѫ,,,
mojǫ,моѭ,моѭ̑,,,
napojišę,напоишѧ,напои҅шꙙ,,,
mę,мѧ,мꙙ,,,
okьta,оцьта,о҅цьта,,,
i,и,и҅,,,
napojenъ,напоѥнъ,напоѥ҅нъ,,,
golgolaaše,глаголааше,глаголаа҅ше,,,
,,е҅се,,,
sъkonьčǞ,съконьча,съконь҆ча,,,
sę,сѧ,сꙙ,,,
takoђe,такожде,такожде,,,
i,и,и҅,,,
ježe,ѥже,ѥ҅же,,,
vъ,въ,вь,,,
,,страсти,,,
davydъ,давъідъ,дд꙯ъ,,,
perђe,прѣжде,прѣжде,,,
pьsa,пьса,ѱа,,,
položišę,положишѧ,положишꙙ,,,
mę,мѧ,мꙙ,,,
vъ,въ,вь҆,,,
,,ровѣ,,,
,,прѣи҅сподьн҄имъ,,,
vъ,въ,вь҆,,,
tьmьněxъjixъ,тьмьнъіихъ,ть҆мнꙑи҅хъ,,,
i,и,и҅,,,
vъ,въ,вь҆,,,
sěni,сѣни,сѣни,,,
sъmŕ̥tьně,съмрьтьнѣ,сь҆мрьть҆нѣ,,,
,,а҅сафъ,,,
ježe,ѥже,ѥ҆же,,,
o,о,о҅,,,
vъskrěšenьji,въскрѣшении,вьскрѣшениї,,,
vъstani,въстани,въстани,,,
bože,боже,боже,,,
sǫdi,сѫди,сѫди,,,
zemĺi,земл҄и,ꙁеми,,,
ijǞkovъ,иꙗковъ,їꙗ҅ковъ,,,
sъlavъ,сълавъ,съпавъ,,,
,,ꙗ҅ко,,,
,,львъ,,,
i,и,и҅,,,
vъsta,въста,въста,,,
akože,акоже,ꙗ҅коже,,,
,,скумь҆нъ,,,
ijona,иона,їѡ̑на,,,
tri,три,три,,,
dьni,дьни,дни,,,
vъ,въ,въ,,,
,,к҄итѣ,,,
poživъ,поживъ,поживъ,,,
,,тридневъноѥ,,,
,,въскръсениѥ,,,
jego,ѥго,ѥ҅го,,,
,,проо҅бражаа҅ше,,,
davydъ,давъідъ,дд꙯ъ,,,
ježe,ѥже,ѥ҅же,,,
o,о,о҅,,,
vъsxoђenьji,въсхождении,въсхождении҆,,,
vъ,въ,въ,,,
pravьdǫ,правьдѫ,правꙿдѫ,,,
,,провь҆стрѫби,,,
vъzide,възиде,въꙁиде,,,
bogъ,богъ,б꙯ъ,,,
,,въсклицань҆ѥ҅мъ,,,
gospodь,господь,г꙯ь,,,
vъ,въ,въ,,,
golsě,гласѣ,гласѣ,,,
trǫbьně,трѫбьнѣ,трѫбь҆нѣ,,,
tomu,томоу,томоу,,,
slava,слава,слава,,,
i,и,и҅,,,
,,тѣмь,,,
bogu,богоу,богоу,,,
i,и,и҅,,,
otьku,отьцоу,о҅ц꙯оу,,,
o,о,о҅,,,
duxě,доусѣ,доусѣ,,,
svętějemь,свѧтѣѥмь,свꙙтѣѣ҆мь,,,
akože,акоже,ꙗ҅коже,,,
jьspŕ̥va,испрьва,и҅спрь҆ва,,,
nyně,нъінѣ,нꙑнꙗ,,,
i,и,и҅,,,
prisno,присно,присно,,,
i,и,и҅,,,
vъ,въ,вь҆,,,
věky,вѣкъі,вѣкꙑ,,,
věkomъ,вѣкомъ,вѣкомъ,,,
aminь,аминь,а҅мин,,,
ijoana,иоана,їа҅нꙿна,,,
,,а҅рхие҅п꙯па,,,
,,костатинꙗ,,,
gorda,града,града,,,
,,ꙁлатоо̑устааго,,,
slovo,слово,слово,,,
na,на,на,,,
svętǫjǫ,свѧтѫѭ,ст꙯ѫѭ,,,
pasxǫ,пасхѫ,пасхѫ,,,
radujite,радоуите,Радоуи҅те,,,
sę,сѧ,сꙙ,,,
o,о,о҅,,,
gospodi,господи,г꙯и,,,
vьxegъda,вьсегъда,вьсегда,,,
vъžĺubĺenajǞ,въжлюбл҄енаꙗ,вь҆ꙁлюбь҆ѥ҅наа,,,
bratrьje,братриѥ,брать҆ѥ,,,
i,и,и҅,,,
paky,пакъі,пакꙑ,,,
rekǫ,рекѫ,рекѫ,,,
radujite,радоуите,радоуите,,,
sę,сѧ,сꙙ,,,
gospodь,господь,г꙯ь,,,
blizъ,близъ,блиꙁъ,,,
ničimьže,ничимьже,ничимже,,,
ne,не,не,,,
pьkěte,пьцѣте,пь҆цѣте,,,
sę,сѧ,сꙙ,,,
gospodь,господь,г꙯ь,,,
jьz,из,и҅ꙁ,,,
mŕ̥tvъjixъ,мрьтвъіихъ,мрьтвꙑи҅хъ,,,
vъstalъ,въсталъ,въсталъ,,,
i,и,и҅,,,
﻿sъ,﻿съ,с,,,
ńimь,н҄имь,н҄имъ,,,
narodъ,народъ,народъ,,,
mъnogъ,мъногъ,многъ,,,
svętъjixъ,свѧтъіихъ,ст꙯ꙑихъ,,,
,,праꙁдь҆нъствоуи҅мъ,,,
ubo,оубо,о̑убо,,,
vъ,въ,вь,,,
solstь,сласть,сласть҆,,,
i,и,и҅,,,
,,цѣломѫдрь҆ствь҆но,,,
sь,сь,сь҆,,,
bo,бо,бо,,,
vъ,въ,въ,,,
jьstinǫ,истинѫ,и҅стинѫ,,,
dьnь,дьнь,дь҆нь҆,,,
jьže,иже,и҅же,,,
sъtvorilъ,сътворилъ,сътворилъ,,,
gospodь,господь,г꙯ь,,,
vъzradujimъ,възрадоуимъ,въꙁдрадоуи҅м,,,
sę,сѧ,сꙙ,,,
i,и,и҅,,,
vъzveselimъ,възвеселимъ,вь҆ꙁвеселимъ,,,
sę,сѧ,сꙙ,,,
vъ,въ,вь҆,,,
ńь,н҄ь,н҄ь,,,
propovědimъ,проповѣдимъ,проповѣдимъ,,,
,,сьпась҆нааго,,,
dьni,дьни,дь҆ни,,,
,,памꙙтиѥ,,,
propovědimъ,проповѣдимъ,проповѣдимъ,,,
sъpasa,съпаса,спаса,,,
našego,нашего,нашего,,,
vъskrěšenьje,въскрѣшениѥ,въскрѣшеньѥ҆,,,
pače,паче,паче,,,
že,же,же,,,
naše,наше,наше,,,
sъpasenьje,съпасениѥ,съпасениѥ,,,
vъzъpьjimъ,възъпиимъ,вь҆ꙁь҆пиїмъ,,,
propovědimъ,проповѣдимъ,проповѣдимъ,,,
,,о̑умрь҆штвень҆ѥ,,,
,,диꙗ҅волово,,,
nečistъjixъ,нечистъіихъ,нечистꙑхъ,,,
běsъ,бѣсъ,бѣсъ,,,
,,плѣн҄ениѥ҆,,,
sъpasenьje,съпасениѥ,съпасень҆ѥ,,,
,,крь҆стиꙗнь҆ско,,,
vъskrěšenьje,въскрѣшениѥ,въскрѣшень҆ѥ҆,,,
mŕ̥tvъjixъ,мрьтвъіихъ,мрътвꙑи҅хъ,,,
vъskrěšenьjemь,въскрѣшениѥмь,вь҆скрѣшеньѥ҆мъ,,,
bo,бо,бо,,,
xristosovomь,христосовомь,христовомъ,,,
,,о̑угаснетъ,,,
ǵejona,ꙉеона,г҄еѡ̑на,,,
ogńьna,огн҄ьна,о҅гн҄ьнаꙿ,,,
čŕ̥vь,чрьвь,чрь҆вь҆,,,
že,же,же,,,
,,нео̑усꙑпаѧи,,,
umirajetъ,оумираѥтъ,о̑умираѥ҅тъ,,,
adъ,адъ,а҅дъ,,,
,,мꙙтетъ,,,
sę,сѧ,сꙙ,,,
dьjǞvolъ,диꙗволъ,диꙗволъ,,,
,,сѣтоуѥ҅тъ,,,
grěxъ,грѣхъ,грѣхъ,,,
,,о̑умрь҆штвꙗѥ҅тъ,,,
sę,сѧ,сꙙ,,,
duxi,доуси,доуси,,,
lǫkavьniji,лѫкавьнии,лѫкавь҆нии҆,,,
,,прогоними,,,
byvajǫtъ,бъіваѭтъ,бꙑваѭ̑тъ,,,
zemьniji,земьнии,ꙁемь҆ниї,,,
na,на,на,,,
nebesa,небеса,небеса,,,
vъsxodętъ,въсходѧтъ,вь҆сходꙙтъ,,,
sǫћiji,сѫщии,сѫштии,,,
vъ,въ,вь҆,,,
adě,адѣ,а҅дѣ,,,
svoboђeni,свобождени,свобождени,,,
byvajǫtъ,бъіваѭтъ,бꙑваѭ̑тъ,,,
otъ,отъ,о҅тъ,,,
ǫzъ,ѫзъ,ѫ҅ꙁъ,,,
,,диꙗ҅вол҄ь,,,
i,и,и҅,,,
kъ,къ,къ,,,
bogu,богоу,богоу,,,
priběgajǫћe,прибѣгаѭще,прибѣгаѭ̑ште,,,
golgoĺǫtъ,глаголѭтъ,глагол҄ѫтъ,,,
dьjǞvolovi,диꙗволови,диꙗ҅волови,,,
kъde,къде,къде,,,
ti,ти,ти,,,
sъmŕ̥ti,съмрьти,сь҆мрь҆ти,,,
,,жꙙло,,,
kъde,къде,кде,,,
ti,ти,ти,,,
ade,аде,а҅де,,,
poběda,побѣда,побѣда,,,
vina,вина,вина,,,
že,же,же,,,
namъ,намъ,намъ,,,
jestъ,ѥстъ,ѥ҅стъ,,,
svętajego,свѧтаѥго,свꙙтаа҅го,,,
,,праꙁдь҆нь҆ства,,,
i,и,и҅,,,
,,тръжь҆ства,,,
sego,сего,сего,,,
xristosъ,христосъ,х꙯ъ,,,
jьže,иже,и҅же,,,
i,и,и҅,,,
,,їсходатаи҅никъ,,,
jestъ,ѥстъ,ѥ҅стъ,,,
namъ,намъ,намъ,,,
vьxěxъ,вьсѣхъ,вь҆сѣхъ,,,
dobrъ,добръ,добръ,,,
tъ,тъ,тъ,,,
bo,бо,бо,,,
jьspŕ̥va,испрьва,и҅спрьва,,,
ny,нъі,нꙑ,,,
sъtvorilъ,сътворилъ,сътворилъ,,,
otъ,отъ,о҅тъ,,,
ne,не,не,,,
sǫћǞjego,сѫщаѥго,сѫштааго,,,
vъ,въ,вь҆,,,
sǫћeje,сѫщеѥ,сѫштеѥ,,,
privedъ,приведъ,приведъ,,,
tъ,тъ,тъ,,,
i,и,и҅,,,
nyně,нъінѣ,нꙑнѣ,,,
,,гꙑбнѫштꙙ,,,
sъpaslъ,съпаслъ,съпаслъ,,,
,,о̑умрь҆штенꙑ,,,
,,о҅живилъ,,,
i,и,и҅,,,
neprijǞznina,неприꙗзнина,неприꙗ҅ꙁнина,,,
,,противъства,,,
otętъ,отѧтъ,о҅тꙙтъ,,,
tъ,тъ,тъ,,,
orby,рабъі,рабꙑ,,,
ny,нъі,нꙑ,,,
sǫћę,сѫщѧ,сѫштꙙ,,,
grěxu,грѣхоу,грѣхоу,,,
svobodь,свободь,свободь҆,,,
avilъ,авилъ,а҅вилъ,,,
,,ꙁагладивъ,,,
naše,наше,наше,,,
,,рѫкоѱань҆ѥ҆,,,
xristosъ,христосъ,х꙯ъ,,,
ny,нъі,нꙑ,,,
reče,рече,рече,,,
,,и҅скоупилъ,,,
otъ,отъ,о҅тъ,,,
klętvъ,клѧтвъ,клꙙтвꙑ,,,
zakona,закона,ꙁакона,,,
byvъ,бъівъ,бꙑвъ,,,
za,за,ꙁа,,,
ny,нъі,нꙑ,,,
klętva,клѧтва,клꙙтва,,,
za,за,ꙁа,,,
ńeže,н҄еже,н҄еже,,,
dostojitъ,достоитъ,достои҅тъ,,,
i,и,и҅,,,
namъ,намъ,намъ,,,
reћi,рещи,решти,,,
čьto,чьто,что,,,
vъzdamъ,въздамъ,въꙁдамъ,,,
gospodi,господи,господеви,,,
za,за,ꙁа,,,
vьxe,вьсе,вьсе,,,
ježe,ѥже,ѥ҅же,,,
vъzdalъ,въздалъ,вь҆ꙁдалъ,,,
jesi,ѥси,ѥ҅си,,,
namъ,намъ,намꙿ,,,
bogъ,богъ,б꙯ъ,,,
sy,съі,сꙑ,,,
jьnočędъ,иночѧдъ,и҅ночꙙдъ,,,
čьlověkъ,чьловѣкъ,чловѣкъ,,,
nasъ,насъ,насъ,,,
radi,ради,ради,,,
jьzvolilъ,изволилъ,и҅ꙁволилъ,,,
byti,бъіти,бꙑти,,,
i,и,и҅,,,
bystъ,бъістъ,бꙑстъ,,,
,,послоушливъ,,,
do,до,до,,,
sъmŕ̥ti,съмрьти,сьмрьти,,,
da,да,да,,,
ny,нъі,нꙑ,,,
otъ,отъ,о҅тъ,,,
věčьnyjeję,вѣчьнъіѥѩ,вѣчь҆нꙑѧ҆,,,
sъmŕ̥ti,съмрьти,сь҆мь҆рти,,,
jьzbavitъ,избавитъ,и҅ꙁбавитъ,,,
vъ,въ,въ,,,
,,рабиї,,,
obrazъ,образъ,о҅браꙁъ,,,
sę,сѧ,сꙙ,,,
obvelče,обвлѣче,о҅блѣче,,,
,,ангель҆скꙑи҆,,,
voldyka,владъіка,владꙑка,,,
plъtь,плъть,пльть҆,,,
prijętъ,приѩтъ,приѧтъ,,,
bogъ,богъ,богъ,,,
slovo,слово,слово,,,
i,и,и҅,,,
čьlověkъ,чьловѣкъ,чловѣкъ,,,
avĺǞaše,авлꙗаше,ꙗ҅вь҆ꙗ҅ше,,,
sę,сѧ,сꙙ,,,
,,съо҅браꙁь҆нъ,,,
i,и,и҅,,,
,,равноѥ҅сть҆ствь҆нь,,,
otьku,отьцоу,о҆ц꙯оу,,,
se,се,се,,,
,,прѣстрада,,,
da,да,да,,,
ny,нъі,нꙑ,,,
otъ,отъ,о҅тъ,,,
nepravьdy,неправьдъі,неправдꙑ,,,
,,работꙑ,,,
jьzьmetъ,изьметъ,и҅ꙁь҆метъ,,,
i,и,и҅,,,
otъ,отъ,о҅тъ,,,
,,нечь҆стиꙗ,,,
jьzbavitъ,избавитъ,и҅ꙁбавитъ,,,
sego,сего,сего,,,
radi,ради,ради,,,
,,сътрь҆пѣ,,,
postradati,пострадати,пострадати,,,
plъtьjǫ,плътиѭ,пль҆ть҆ѭ̑,,,
,,подадител҄ь,,,
našego,нашего,нашего,,,
života,живота,живота,,,
sego,сего,сего,,,
radi,ради,ради,,,
i,и,и҅,,,
pogrebenъ,погребенъ,погребенъ,,,
bystъ,бъістъ,бꙑстъ,,,
jьstočьnikъ,источьникъ,и҅сточникъ,,,
,,бесь҆мрь҆тиꙗ҆,,,
da,да,да,,,
sъmŕ̥tьnomъjimъ,съмрьтьнъіимъ,съмрьтьнꙑи҅мъ,,,
prisno,присно,присно,,,
sǫћьjь,сѫщии,сѫшть҆и҆,,,
životъ,животъ,животъ҆,,,
podastъ,подастъ,подасть҆,,,
i,и,и҆,,,
paky,пакъі,пакꙑ,,,
že,же,же,,,
po,по,по,,,
zemĺi,земл҄и,ꙁеми,,,
,,добротворꙙ,,,
jьskělějęjь,исцѣлѣѩи,и҅сцѣл҄ѣѧ҆,,,
čьlověčьskyję,чьловѣчьскъіѩ,чловѣчь҆скꙑѧ҆,,,
,,страсти,,,
,,недостои҅но,,,
že,же,же,,,
otъ,отъ,о҅тъ,,,
,,богоборьцъ,,,
,,жидовъ,,,
vъsprijьmaaše,въсприимааше,въсприи҅маше,,,
,,въꙁмь҆ꙁдиꙗ,,,
gospodь,господь,господь,,,
že,же,же,,,
našь,нашь,нашъ,,,
jisusъ,исоусъ,їсоу,,,
xristosъ,христосъ,х꙯ъ,,,
za,за,ꙁа,,,
mъnogǫjǫ,мъногѫѭ,многѫѭ̑,,,
,,благость҆,,,
prokaženyję,прокаженъіѩ,прокаженꙑѧ҅,,,
očišћǞaše,очищааше,о҅чиштаа҅ше,,,
slěpomъjimъ,слѣпъіимъ,слѣпꙑи҅мъ,,,
viděnьje,видѣниѥ,видѣнье,,,
dajǞaše,даꙗаше,даꙗ҅ше,,,
xromyję,хромъіѩ,хромꙑѧ҆,,,
kěĺǞaše,цѣлꙗаше,цѣлꙗа҅ше,,,
běsy,бѣсъі,бѣсꙑ,,,
,,проганꙗаше,,,
lazara,лазара,лаꙁара,,,
,,четврь҆тодь҆нь҆на,,,
jьz,из,и҅ꙁ,,,
mŕ̥tvъjixъ,мрьтвъіихъ,мрьтвꙑи҅хъ,,,
,,въставилъ,,,
otъ,отъ,о҅тъ,,,
pęti,пѧти,пꙙти,,,
xlěbъ,хлѣбъ,хлѣбъ҆,,,
pętь,пѧть,пꙙть҆,,,
tysǫћь,тъісѫщь,тꙑсѫштъ,,,
nasyћь,насъіщь,насꙑшть҆,,,
po,по,по,,,
moŕu,морю,мороу,,,
xodilъ,ходилъ,ходилъ,,,
vodǫ,водѫ,водѫ,,,
vъ,въ,вь҆,,,
vino,вино,вино,,,
,,прѣложилъ,,,
,,кръвоточицѫ,,,
jьskělilъ,исцѣлилъ,и҅цѣлилъ,,,
dъћerь,дъщерь,дьштерь҆,,,
arъx́isünagoga,аръхисѵнагога,а҅рхисунагога,,,
umьrъšǫ,оумьръшѫ,о̑умъръшѫ,,,
,,о҅живилъ,,,
i,и,и҅,,,
jьněxъ,инѣхъ,їнѣхъ,,,
mъnogъ,мъногъ,многъ,,,
tajьnъ,таинъ,таи҅нъ,,,
dostojьnъ,достоинъ,достоинь҆,,,
čudesъ,чоудесъ,чоудесъ,,,
sъtvorilъ,сътворилъ,сътворилъ,,,
,,жидове,,,
že,же,же,,,
zavistьjǫ,завистиѭ,ꙁавистиѭ̑,,,
i,и,и҅,,,
,,рьвь҆нь҆ѥ҅мь҆,,,
obęti,обѧти,обь҆ѧ҅ти,,,
,,о҅вогда,,,
kamenьjemь,камениѥмь,камениѥ҅мъ,,,
bьjǞaxǫ,биꙗахѫ,биꙗ҅хѫ,,,
gospoda,господа,г꙯а,,,
,,дроугои҅ци,,,
že,же,же,,,
okušǞaxǫ,окоушаахѫ,о҅коушаа҅хѫ,,,
sę,сѧ,сꙙ,,,
﻿sъ,﻿съ,съ,,,
,,стѣнъ,,,
,,съринѫти,,,
,,конь҆чнѣѥ҅,,,
že,же,же,,,
i,и,и҅,,,
na,на,на,,,
,,кръстъ,,,
privedošę,приведошѧ,приведошꙙ,,,
jь,и,и҆,,,
nъ,нъ,нъ,,,
gospodь,господь,г꙯ь,,,
našь,нашь,нашꙿ,,,
,,їу꙯,,,
xristosъ,христосъ,х꙯ь,,,
ne,не,не,,,
,,подражилъ,,,
zъlobǫ,зълобѫ,ꙁлобѫ,,,
,,хоулънꙑи҅хъ,,,
,,жидовъ,,,
nъ,нъ,нъ,,,
i,и,и҅,,,
pleћi,плещи,плешти,,,
svoji,свои,свои,,,
dajǞaše,даꙗаше,даꙗ҆ше,,,
na,на,на,,,
rany,ранъі,ранꙑ,,,
po,по,по,,,
proročьskujemu,пророчьскоуѥмоу,пророчь҆скоумоу,,,
i,и,и҅,,,
olnitě,ланитѣ,ланитѣ,,,
svoji,свои,свои,,,
na,на,на,,,
,,ꙁао̑ушеньꙗ,,,
i,и,и҅,,,
ne,не,не,,,
otъvorti,отъврати,о҅тъврати,,,
lika,лица,лица,,,
svojego,своѥго,своѥ҅го,,,
otъ,отъ,о҅тъ,,,
studa,стоуда,стоуда,,,
,,пль҆ваньꙗ,,,
i,и,и҅,,,
,,конь҆чь҆нѣе҆,,,
,,ꙗ҅ко,,,
ovьčę,овьчѧ,о҅вчꙙ,,,
na,на,на,,,
,,ꙁаколень҆ѥ҆,,,
privedenъ,приведенъ,приведенъ,,,
bystъ,бъістъ,бꙑстъ,,,
i,и,и҅,,,
akože,акоже,ꙗ҅коже,,,
agnę,агнѧ,а҅гнꙙ,,,
perdъ,прѣдъ,прѣдъ,,,
,,стригѫштиїмъ,,,
jego,ѥго,ѥ҅го,,,
bez,без,беꙁъ,,,
golsa,гласа,гласа,,,
ne,не,не,,,
protivę,противѧ,противꙙ,,,
sę,сѧ,сꙙ,,,
ne,не,не,,,
perrěkaję,прѣрѣкаѩ,прѣрѣкаѧ҆,,,
xulimъ,хоулимъ,хоулимъ,,,
ne,не,не,,,
,,въꙁъхоулꙗаше,,,
straђę,страждѧ,страждꙙ,,,
ne,не,не,,,
perћǞaše,прѣщааше,прѣштаа҅ше,,,
perdajǞaše,прѣдаꙗаше,прѣдааше,,,
že,же,же,,,
sebe,себе,себе,,,
,,сѫдꙙштоуо̑умоу,,,
vъ,въ,въ,,,
pravьdǫ,правьдѫ,правьдѫ,,,
ne,не,не,,,
prijьde,прииде,приде,,,
bo,бо,бо,,,
vъ,въ,въ,,,
pŕ̥voje,прьвоѥ,прьвоѥ҆,,,
prišьstvьje,пришьствиѥ,пришьствиѥ҆,,,
mǫčiti,мѫчити,мѫчити,,,
i,и,и҅,,,
,,каꙁнь҆,,,
sъtvoriti,сътворити,сьтворити,,,
nevěrьnomъjimъ,невѣрьнъіимъ,невѣрь҆нꙑимъ,,,
nъ,нъ,нъ,,,
vъsxotě,въсхотѣ,въсхотѣ,,,
,,длъготрь҆пѣлиїмъ,,,
i,и,и҅,,,
tŕ̥pěnьjemь,трьпѣниѥмь,трь҆пѣнь҆ѥ҅мъ,,,
nastaviti,наставити,наставити,,,
zablǫђьšьjixъ,заблѫждьшиихъ,ꙁаблѫждъшии҅хъ,,,
na,на,на,,,
jьstinǫ,истинѫ,и҅стинѫ,,,
i,и,и҅,,,
uvěђь,оувѣждь,о̑увѣждь,,,
gospodьńǫ,господьнѭ,господь҆н҄ѫ,,,
,,благость҆,,,
velikǫjǫ,велицѫѭ,великѫѭ̑,,,
xuĺǞaxǫ,хоулꙗахѫ,хоулꙗа҅хѫ,,,
jego,ѥго,ѥ҅го,,,
,,жидове,,,
i,и,и҅,,,
golgolaaxǫ,глаголаахѫ,глаголаахѫ,,,
kъ,къ,к,,,
ńemu,н҄емоу,н҄емоу,,,
běsъ,бѣсъ,бѣсъ,,,
jьmaši,имаши,и҅маши,,,
gospodь,господь,г꙯ь,,,
že,же,же,,,
,,дльготрь҆пѣливъ,,,
sy,съі,сꙑ,,,
běsy,бѣсъі,бѣсꙑ,,,
,,проганꙗа҅ше,,,
,,жидове,,,
na,на,на,,,
like,лице,лице,,,
gospodьńe,господьн҄е,господьн҄е,,,
pĺьvaaxǫ,пл҄ьваахѫ,пл҄ьваа҅хѫ,,,
onъ,онъ,о҅нъ,,,
že,же,же,,,
slěpьkę,слѣпьцѧ,слѣпь҆цꙙ,,,
jixъ,ихъ,и҅хъ,,,
kěĺǞaše,цѣлꙗаше,цѣлꙗа҅ше,,,
,,жидове,,,
xristosa,христоса,х꙯а,,,
kamenьjemь,камениѥмь,камень҆ѥ҅мъ,,,
pobivaaxǫ,побиваахѫ,побиваахѫ,,,
xristosъ,христосъ,х꙯ъ,,,
že,же,же,,,
,,хромцемъ,,,
jixъ,ихъ,и҅хъ,,,
,,теченьѥ,,,
darovaaše,даровааше,дароваа҅ше,,,
i,и,и҅,,,
,,вселичь҆скꙑ,,,
sъkonьčǞ,съконьча,съконь҆ча,,,
,,добротворꙙ,,,
dosaђǞjǫћemъjimъ,досаждаѭщиимъ,досаждаѭ̑штимъ,,,
jemu,ѥмоу,е҅моу,,,
i,и,и҅,,,
vъ,въ,въ,,,
zъlъ,зълъ,ꙁь҆лъ,,,
město,мѣсто,мѣсто,,,
dobro,добро,добро,,,
daruję,дароуѩ,дароваѧ,,,
ne,не,не,,,
