581,съмьртьныи,A-
582,тѣшити,V-
583,слово,Nb
584,вѣчьныи#1,A-
585,съхранити,V-
586,радостьныи,A-
587,прѣзьрѣти,V-
588,прѣмилостивыи,A-
589,упъвати,V-
590,сѣдѣти,V-
591,кыянинъ,Nb
592,даръ,Nb
593,отъпустити,V-
594,отьнь,A-
595,придати,V-
596,льстьныи,A-
597,истина,Nb
598,вышегородъ,Ne
599,отаи,Df
600,путьша,Ne
601,вышегородьскыи,A-
602,мужь,Nb
603,повѣдѣти,V-
604,приязньство,Nb
605,глава,Nb
606,положити,V-
607,искони,Df
608,надежа,Nb
609,подвижьныи,A-
610,бывати,V-
611,каинъ#1,Ne
612,братоубииство,Nb
613,въторыи,Mo
614,уловити,V-
615,мысль,Nb
616,избити,V-
617,наслѣдьникъ,Nb
618,триклятыи,A-
619,съвѣтьникъ,Nb
620,зъло,Nb
621,начальникъ,Nb
622,неправьда,Nb
623,отъврѣсти,V-
624,прѣсквьрньныи,A-
625,уста,Nb
626,испустити,V-
627,гласъ,Nb
628,путьшинъ,A-
629,чадь,Nb
630,обѣщати,V-
631,къдѣ,Dq
632,съмотрити,V-
633,скорыи,A-
634,пролияти,V-
635,обѣщевати,V-
636,събирати,V-
637,безаконие,Nb
638,нечьстие,Nb
639,обимати,V-
640,воротити,V-
641,стати,V-
642,льто,Ne
643,шатьръ,Nb
644,дружина,Nb
645,сѣсти,V-
646,отъвѣщевати,V-
647,възяти,V-
648,акы,Df
649,разити,V-
650,отрокъ,Nb
651,суботьныи,A-
652,туга,Nb
653,удручити,V-
654,съкрутити,V-
655,жалостьныи,A-
656,испущати,V-
657,часть,Nb
658,жрѣбии,Nb
659,яко,Df
660,милостивыи,A-
661,въсылати,V-
662,мучение,Nb
663,никита,Ne
664,вячеславъ,Ne
665,подобьно,Df
666,како,Dq
667,варвара,Ne
668,убоица,Nb
669,прѣмудрыи,A-
670,правьдьникъ,Nb
671,жити,V-
672,мьзда,Nb
673,строение,Nb
674,вышьнии,A-
675,тъчию,Df
676,утѣшати,V-
677,радовати,V-
678,вечеръ,Nb
679,пѣти,V-
680,вечерьнии,A-
681,частыи,A-
682,въздыхание,Nb
683,стонание,Nb
684,лещи,V-
685,съпати,V-
686,сънъ,Nb
687,тяжькыи,A-
688,страшьныи,A-
689,пострадати,V-
690,течение,Nb
691,вѣра,Nb
692,съблюсти,V-
693,щадѣти,V-
694,вѣньць,Nb
695,вьседьржителевъ,A-
696,възбьнути,V-
697,рано,Df
698,годъ,Nb
699,утрьнии,A-
700,недѣля,Nb
701,заутрьнии,A-
702,обути,V-
703,нога,Nb
704,умыти,V-
705,подъступити,V-
706,близъ,Df
707,страстотьрпьць,Nb
708,псалътырь,Nb
709,вѣсть,Nb
710,убиение,Nb
711,умъножити,V-
712,сътужати,V-
713,псалъмъ,Nb
714,до,R-
715,коньць,Nb
716,обити,V-
717,пьсъ,Nb
718,уньць,Nb
719,тучьныи,A-
720,одьржати,V-
721,таже,C-
722,канонъ,Nb
723,коньчати,V-
724,икона,Nb
725,господьнь,A-
726,исусъ,Ne
727,христ(ос)ъ,Ne
728,явити,V-
729,изволити,V-
730,пригвоздити,V-
731,крьстъ,Nb
732,шьпътъ,Nb
733,окрьстъ,R-
734,трепетьныи,A-
735,зависть,Nb
736,прѣстрадати,V-
737,въсхотѣти,V-
738,възискати,V-
739,ничьтоже,Px
740,тьрпѣти,V-
741,имати,V-
742,искати,V-
743,отъмести,V-
744,въину,Df
745,законъ,Nb
746,годѣ,Df
747,попинъ,Nb
748,служити,V-
749,дряхлыи,A-
750,облияти,V-
751,зѣло,Df
752,расплакати,V-
753,милыи,A-
754,вѣ,Pp
755,колико,Du
756,благость,Nb
757,христ(ос)овъ,A-
758,умилити,V-
759,абие,Df
760,тещи,V-
761,блистание,Nb
762,оружие,Nb
763,мечьныи,A-
764,оцѣщение,Nb
765,пробости,V-
766,мъногомилостивыи,A-
767,насунути,V-
768,копие,Nb
769,тальць,Ne
770,еловичь,Ne
771,ляшько,Ne
772,врѣщи,V-
773,идѣже,Dq
774,увядати,V-
775,угъринъ,Nb
776,възложити,V-
777,златыи,A-
778,паче,Df
779,мѣра,Nb
780,проньзти,V-
781,уранити,V-
782,искочити,V-
783,оторопъ,Nb
784,стояти,V-
785,округъ,R-
786,приступити,V-
787,дѣяти#1,V-
788,помолити,V-
789,небо,Nb
790,горѣ,Df
791,въздъхнути,V-
792,сиции,A-
793,глаголъ,Nb
794,убѣжати,V-
795,прѣльсть,Nb
796,прѣщедрыи,A-
797,живодавець,Nb
798,человѣколюбьць,Nb
799,хотѣние,Nb
800,милосьрдие,Nb
801,направити,V-
802,мирьныи,Nb
803,бесъблазньныи,A-
804,призьрѣти,V-
805,высота,Nb
806,святыни,Nb
807,болѣзнь,Nb
808,съродьникъ,Nb
809,умьрщвляти,V-
810,въмѣнити,V-
811,овьнъ,Nb
812,сънѣдь,Nb
813,въпрекы,Df
814,умыслити,V-
815,селико,Df
816,елико,Dq
817,възмощи,V-
818,въздвигнути,V-
819,врагъ,Nb
820,поносити,V-
821,протьрпѣти,V-
822,велерѣчевати,V-
823,укрыти,V-
824,межу,R-
825,съпасти#2,V-
826,служьба,Nb
827,вашь,Ps
828,жалостьно,Df
829,водитель,Nb
830,слѣпыи,A-
831,одежа,Nb
832,нагыи,A-
833,староста,Nb
834,жьзлъ,Nb
835,казатель,Nb
836,наказати,V-
837,веселити,V-
838,вельможа,Nb
839,величие,Nb
840,почудити,V-
841,съмѣрение,Nb
842,съмѣрити,V-
843,оныи,Pd
844,усънути,V-
845,живыи,A-
846,иулии,Nb
847,девять,Ma
848,каланды,Nb
849,съняти,V-
850,отъсѣчи,V-
851,отъврѣщи,V-
852,кромѣ,R-
853,послѣдь,Df
854,познати,V-
855,коло,Nb
856,повезти,V-
857,боръ,Nb
858,въскланяти,V-
859,увѣдѣти,V-
860,варягъ,Nb
861,мечь,Nb
862,въсприяти,V-
863,неувядаемыи,A-
864,принести,V-
865,погрети,V-
866,оставити,V-
867,большии,A-
868,неистовити,V-
869,простирати,V-
870,желание,Nb
871,улучити,V-
872,въспомянути,V-
873,съблажнение,Nb
874,малы,Df
875,покаяние,Nb
876,прѣклонити,V-
877,вънити,V-
878,сотона,Ne
879,пострѣкати,V-
880,вящии,A-
881,гории,A-
882,съдѣяти,V-
883,сьдѣ,Df
884,дъвои,Ma
885,чаяти,V-
886,варити,V-
887,въздати,V-
888,изгънати,V-
889,чужии,A-
890,прѣстолъ,Nb
891,жалость,Nb
