7612,динарионъ,Nb,дінаріонъ
7613,остѣнити,V-,остѣніті
7614,прѣждьнь,A-,прѣждьнь
7615,тъканиѥ,Nb,тъканіе
7616,багъръ,Nb,багъръ
7617,одеждьнъ,A-,одеждьнъ
7618,близньчьнъ,A-,блізньчьнъ
7619,евангельскъ,A-,евангельскъ
7620,въскрѣсьнъ,A-,въскрѣсьнъ
7621,оуиставлѥниѥ,Nb,оуіставленіе
7622,виновьнъ,A-,віновьнъ
7623,непрѣпьривъ,A-,непрѣпьрівъ
7624,клеветарь,Nb,клеветарь
7625,обличитель,Nb,облічітель
7626,пооущениѥ,Nb,пооуштеніе
7627,отъмьщениѥ,Nb,отъмьштеніе
7628,дрьзовати,V-,дрьзоваті
7629,ненарочитъ,A-,ненарочітъ
7630,оучителѥвъ,A-,оучітелевъ
7631,врьховьнь,A-,врьховьнь
7632,вратарица,Nb,вратаріца
7633,бещисменьнъ,A-,бештісменьнъ
7634,намановениѥ,Nb,намановеніе
7635,зълодѣиство,Nb,зълодѣіство
7636,ристати,V-,рістаті
7637,любопьривъ,A-,любопьрівъ
7638,бесловьнъ,A-,бесловьнъ
7639,неразоумьнѣ,Df,неразоумьнѣ
7640,потрѧсати,V-,потрѧсаті
7641,самохотьнѣ,Df,самохотьнѣ
7642,освитати,V-,освітаті
7643,магъдалꙑни,Ne,магъдалъіні
7644,гонажати,V-,гонажаті
7645,оужастьнъ,A-,оужастьнъ
7646,прѣбꙑваниѥ,Nb,прѣбъіваніе
7647,извѣщениѥ,Nb,ізвѣштеніе
7648,протварꙗти,V-,протварѣті
7649,неизглаголѥмъ,A-,неізглаголемъ
7650,златоносивъ,A-,златоносівъ
7651,допоздѣ,Df,допоздѣ
7652,нѣколи,Df,нѣколі
7653,златьнъ,A-,златьнъ
7654,приобрѣтениѥ,Nb,пріобрѣтеніе
7655,епифании,Ne,епіфаніі
7656,кѵпрьскъ,A-,купрьскъ
7657,неплищеваниѥ,Nb,непліштеваніе
7658,говоръ,Nb,говоръ
7659,жрьдь,Nb,жрьдь
7660,бещисльнъ,A-,бештісльнъ
7661,гнѣваниѥ,Nb,гнѣваніе
7662,наковально,Nb,наковально
7663,сампсонъ,Ne,сампсонъ
7664,прѣмрачьнъ,A-,прѣмрачьнъ
7665,немрьчѧ,A-,немрьчѧ
7666,свободитель,Nb,свободітель
7667,съмотрьливьнъ,A-,съмотрьлівьнъ
7668,адовьскъ,A-,адовьскъ
7669,нераздрѣшьнъ,A-,нераздрѣшьнъ
7670,адовьнъ,A-,адовьнъ
7671,христо(со)вьнъ,A-,хрістосовьнъ
7672,процвитати,V-,процвітаті
7673,христ(ос)овьнъ,A-,хрістосовьнъ
7674,отъсꙑлати,V-,отъсъілаті
7675,инодоушьно,Df,інодоушьно
7676,породьство,Nb,породьство
7677,соугоубородьство,Nb,соугоубородьство
7678,пораждати,V-,пораждаті
7679,пелена,Nb,пелена
7680,повивати,V-,повіваті
7681,алгоуи,Nb,алгоуі
7682,безмѫжьнъ,A-,безмѫжьнъ
7683,дѣваꙗ,Nb,дѣваѣ
7684,гръличищь,Nb,грълічішть
7685,неистьлѣньнъ,A-,неістьлѣньнъ
7686,вѣтьскꙑ,Df,вѣтьскъі
7687,недвижимъ,A-,недвіжімъ
7688,зиждитель,Nb,зіждітель
7689,оусиꙗ,Nb,оусіѣ
7690,бецѣньнъ,A-,бецѣньнъ
7691,прѣспѣвати,V-,прѣспѣваті
7692,прѣмѫдро,Df,прѣмѫдро
7693,раздробити,V-,раздробіті
7694,бесхрамьникъ,Nb,бесхрамьнікъ
7695,ѫзьникъ,Nb,ѫзьнікъ
7696,погребитель,Nb,погребітель
7697,голъготинъ,A-,голъготінъ
7698,мъногоочительнъ,A-,мъногоочітельнъ
7699,възнакъ,Df,възнакъ
7700,волѥ,Df,воле
7701,сътискати,V-,сътіскаті
7702,истискати,V-,істіскаті
7703,оупоущати,V-,оупоуштаті
7704,осѧгнѫти,V-,осѧгнѫті
7705,опасивъ,A-,опасівъ
7706,херовимъ,A-,херовімъ
7707,шестокрильнъ,A-,шестокрільнъ
7708,прѣтѣкати,V-,прѣтѣкаті
7709,мъногоочитъ,A-,мъногоочітъ
7710,вꙑспрьнь,A-,въіспрьнь
7711,немѫченъ,A-,немѫченъ
7712,невъмѣщаѥмъ,A-,невъмѣштаемъ
7713,не врѣдити,V-,неврѣдіті
7714,причитати,V-,прічітаті
7715,немрачьнъ,A-,немрачьнъ
7716,коварьство,Nb,коварьство
7717,прьвозьданъ,A-,прьвозьданъ
7718,плѣньница,Nb,плѣньніца
7719,ликъствовати,V-,лікъствоваті
7720,испоущениѥ,Nb,іспоуштеніе
7721,истъ,A-,істъ
7722,ѫжьникъ,Nb,ѫжьнікъ
7723,обидьливъ,A-,обідьлівъ
7724,противьникъ,Nb,протівьнікъ
7725,пастоуховъ,A-,пастоуховъ
7726,жестосрьдъ,A-,жестосрьдъ
7727,прадѣдъ,Nb,прадѣдъ
7728,крабии,Nb,крабіі
7729,тиньнъ,A-,тіньнъ
7730,адьскъ,A-,адьскъ
7731,прѣвѣчьнъ,A-,прѣвѣчьнъ
7732,соугоубьнъ,A-,соугоубьнъ
7733,прѣдътеча,Nb,прѣдътеча
7734,не прѣстаꙗти,V-,непрѣстаѣті
7735,прѣскръбьнъ,A-,прѣскръбьнъ
7736,обладаниѥ,Nb,обладаніе
7737,мрьчениѥ,Nb,мрьченіе
7738,прѣтьмьнъ,A-,прѣтьмьнъ
7739,бездрѣвьнъ,A-,бездрѣвьнъ
7740,раскврѣти,V-,раскврѣті
7741,пронисти,V-,проністі
7742,тѧтива,Nb,тѧтіва
7743,безмлъвьствиѥ,Nb,безмлъвьствіе
7744,въстъкнѫти,V-,въстъкнѫті
7745,распьрати,V-,распьраті
7746,посрѣдьнь,A-,посрѣдьнь
7747,владꙑчьскꙑ,Df,владъічьскъі
7748,нежели,Df,нежелі
7749,боголѣпьно,Df,боголѣпьно
7750,храбрьскꙑ,Df,храбрьскъі
7751,господьствиѥ,Nb,господьствіе
7752,шестокрилатьць,Nb,шестокрілатьць
7753,пособиѥ,Nb,пособіе
7754,полоучивъ,A-,полоучівъ
7755,орѫжьникъ,Nb,орѫжьнікъ
7756,копииникъ,Nb,копіінікъ
7757,скорота,Nb,скорота
7758,беслъньнъ,A-,беслъньнъ
7759,архистратигъ,Nb,архістратігъ
7760,архангельскъ,A-,архангельскъ
7761,воѥводьскъ,A-,воеводьскъ
7762,львьскъ,A-,львьскъ
7763,нераздрѣшимъ,A-,нераздрѣшімъ
7764,цѣсарьскꙑ,Df,цѣсарьскъі
7765,гроза,Nb,гроза
7766,съмѫщаниѥ,Nb,съмѫштаніе
7767,громъгласъ,A-,громъгласъ
7768,хлапъ,Nb,хлапъ
7769,западьскъ,A-,западьскъ
7770,бездрѫкоу,Df,бездрѫкоу
7771,прѣтꙑкати,V-,прѣтъікаті
7772,облѣдѣти,V-,облѣдѣті
7773,зиꙗти,V-,зіѣті
7774,оцѣпати,V-,оцѣпаті
7775,шѧтаниѥ,Nb,шѧтаніе
7776,раскопавати,V-,раскопаваті
7777,прѣдътещи,V-,прѣдътешті
7778,побѣдитель,Nb,побѣдітель
7779,вънѫтрьѭдоу,R-,вънѫтрьѭдоу
7780,възбити,V-,възбіті
7781,нераздѣлимъ,A-,нераздѣлімъ
7782,тилище,Nb,тіліште
7783,прѣвꙑшии,A-,прѣвъішіі
7784,запльваниѥ,Nb,запльваніе
7785,оударꙗниѥ,Nb,оударѣніе
7786,прибити,V-,прібіті
7787,посѫждениѥ,Nb,посѫжденіе
7788,отврьстиѥ,Nb,отврьстіе
7789,отъмꙑти,V-,отъмъіті
7790,рѫкописаниѥ,Nb,рѫкопісаніе
7791,рабьскꙑ,Df,рабьскъі
7792,срамьнъ,A-,срамьнъ
7793,кожьнъ,A-,кожьнъ
7794,херовимьскъ,A-,херовімьскъ
7795,ѩдръ,A-,ѧдръ
7796,тридьневьнъ,A-,трідьневьнъ
7797,сверѣпьство,Nb,сверѣпьство
7798,агнѧ,Nb,агнѧ
7799,богооубиица,Nb,богооубііца
7800,невѣриѥ,Nb,невѣріе
7801,оубииствьнъ,A-,оубііствьнъ
7802,кръмьчии,Nb,кръмьчіі
7803,въвѣꙗти,V-,въвѣѣті
7804,мъногодьньнъ,A-,мъногодьньнъ
7805,залогъ,Nb,залогъ
7806,проганꙗти,V-,проганѣті
7807,ѩтиѥ,Nb,ѧтіе
7808,наставлꙗти,V-,наставлѣті
7809,далече,R-,далече
7810,оумалꙗти,V-,оумалѣті
7811,поити#2,V-,поіті#2
7812,съвъпрашати,V-,съвъпрашаті
7813,богоразоумиѥ,Nb,богоразоуміе
7814,сѣтьнъ,A-,сѣтьнъ
7815,звѧщи,V-,звѧшті
7816,стѵхиꙗ,Nb,стухіѣ
7817,лоуньскъ,A-,лоуньскъ
7818,омрькнѫти,V-,омрькнѫті
7819,платъ#2,Nb,платъ#2
7820,прѣоблѣщи,V-,прѣоблѣшті
7821,прѣстрадати,V-,прѣстрадаті
7822,оутишати,V-,оутішаті
7823,оустѫпати,V-,оустѫпаті
7824,хладьнъ,A-,хладьнъ
7825,тлъпа,Nb,тлъпа
7826,проклинати,V-,проклінаті
7827,остроуꙗти,V-,остроуѣті
7828,онѣмлꙗти,V-,онѣмлѣті
7829,окоуса,Nb,окоуса
7830,неосѫжденъ,A-,неосѫжденъ
7831,остроуити,V-,остроуіті
7832,лъжепослоушьствовати,V-,лъжепослоушьствоваті
7833,сѧтъ,V-,сѧтъ
7834,асафъ,Ne,асафъ
7835,проображати,V-,проображаті
7836,провъстрѫбити,V-,провъстрѫбіті
7837,праздьньствовати,V-,праздьньствоваті
7838,цѣломѫдрьствьно,Df,цѣломѫдрьствьно
7839,памѧтиѥ,Nb,памѧтіе
7840,неоусꙑпаѧ,A-,неоусъіпаѧ
7841,тръжьство,Nb,тръжьство
7842,исходатаиникъ,Nb,ісходатаінікъ
7843,противьство,Nb,протівьство
7844,послоушьливъ,V-,послоушьлівъ
7845,съобразьнъ,A-,съобразьнъ
7846,равьноѥстьствьнъ,A-,равьноестьствьнъ
7847,подадитель,Nb,подадітель
7848,бесъмрьтиѥ,Nb,бесъмрьтіе
7849,възмьздиѥ,Nb,възмьздіе
7850,кръвоточица,Nb,кръвоточіца
7851,дроугоици,Df,дроугоіці
7852,съринѫти,V-,сърінѫті
7853,коньчьнѣѥ,Df,коньчьнѣе
7854,заоушениѥ,Nb,заоушеніе
7855,въсхоулꙗти,V-,въсхоулѣті
7856,сѫдити,A-,сѫдіті
7857,длъготрьпѣлиѥ,Nb,длъготрьпѣліе
7858,хромьць,Nb,хромьць
7859,вьселичьскꙑ,Df,вьселічьскъі
7860,похвалꙗти,V-,похвалѣті
7861,продьлити,V-,продьліті
7862,прѣдъпьсаниѥ,Nb,прѣдъпьсаніе
7863,богомрьзъкъ,A-,богомрьзъкъ
7864,неистовьство,Nb,неістовьство
7865,аеръ,Nb,аеръ
7866,отъречениѥ,Nb,отъреченіе
7867,оуцѣсарити,V-,оуцѣсаріті
7868,прижитиѥ,Nb,пріжітіе
7869,прижити,V-,пріжіті
7870,си,Pd,сі
7871,источити,V-,істочіті
7872,юница,Nb,юніца
7873,кропити,V-,кропіті
7874,вльчьць,Nb,вльчьць
7875,промꙑслити,V-,промъісліті
7876,въздѣлати,V-,въздѣлаті
7877,съмрьтоносьнъ,A-,съмрьтоносьнъ
7878,избльвати,V-,ізбльваті
7879,сладость,Nb,сладость
7880,плащь,Nb,плашть
7881,кръвоꙗдениѥ,Nb,кръвоѣденіе
7882,христо(со)борьць,Nb,хрістособорьць
7883,чоувьствьнъ,A-,чоувьствьнъ
7884,оутѧжити,V-,оутѧжіті
7885,неправьдосътворѥниѥ,Nb,неправьдосътвореніе
7886,оутѧжьчити,V-,оутѧжьчіті
7887,распадати,V-,распадаті
7888,поустота,Nb,поустота
7889,раздрати,V-,раздраті
7890,христо(со)оубииство,Nb,хрістосооубііство
7891,ѥдьноѥстьствьнъ,A-,едьноестьствьнъ
7892,несътворѥнъ,A-,несътворенъ
7893,борение,Nb,бореніе
7894,отꙗтие,Nb,отѣтіе
7895,въспѣвати,V-,въспѣваті
7896,сълазъ,Nb,сълазъ
7897,отъсѫдѣ,Df,отъсѫдѣ
7898,въселѥньскъ,A-,въселеньскъ
7899,солоунꙗнинъ,Nb,солоунѣнінъ
7900,демоньскъ,A-,демоньскъ
7901,лежаньѥ,Nb,лежанье
7902,съдѣꙗти,V-,съдѣѣті
7903,прѣбрати,V-,прѣбраті
7904,навꙑсоче,Df,навъісоче
7905,оуслаждати,V-,оуслаждаті
7906,доброродиѥ,Nb,доброродіе
7907,поборити,V-,поборіті
7908,отꙗти,V-,отѣті
7909,тождерождениѥ,Nb,тождерожденіе
7910,съликъствовати,V-,сълікъствоваті
7911,съпраздьньствовати,V-,съпраздьньствоваті
7912,недостатъковати,V-,недостатъковаті
7913,праздьньствиѥ,Nb,праздьньствіе
7914,дрꙗхльство,Nb,дрѣхльство
7915,люблѥниѥ,Nb,любленіе
7916,разьньство,Nb,разьньство
7917,обьштениѥ,Nb,обьштеніе
7918,беспечальнъ,A-,беспечальнъ
7919,бескръбьнъ,A-,бескръбьнъ
7920,окаꙗти,V-,окаѣті
7921,павьль,Ne,павьль
7922,лихоꙗдениѥ,Nb,ліхоѣденіе
7923,прѣчьстъ,Nb,прѣчьстъ
7924,равьно,Df,равьно
7925,трѣзвъ,A-,трѣзвъ
7926,въстанивъ,A-,въстанівъ
7927,любьзнъ,A-,любьзнъ
7928,съвъставити,V-,съвъставіті
7929,большьми,Df,большьмі
7930,надꙑмати,V-,надъіматі
7931,довъльство,Nb,довъльство
7932,благородиѥ,Nb,благородіе
7933,дрѫчениѥ,Nb,дрѫченіе
7934,досьде,Df,досьде
7935,весньнъ,A-,весньнъ
7936,шипъкъ,Nb,шіпъкъ
7937,иа,F-,іа
7938,цвѣтьнъ,A-,цвѣтьнъ
7939,прозѧбениѥ,Nb,прозѧбеніе
7940,бездоушьнъ,A-,бездоушьнъ
7941,оумарати,V-,оумараті
7942,оулавляти,V-,оулавлѣті
7943,чьто,Pr,чьто
7944,смꙑкати,V-,смъікаті
7945,съхранѥниѥ,Nb,съхраненіе
7946,дарованиѥ,Nb,дарованіе
7947,вельдарованиѥ,Nb,вельдарованіе
7948,правило,Nb,правіло
7949,пощениѥ,Nb,поштеніе
7950,наскакати,V-,наскакаті
7951,оуврѣсти,V-,оуврѣсті
7952,въловьнъ,A-,въловьнъ
7953,съвꙑшьнъ,A-,съвъішьнъ
7954,храньно,Df,храньно
7955,отъпрьва,Df,отъпрьва
7956,присѧжениѥ,Nb,прісѧженіе
7957,оуспѣшениѥ,Nb,оуспѣшеніе
7958,вьсеизѣдаѩ,A-,вьсеізѣдаѧ
7959,прьвородьць,Nb,прьвородьць
7960,распьрѣти,V-,распьрѣті
7961,обискати,V-,обіскаті
7962,острость,Nb,острость
7963,ꙗзвити,V-,ѣзвіті
7964,раскрьстити,V-,раскрьстіті
7965,вѣровьнъ,A-,вѣровьнъ
7966,анкѵра,Nb,анкура
7967,жѧданиѥ,Nb,жѧданіе
7968,жѧдѣнъ,A-,жѧдѣнъ
7969,раскольнъ,A-,раскольнъ
7970,распьрьнъ,A-,распьрьнъ
7971,хрьстолюбъвьнъ,A-,хрьстолюбъвьнъ
7972,не вѣрьствовати,V-,невѣрьствоваті
7973,вѣрьствовати,V-,вѣрьствоваті
7974,възвѣровати,V-,възвѣроваті
7975,си,Df,сі
7976,вещьство,Nb,вештьство
7977,таибьна,Nb,таібьна
7978,непротлъкованъ,A-,непротлъкованъ
7979,възискатель,Nb,възіскатель
7980,львии,A-,львіі
7981,потꙑкати,V-,потъікаті
7982,намаꙗти,V-,намаѣті
7983,бръвь,Nb,бръвь
7984,обзирати,V-,обзіраті
7985,отънѫдѣже,G-,отънѫдѣже
7986,съпаства,Nb,съпаства
7987,безбѣдьнъ,A-,безбѣдьнъ
7988,испꙑть,Nb,іспъіть
7989,оубѣжьнъ,A-,оубѣжьнъ
7990,мъногопьривъ,A-,мъногопьрівъ
7991,любовꙑчѧ,A-,любовъічѧ
7992,оумрьтвѣти,V-,оумрьтвѣті
7993,бестрастънъ,A-,бестрастънъ
7994,подъпадати,V-,подъпадаті
7995,богокоторьнъ,A-,богокоторьнъ
7996,отѧѕати,V-,отѧзаті
7997,тѧsати,V-,тѧsаті
7998,присѧщи,V-,прісѧшті
7999,тѣмь,G-,тѣмь
8000,невѣдомъ,A-,невѣдомъ
8001,вѣдомъ,A-,вѣдомъ
8002,мрьтвость,Nb,мрьтвость
8003,плътѣнъ,A-,плътѣнъ
8004,лѫчити,V-,лѫчіті
8005,прѣрѣзати,V-,прѣрѣзаті
8006,съходъ,Nb,съходъ
8007,недочаꙗньнъ,A-,недочаѣньнъ
8008,бестьлѣниѥ,Nb,бестьлѣніе
8009,оуньшиина,Nb,оуньшііна
8010,гвоздвиинъ,A-,гвоздвіінъ
8011,облажениѥ,Nb,облаженіе
8012,стрѣха,Nb,стрѣха
8013,подъити,V-,подъіті
8014,небонъ,G-,небонъ
8015,ꙗкъ,Px,ѣкъ
8016,върѧдити,V-,върѧдіті
8017,цѣлооумьнъ,A-,цѣлооумьнъ
8018,прѣхаждати,V-,прѣхаждаті
8019,новоосвѣщенъ,A-,новоосвѣштенъ
8020,ражданиѥ,Nb,ражданіе
8021,покалꙗти,V-,покалѣті
8022,бѣлость,Nb,бѣлость
8023,новосвѣтьнъ,A-,новосвѣтьнъ
8024,окꙑ,Df,окъі
8025,долѣ,Df,долѣ
8026,съделѣти,V-,съделѣті
8027,побꙑть,Nb,побъіть
8028,отъчьнъ,A-,отъчьнъ
8029,иноѩзꙑчьникъ,Nb,іноѧзъічьнікъ
8030,обѧзаниѥ,Nb,обѧзаніе
8031,повѣдь,Nb,повѣдь
8032,обносити,V-,обносіті
8033,позꙑвати,V-,позъіваті
8034,ѳоминъ,A-,ѳомінъ
8035,добродѣꙗниѥ,Nb,добродѣѣніе
8036,поводатаи,Nb,поводатаі
8037,пращьникъ,Nb,праштьнікъ
8038,блазньничь,A-,блазньнічь
8039,оубительничьскъ,A-,оубітельнічьскъ
8040,которьнъ,A-,которьнъ
8041,орити,V-,оріті
8042,съзьдатель,Nb,съзьдатель
8043,въздразити,V-,въздразіті
8044,дарити,V-,даріті
8045,подобьнъвѣръ,A-,подобьнъвѣръ
8046,досѧщи,V-,досѧшті
8047,вънѣѭдѣ,Df,вънѣѭдѣ
8048,ѫтрьѭдѣ,Df,ѫтрьѭдѣ
8049,просиꙗти,V-,просіѣті
8050,овꙑшати,V-,овъішаті
8051,блазнъ,A-,блазнъ
8052,опослоушати,V-,опослоушаті
8053,заложити,V-,заложіті
8054,окрасти,V-,окрасті
8055,бещьствьнъ,A-,бештьствьнъ
8056,блазньнъ,A-,блазньнъ
8057,оувѣровати,V-,оувѣроваті
8058,охоудити,V-,охоудіті
8059,невѣрьствовати,V-,невѣрьствоваті
8060,повъслѣдовати,V-,повъслѣдоваті
8061,пътищь,Nb,пътішть
8062,иноѩзꙑчьнъ,A-,іноѧзъічьнъ
8063,оплѣнѥниѥ,Nb,оплѣненіе
8064,ооупъваниѥ,Nb,ооупъваніе
8065,несътрьпимъ,A-,несътрьпімъ
8066,оучѧстьнѣ,Df,оучѧстьнѣ
8067,исхꙑтити,V-,ісхъітіті
8068,ошьльць,Nb,ошьльць
8069,вьсьнъ,A-,вьсьнъ
8070,порфѵрионъ,Ne,порфуріонъ
8071,лѣчьба,Nb,лѣчьба
8072,воѥвати,V-,воеваті
8073,приготовати,V-,пріготоваті
8074,срьдоболꙗ,Nb,срьдоболѣ
8075,проказьлѣти,V-,проказьлѣті
8076,размꙑшлѥниѥ,Nb,размъішленіе
8077,игоумениꙗ,Nb,ігоуменіѣ
8078,просвора,Nb,просвора
8079,оумилосрьдити,V-,оумілосрьдіті
8080,клѣтька,Nb,клѣтька
8081,окꙑ,Dq,окъі
8082,недооумѣниѥ,Nb,недооумѣніе
8083,теплость,Nb,теплость
8084,похотѣниѥ,Nb,похотѣніе
8085,простость,Nb,простость
8086,врачьба,Nb,врачьба
8087,попечениѥ,Nb,попеченіе
8088,сотониньскъ,A-,сотоніньскъ
8089,оу,I-,оу
8090,лю,F-,лю
8091,славословиѥ,Nb,славословіе
8092,огласити,V-,огласіті
8093,епискоупъ,Ne,епіскоупъ
8094,слѣдованиѥ,Nb,слѣдованіе
8095,клиросъ,Ne,кліросъ
8096,чьстьнѣ,Df,чьстьнѣ
8097,нѣкꙑи,Nb,нѣкъіі
8098,насилити,V-,насіліті
8099,прѣпроваждати,V-,прѣпроваждаті
8100,клиросьникъ,Nb,кліросьнікъ
8101,таковъ,Pd,таковъ
8102,възнесениѥ,Nb,възнесеніе
8103,прѣскврьньнъ,A-,прѣскврьньнъ
8104,насьлꙗти,V-,насьлѣті
8105,ꙗто,Nb,ѣто
8106,прообразованиѥ,Nb,прообразованіе
8107,не насилꙗти,V-,ненасілѣті
8108,прѣлѫкавъ,A-,прѣлѫкавъ
8109,распалѥниѥ,Nb,распаленіе
8110,приградъ,Nb,пріградъ
8111,вьсесрьдь,Df,вьсесрьдь
8112,ѫтьлъ,A-,ѫтьлъ
8113,раждизаниѥ,Nb,раждізаніе
8114,погꙑбениѥ,Nb,погъібеніе
8115,съблѫждениѥ,Nb,съблѫжденіе
8116,насѣвати,V-,насѣваті
8117,проблѫдити,V-,проблѫдіті
8118,съповѣдовати,V-,съповѣдоваті
8119,прѣдъпоставити,V-,прѣдъпоставіті
8120,дрьзновенъ,A-,дрьзновенъ
8121,двоѥ,Ma,двое
8122,притворити,V-,прітворіті
8123,работаниѥ,Nb,работаніе
8124,непорочьнѣ,Df,непорочьнѣ
8125,матица,Nb,матіца
8126,въпадати,V-,въпадаті
8127,бестоудиѥ,Nb,бестоудіе
8128,врьховьнъ,A-,врьховьнъ
8129,тришьди,Df,трішьді
8130,съблѫдити,V-,съблѫдіті
8131,корѵнѳꙗне,Nb,корунѳѣне
8132,насилꙗти,V-,насілѣті
8133,охѫпити,V-,охѫпіті
8134,подоболичьнъ,A-,подоболічьнъ
8135,испрахнѣти,V-,іспрахнѣті
8136,рꙑданиѥ,Nb,ръіданіе
8137,покоусити,V-,покоусіті
8138,глѫбиньнъ,A-,глѫбіньнъ
8139,прѣпроводити,V-,прѣпроводіті
8140,гробище,Nb,гробіште
8141,иностаньнъ,A-,іностаньнъ
8142,обращениѥ,Nb,обраштеніе
8143,вътъще,Df,вътъште
8144,бездъждиѥ,Nb,бездъждіе
8145,литиꙗ,Nb,літіѣ
8146,нечьсть,A-,нечьсть
8147,избꙑтиѥ,Nb,ізбъітіе
8148,притранъ,A-,прітранъ
8149,оуистити,V-,оуістіті
8150,обило,Df,обіло
8151,несъкажемъ,A-,несъкажемъ
8152,въздоушьнъ,A-,въздоушьнъ
8153,окрѫгънь,A-,окрѫгънь
8154,полоучати,V-,полоучаті
8155,оумрьтиѥ,Nb,оумрьтіе
8156,подвижьнъ,A-,подвіжьнъ
8157,капитонъ,Ne,капітонъ
8158,херсонь,Ne,херсонь
8159,исправитель,Nb,ісправітель
8160,тѫжениѥ,Nb,тѫженіе
8161,блѧдьно,Df,блѧдьно
8162,видимъ,A-,відімъ
8163,съвъскрьснѫти,V-,съвъскрьснѫті
8164,родотворьцъ,Nb,родотворьцъ
8165,съгласьнъ,A-,съгласьнъ
8166,изборьнъ,A-,ізборьнъ
8167,прѣчьстьнъ,A-,прѣчьстьнъ
8168,цѣлительнъ,A-,цѣлітельнъ
8169,доушеоуспѣшьнъ,A-,доушеоуспѣшьнъ
8170,дѣиствовати,V-,дѣіствоваті
8171,прѣлѣпъ,A-,прѣлѣпъ
8172,диоклитиꙗнь,A-,діоклітіѣнь
8173,херсоньскъ,A-,херсоньскъ
8174,таврьскъ,A-,таврьскъ
8175,ринѫти,V-,рінѫті
8176,оукоризна,Nb,оукорізна
8177,нечоувьствиѥ,Nb,нечоувьствіе
8178,дѣвичьскъ,A-,дѣвічьскъ
8179,мъногомилостивъ,A-,мъногомілостівъ
8180,радьма,R-,радьма
8181,възбънѫти,V-,възбънѫті
8182,весело,Df,весело
8183,еѵхи,Nb,еухі
8184,призъваниѥ,Nb,прізъваніе
8185,оглашениѥ,Nb,оглашеніе
8186,разгнѣвити,V-,разгнѣвіті
8187,иера,Ne,іера
8188,съблюдениѥ,Nb,съблюденіе
8189,славьно,Df,славьно
8190,еѵгении,Ne,еугеніі
8191,агаѳодоръ,Ne,агаѳодоръ
8192,елпидии,Ne,елпідіі
8193,правовѣрьно,Df,правовѣрьно
8194,исконьнъ,A-,ісконьнъ
8195,декѧбръ,Ne,декѧбръ
8196,алсосъ,Ne,алсосъ
8197,дьнапръ,Ne,дьнапръ
8198,разграблѥниѥ,Nb,разграбленіе
8199,богочьстивѣ,Df,богочьстівѣ
8200,ставлѥниѥ,Nb,ставленіе
8201,херсонꙗнинъ,Nb,херсонѣнінъ
8202,чоудотвориѥ,Nb,чоудотворіе
8203,пладьниѥ,Nb,пладьніе
8204,оуѩти,V-,оуѧті
8205,прѣждебꙑвъ,A-,прѣждебъівъ
8206,аѳинеи,Nb,аѳінеі
8207,творениѥ,Nb,твореніе
8208,трѣбьникъ,Nb,трѣбьнікъ
8209,ни,Pp,ні
8210,съподоблѥниѥ,Nb,съподобленіе
8211,иностань,Df,іностань
8212,нелицемѣрьнѣ,Df,неліцемѣрьнѣ
8213,мѣлъ,Nb,мѣлъ
8214,причѧщаниѥ,Nb,прічѧштаніе
8215,никаѥонськъ,A-,нікаеонськъ
8216,вѵфиниꙗ,Ne,вуфініѣ
8217,ѳеона,Ne,ѳеона
8218,ѳеонинъ,A-,ѳеонінъ
8219,ригеѡнъ,Nb,рігеонъ
8220,тръгъ,Nb,тръгъ
8221,парѳенеонъ,Ne,парѳенеонъ
8222,оуищениѥ,Nb,оуіштеніе
8223,оучительнъ,A-,оучітельнъ
8224,доушепагоубьнъ,A-,доушепагоубьнъ
8225,цѣлꙑвати,V-,цѣлъіваті
8226,присвоѥниѥ,Nb,прісвоеніе
8227,свѣтъ,A-,свѣтъ
8228,исповѣдовати,V-,ісповѣдоваті
8229,небесьнъ,V-,небесьнъ
8230,чрьвлѥнь,Nb,чрьвлень
8231,несѣкомъ,A-,несѣкомъ
8232,еретикъ,Nb,еретікъ
8233,анинъ,Ne,анінъ
8234,розмꙑшлꙗи,Nb,розмъішлѣі
8235,съчинити,V-,съчініті
8236,съчинѥниѥ,Nb,съчіненіе
8237,расѫждениѥ,Nb,расѫжденіе
8238,почитаниѥ,Nb,почітаніе
8239,похоулѥниѥ,Nb,похоуленіе
8240,облашьскъ,A-,облашьскъ
8241,безмлъвиѥ,Nb,безмлъвіе
8242,стоудьнъ,A-,стоудьнъ
8243,възгръдѣниѥ,Nb,възгръдѣніе
8244,вражьскꙑ,Df,вражьскъі
8245,помѧновениѥ,Nb,помѧновеніе
8246,изѧщьничьскъ,A-,ізѧштьнічьскъ
8247,съписаниѥ,Nb,съпісаніе
8248,тьнъкъ,A-,тьнъкъ
8249,лоучати,V-,лоучаті
8250,къкънꙗ,Nb,къкънѣ
8251,мъногодѣтѣльнъ,A-,мъногодѣтѣльнъ
8252,остатиѥ,Nb,остатіе
8253,оутрѣшьнь,A-,оутрѣшьнь
8254,мъноговльньнъ,A-,мъноговльньнъ
8255,анина,Ne,аніна
8256,маиюма,Ne,маіюма
8257,оугодьно,Df,оугодьно
8258,иночьство,Nb,іночьство
8259,любьзно,Df,любьзно
8260,оудрѫчениѥ,Nb,оудрѫченіе
8261,издрѧдьнъ,A-,іздрѧдьнъ
8262,ефратъ,Ne,ефратъ
