заходити|V-|60227|zaxoditi|40|1|zaxod|e_sl
задѣти|V-|65838|zaděti|dedj|1|za|e_sl
притещи|V-|66598|priteћi|11|1|pritek|ch_sl
любо|C-|120659|ĺubo||0|ljubo|e_sl
заяти|V-|66282|zajęti|12|1|zajьm|e_sl
рути|V-|140998|ruti|uti|1|r|e_sl
въходити|V-|59290|vъxoditi|40|1|vъxod|e_sl
волость|Nb|59477|volstь|fem_i|2|volst|e_sl
толико|Df|72623|toliko||0|toliko|e_sl
въспросити|V-|67351|vъsprositi|40|1|vъspros|e_sl
чути|V-|64723|čuti|čuti|1|ču|e_sl
съмѣрьныи|A-|150763|sъměrьnъ|adj_hard|2|sъměrьn|e_sl
дань|Nb|67389|danь|fem_i|2|dan|e_sl
състати|V-|68968|sъstati|stati|1|sъ|e_sl
обида|Nb|64212|obida|fem_a|2|obid|e_sl
ва|Pp|59289|ty|ty|2||ch_sl
зади|Df|60335|zadi||0|zadi|e_sl
прѣмудрость|Nb|66290|permǫdrostь|fem_i|2|permǫdrost|ch_sl
велии|A-|59229|velьjь|adj_ij|2|velьj|ch_sl
даръ|Nb|66841|darъ|masc_o_u|2|dar|e_sl
учение|Nb|59139|učenьje|nt_jo|2|učenьj|e_sl
разумѣние|Nb|68657|orzuměnьje|nt_jo|2|orzuměnьj|ch_sl
прѣмудрыи|A-|67499|permǫdrъ|adj_hard|2|permǫdr|ch_sl
потрѣба|Nb|68602|poterba|fem_a|2|poterb|ch_sl
рядъ|Nb|67586|rędъ|masc_o_u|2|ręd|e_sl
елинъ|Nb|69365|jelinъ|masc_o|2|jelin|e_sl
прѣбывати|V-|66311|perbyvati|54|1|perbyva|ch_sl
обаче|Df|67247|obače||0|obače|e_sl
параклитъ|Nb|69469|paraklitъ|masc_o|2|paraklit|e_sl
нарещи|V-|59127|nareћi|11|1|narek|ch_sl
младыи|A-|64755|moldъ|adj_hard|2|mold|ch_sl
матерьнии|A-|67540|materьńь|adj_soft|2|materьnj|e_sl
съсьць|Nb|68628|sъsьkь|masc_o_PV3|2|sъsьk|e_sl
прикасати|V-|67968|prikasati|54|1|prikasa|e_sl
выше|Df|65893|vyše||0|vyše|e_sl
речи|V-|58793|reћi|11|1|rek|e_sl
выя|Nb|65419|vъjǢ|fem_ja|2|vъj|e_sl
мудрыи|A-|68293|mǫdrъ|adj_hard|2|mǫdr|e_sl
вящии|A-|65684|vęћь|adj_soft_comp|2|vętj|ch_sl
дѣтьскыи|A-|64608|dětьskъ|adj_hard|2|dětьsk|e_sl
отъложити|V-|137411|otъložiti|40|1|otъlož|e_sl
чьсть|Nb|66296|čьstь|fem_i|2|čьst|e_sl
хвалити|V-|67696|xvaliti|40|1|xval|e_sl
прѣдьнии|A-|67070|perdьńь|adj_soft|2|perdьnj|ch_sl
испьрва|Df|69507|jьspŕ̥va||0|jьspŕ̥va|e_sl
узьрѣти|V-|59056|uzьrěti|31|1|uzьr|e_sl
букы|Nb|68845|buky|fem_uu|2|buk|e_sl
мыслити|V-|59469|mysliti|40|1|mysl|e_sl
жизнь|Nb|81619|žiznь|fem_i|2|žizn|e_sl
подъножие|Nb|64026|podъnožьje|nt_jo|2|podъnožьj|e_sl
пропяти|V-|65741|propęti|12|1|propьn|e_sl
оцьтъ|Nb|66144|okьtъ|masc_o|2|okьt|e_sl
раздѣлити|V-|66196|orzděliti|40|1|orzděl|ch_sl
възъпити|V-|59237|vъzъpiti|17|1|vъzъp|e_sl
распяти|V-|69652|orspęti|12|1|orspьn|ch_sl
неправьдьныи|A-|66287|nepravьdьnъ|adj_hard|2|nepravьdьn|e_sl
безаконьникъ|Nb|65856|bezakonьnikъ|masc_o|2|bezakonьnik|e_sl
ароматъ|Nb|65933|aromatъ|masc_o|2|aromat|e_sl
самодьржьць|Nb|80794|samodŕ̥žьkь|masc_o_PV3|2|samodŕ̥žьk|e_sl
сѣмя|Nb|60022|sěmę|nt_N|2|sěm|e_sl
тъщание|Nb|69883|tъščǢnьje|nt_jo|2|tъščǢnьj|e_sl
укрѣпляти|V-|69055|ukrěpĺǢti|54|1|ukrěpjǢ|e_sl
страсть|Nb|77102|strastь|fem_i|2|strast|e_sl
осужати|V-|66600|osǫђǢti|54|1|osǫdjǢ|e_sl
никътоже|Px|59094|nikъtože|kъtože|2|ni|e_sl
покупати|V-|66911|pokǫpati|52|1|pokǫp|e_sl
различьныи|A-|60257|orzličьnъ|adj_hard|2|orzličьn|ch_sl
похвалити|V-|68849|poxvaliti|40|1|poxval|e_sl
мысль|Nb|60301|myslь|fem_i|2|mysl|e_sl
абие|Df|58962|abьje||0|abьje|e_sl
възбудити|V-|66794|vъzbuditi|40|1|vъzbud|e_sl
дѣлатель|Nb|67038|dělateĺь|masc_tel|2|děla|e_sl
кесарь|Nb|59998|ḱesaŕь|masc_jo_foreign|2|ḱesarj|e_sl
дъщи|Nb|60290|dъћi|fem_R|2|dъkt|ch_sl
морьскыи|A-|67400|moŕьskъ|adj_hard|2|morjьsk|e_sl
уготовати|V-|65072|ugotovati|54|1|ugotova|e_sl
вънезаапу|Df|64846|vъnezaapǫ||0|vъnezaapǫ|e_sl
съвыше|Df|69214|sъvyše||0|sъvyše|e_sl
съпасти#2|V-|150789|sъpasti|11|1|sъpad|ch_sl
полетѣти|V-|150231|poletěti|31|1|polet|e_sl
съзъвати|V-|68283|sъzъvati|51_abl|1|sъzъv|e_sl
кънижьникъ|Nb|59135|kъńižьnikъ|masc_o|2|kъnjižьnik|e_sl
възвеличити|V-|67665|vъzveličiti|40|1|vъzvelič|e_sl
въцѣсарити|V-|67627|vъkěsariti|40|1|vъkěsar|e_sl
отьчьство|Nb|66298|otьčьstvo|nt_o|2|otьčьstv|e_sl
основание|Nb|67989|osnovanьje|nt_jo|2|osnovanьj|e_sl
кошь|Nb|64730|košь|masc_jo|2|koš|e_sl
утвьржение|Nb|67591|utvŕ̥ђenьje|nt_jo|2|utvŕ̥djenьj|e_sl
ключь|Nb|67288|kĺučь|masc_jo|2|ključ|e_sl
достояние|Nb|59559|dostojǢnьje|nt_jo|2|dostojǢnьj|e_sl
стратигъ|Nb|69061|stratigъ|masc_o|2|stratig|e_sl
храмъ|Nb|59125|xormъ|masc_o|2|xorm|ch_sl
испълнение|Nb|69695|jьspĺ̥ńenьje|nt_jo|2|jьspĺ̥njenьj|e_sl
достоиныи|A-|58891|dostojьnъ|adj_hard|2|dostojьn|e_sl
нерукотвореныи|A-|66165|nerǫkotvoŕenъ|adj_hard|2|nerǫkotvorjen|e_sl
якоже|Df|66347|akože||0|akože|e_sl
удивити|V-|150731|udiviti|40|1|udiv|e_sl
сь|Pd|150501|sь|sь|2||e_sl
съпасати|V-|68734|sъpasati|54|1|sъpasa|e_sl
неистовыи|A-|65995|nejьstovъ|adj_hard|2|nejьstov|e_sl
разгнѣвати|V-|67520|orzgněvati|54|1|orzgněva|ch_sl
безаконие|Nb|68076|bezakonьje|nt_jo|2|bezakonьj|e_sl
прѣвратити|V-|78991|pervortiti|40|1|pervort|ch_sl
расточити|V-|67656|orstočiti|40|1|orstoč|ch_sl
низъложити|V-|67663|nizъložiti|40|1|nizъlož|e_sl
отъпасти|V-|73288|otъpasti|11|1|otъpad|e_sl
оскудѣти|V-|68851|oskǫděti|32|1|oskǫd|e_sl
съмирити|V-|67032|sъmiriti|40|1|sъmir|e_sl
движение|Nb|69262|dviženьje|nt_jo|2|dviženьj|e_sl
суша|Nb|67805|sušǢ|fem_ja|2|suš|e_sl
възмощи|V-|65196|vъzmoћi|11|1|vъzmog|ch_sl
хранити|V-|66343|xorniti|40|1|xorn|ch_sl
ужасати|V-|64240|užǢsati|54|1|užǢsa|e_sl
прѣдаяти|V-|64393|perdajǢti|53|1|perdaj|ch_sl
угодити|V-|66506|ugoditi|40|1|ugod|e_sl
ослабѣти|V-|64450|oslaběti|32|1|oslab|e_sl
помощьникъ|Nb|80420|pomoћьnikъ|masc_o|2|pomogtьnik|ch_sl
избавление|Nb|65687|jьzbavĺenьje|nt_jo|2|jьzbavjenьj|e_sl
трубьныи|A-|68280|trǫbьnъ|adj_hard|2|trǫbьn|e_sl
колѣбати|V-|66936|kolěbati|52|1|kolěb|e_sl
нощьныи|A-|66821|noћьnъ|adj_hard|2|noktьn|ch_sl
потокъ|Nb|69544|potokъ|masc_o|2|potok|e_sl
брѣгъ|Nb|59426|bergъ|masc_o|2|berg|ch_sl
съсудъ|Nb|59123|sъsǫdъ|masc_o|2|sъsǫd|e_sl
въздаяти|V-|68905|vъzdajǢti|53|1|vъzdaj|e_sl
трупъ|Nb|66561|trupъ|masc_o|2|trup|e_sl
успѣти|V-|69645|uspěti|32|1|usp|e_sl
распьря|Nb|69367|orspьŕǢ|fem_ja|2|orspьŕ|ch_sl
объходити|V-|66301|obъxoditi|40|1|obъxod|e_sl
брати|V-|137785|borti|16|1|bor|ch_sl
ядро|Nb|151693|jǢdro|nt_o|2|jǢdr|e_sl
навадити|V-|73664|navaditi|40|1|navad|e_sl
противляти|V-|68727|protivĺǢti|54|1|protivjǢ|e_sl
крѣпити|V-|67678|krěpiti|40|1|krěp|e_sl
прѣди|Df|68939|perdi||0|perdi|ch_sl
снопъ|Nb|69074|snopъ|masc_o|2|snop|e_sl
прѣкратити|V-|64696|perkortiti|40|1|perkort|ch_sl
настати|V-|66352|nastati|stati|1|na|e_sl
устати|V-|66795|ustati|stati|1|u|e_sl
такожде|Df|60062|takoђe||0|takodje|ch_sl
коснути|V-|64139|kosnǫti|22|1|kosn|e_sl
подобьныи|A-|60306|podobьnъ|adj_hard|2|podobьn|e_sl
умълчати|V-|60136|umĺ̥čǢti|31|1|umĺ̥č|e_sl
вълазити|V-|69261|vъlaziti|40|1|vъlaz|e_sl
ровьныи|A-|66163|orvьnъ|adj_hard|2|orvьn|e_sl
приклонити|V-|69163|prikloniti|40|1|priklon|e_sl
зажечи|V-|67519|zažeћi|11|1|zažeg|e_sl
облакъ|Nb|64749|obvolkъ|masc_o|2|obvolk|ch_sl
пущати|V-|58853|pušћǢti|54|1|pustjǢ|e_sl
зълонравьныи|A-|73096|zъlonorvьnъ|adj_hard|2|zъlonorvьn|ch_sl
вои|Nb|67521|vojь|masc_jo|2|voj|e_sl
убѣжати|V-|68081|uběžǢti|31|1|uběž|e_sl
порадовати|V-|82050|poradovati|61|1|porad|e_sl
ибо|Df|67067|ibo||0|ibo|e_sl
владычьствие|Nb|71280|voldyčьstvьje|nt_jo|2|voldyčьstvьj|ch_sl
пажить|Nb|69389|pažitь|fem_i|2|pažit|e_sl
наставьникъ|Nb|67773|nastavьnikъ|masc_o|2|nastavьnik|e_sl
удьржати|V-|65108|udŕ̥žǢti|31|1|udŕ̥ž|e_sl
уготовити|V-|65064|ugotoviti|40|1|ugotov|e_sl
зълѣ|Df|66871|zъlě||0|zъlě|e_sl
крѣпость|Nb|60302|krěpostь|fem_i|2|krěpost|e_sl
лютѣ|Df|68659|ĺutě||0|ljutě|e_sl
расѣщи|V-|151689|orssěћi|11|1|orssěk|ch_sl
разити|V-|69511|orzjьti|jьti|1|orz|ch_sl
разбѣгнути|V-|65131|orzběgnǫti|21|1|orzběg|ch_sl
въсточьныи|A-|80866|vъstočьnъ|adj_hard|2|vъstočьn|e_sl
съвъкупити|V-|69165|sъvъkupiti|40|1|sъvъkup|e_sl
устрьмление|Nb|83936|ustrьmĺenьje|nt_jo|2|ustrьmjenьj|e_sl
непрѣмѣньно|Df|122912|neperměnьno||0|neperměnьno|ch_sl
уклонити|V-|69266|ukloniti|40|1|uklon|e_sl
потрѣбьныи|A-|66508|poterbьnъ|adj_hard|2|poterbьn|ch_sl
въсѣсти|V-|58953|vъsěsti|infix_11|1|vъsěd|e_sl
погънати|V-|68885|pogъnati|51_abl|1|pogъn|e_sl
сърѣсти|V-|59220|sъrěsti|rěsti|1|sъ|e_sl
възвращати|V-|67235|vъzvorћǢti|54|1|vъzvortjǢ|ch_sl
нападати|V-|82860|napadati|54|1|napada|e_sl
уязвити|V-|68970|ujǢzviti|40|1|ujǢzv|e_sl
съвѣтьникъ|Nb|65909|sъvětьnikъ|masc_o|2|sъvětьnik|e_sl
съдѣиствовати|V-|73293|sъdějьstvovati|61|1|sъdějьstv|e_sl
свѣтильникъ|Nb|66381|světilьnikъ|masc_o|2|světilьnik|e_sl
едъва|Df|70995|jedъva||0|jedъva|e_sl
дьрзати|V-|65695|dŕ̥zati|54|1|dŕ̥za|e_sl
пролияти|V-|67470|prolьjǢti|53_abl|1|prolьj|e_sl
възьрѣти|V-|58798|vъzьrěti|31|1|vъzьr|e_sl
благодѣть|Nb|73292|bolgodětь|fem_i|2|bolgodět|ch_sl
прѣступати|V-|64179|perstǫpati|54|1|perstǫpa|ch_sl
лишити|V-|68777|lišiti|40|1|liš|e_sl
ненавидѣти|V-|64396|nenaviděti|viděti|1|nenavid|e_sl
поношение|Nb|67621|ponošenьje|nt_jo|2|ponošenьj|e_sl
възглашати|V-|67130|vъzgolšǢti|54|1|vъzgolšǢ|ch_sl
утѣшити|V-|69402|utěšiti|40|1|utěš|e_sl
прѣстаяти|V-|68660|perstajǢti|53|1|perstaj|ch_sl
рамо|Nb|68767|ormo|nt_o|2|orm|ch_sl
ребро|Nb|69590|rebro|nt_o|2|rebr|e_sl
пробити|V-|59514|probiti|17|1|prob|e_sl
помрачити|V-|64744|pomorčiti|40|1|pomorč|ch_sl
пучина|Nb|67399|pǫčina|fem_a|2|pǫčin|e_sl
година|Nb|65851|godina|fem_a|2|godin|e_sl
тружати|V-|64967|truђǢti|54|1|trudjǢ|e_sl
въкусити|V-|67293|vъkusiti|40|1|vъkus|e_sl
съзидати|V-|83694|sъzidati|54|1|sъzida|e_sl
спѣти|V-|67736|spěti|32|1|sp|e_sl
въсплакати|V-|67974|vъsplakati|52|1|vъsplak|e_sl
наступати|V-|68585|nastǫpati|54|1|nastǫpa|e_sl
туга|Nb|69011|tǫga|fem_a|2|tǫg|e_sl
повѣдати|V-|67677|povědati|54|1|pověda|e_sl
размѣсити|V-|119613|orzměsiti|40|1|orzměs|ch_sl
пригласити|V-|67963|prigolsiti|40|1|prigols|ch_sl
въсуе|Df|60233|vъsuje||0|vъsuje|e_sl
бъдѣти|V-|64810|bъděti|31|1|bъd|e_sl
изнемагати|V-|151661|jьznemagati|54|1|jьznemaga|e_sl
убииство|Nb|64209|ubьjьstvo|nt_o|2|ubьjьstv|e_sl
улучити|V-|68984|ulučiti|40|1|uluč|e_sl
обѣтъ|Nb|82700|obvětъ|masc_o|2|obvět|e_sl
цѣлование|Nb|64037|kělovanьje|nt_jo|2|kělovanьj|e_sl
проречи|V-|60193|proreћi|11|1|prorek|e_sl
грѣховьныи|A-|134396|grěxovьnъ|adj_hard|2|grěxovьn|e_sl
обладати|V-|65680|obvoldati|54|1|obvolda|ch_sl
въсияти|V-|65936|vъsьjǢti|54|1|vъsьjǢ|e_sl
поучати|V-|64391|poučǢti|54|1|poučǢ|e_sl
житиискыи|A-|68178|žitьjьskъ|adj_hard|2|žitьjьsk|e_sl
отъкрыти|V-|67505|otъkryti|18|1|otъkr|e_sl
полонити|V-|69009|pelniti|40|1|peln|e_sl
чьстити|V-|82827|čьstiti|40|1|čьst|e_sl
пользьныи|A-|73239|polьgьnъ|adj_hard|2|polьgьn|e_sl
рабыни|Nb|66197|orbyńi|fem_ji|2|orbynj|ch_sl
утвьржати|V-|65969|utvŕ̥ђǢti|54|1|utvŕ̥djǢ|e_sl
законьныи|A-|68359|zakonьnъ|adj_hard|2|zakonьn|e_sl
рана|Nb|60341|rana|fem_a|2|ran|e_sl
одѣти|V-|65939|oděti|dedj|1|o|e_sl
въдаяти|V-|82866|vъdajǢti|53|1|vъdaj|e_sl
прѣдълагати|V-|68579|perdъlagati|54|1|perdъlaga|ch_sl
очищение|Nb|64256|očišћenьje|nt_jo|2|očistjenьj|e_sl
волога|Nb|68065|volga|fem_a|2|volg|e_sl
съвьршати|V-|67231|sъvŕ̥šǢti|54|1|sъvŕ̥šǢ|e_sl
никакоже|Df|67871|nikakože||0|nikakože|e_sl
коль|Du|68740|kolь||0|kolь|e_sl
подвигнути|V-|67698|podvignǫti|21|1|podvig|e_sl
искрьнии|A-|64013|jьskrьńь|adj_soft|2|jьskrьń|e_sl
достояти|V-|59997|dostojǢti|31|1|dostoj|e_sl
чистота|Nb|81616|čistota|fem_a|2|čistot|e_sl
трѣбовати|V-|59293|terbovati|61|1|terb|ch_sl
повиновати|V-|67734|povinovati|61|1|povin|e_sl
посѣщати|V-|150749|posěћǢti|54|1|posětjǢ|ch_sl
елико|Pr|60107|jeliko||0|jeliko|e_sl
свобода|Nb|122767|svoboda|fem_a|2|svobod|e_sl
родитель|Nb|64395|roditeĺь|masc_tel|2|rodi|e_sl
приношение|Nb|84471|prinošenьje|nt_jo|2|prinošenьj|e_sl
отънудь|Df|66272|otъnǫdь||0|otъnǫdь|e_sl
властель|Nb|68000|volsteĺь|masc_tel|2|vols|ch_sl
помыслити|V-|73287|pomysliti|40|1|pomysl|e_sl
владычьство|Nb|67746|voldyčьstvo|nt_o|2|voldyčьstv|ch_sl
лукавьство|Nb|64211|lǫkavьstvo|nt_o|2|lǫkavьstv|e_sl
юныи|A-|68775|junъ|adj_hard|2|jun|e_sl
желати|V-|118024|želati|54|1|žela|e_sl
обидѣти|V-|65630|obviděti|31|1|obvid|e_sl
мьстити|V-|68898|mьstiti|40|1|mьst|e_sl
хулити|V-|65859|xuliti|40|1|xul|e_sl
съгрѣшати|V-|69267|sъgrěšǢti|54|1|sъgrěšǢ|e_sl
дѣлание|Nb|68707|dělanьje|nt_jo|2|dělanьj|e_sl
поставляти|V-|78607|postavĺǢti|54|1|postavjǢ|e_sl
отъпущение|Nb|58871|otъpušћenьje|nt_jo|2|otъpustjenьj|e_sl
съдравие|Nb|85871|sъdorvьje|nt_jo|2|sъdorvьj|ch_sl
имѣние|Nb|67543|jьměnьje|nt_jo|2|jьměnьj|e_sl
неже|Df|67438|neže||0|neže|e_sl
приятьныи|A-|67824|prijętьnъ|adj_hard|2|prijętьn|e_sl
сътяжание|Nb|65642|sъtęžǢnьje|nt_jo|2|sъtęžǢnьj|e_sl
плѣнити|V-|69009|pelniti|40|1|peln|ch_sl
износити|V-|67987|jьznositi|40|1|jьznos|e_sl
высылати|V-|119680|vysylati|54|1|vysyla|e_sl
бракъ|Nb|67366|bьrakъ|masc_o|2|bьrak|ch_sl
студъ|Nb|68746|studъ|masc_o|2|stud|e_sl
посѣсти|V-|69927|posěsti|infix_11|1|posěd|e_sl
възносити|V-|68687|vъznositi|40|1|vъznos|e_sl
ядь|Nb|58883|jǢdь|fem_i|2|jǢd|e_sl
бесѣда|Nb|66206|besěda|fem_a|2|besěd|e_sl
бъчела|Nb|69174|bъčela|fem_a|2|bъčel|e_sl
поругание|Nb|67059|porǫganьje|nt_jo|2|porǫganьj|e_sl
проливати|V-|65119|prolivati|54|1|proliva|e_sl
упивати|V-|71271|upivati|54|1|upiva|e_sl
похулити|V-|73317|poxuliti|40|1|poxul|e_sl
солоныи|A-|65582|solnъ|adj_hard|2|soln|e_sl
сырыи|A-|69094|syrъ|adj_hard|2|syr|e_sl
хула|Nb|68783|xula|fem_a|2|xul|e_sl
непраздьныи|A-|67686|neporzdьnъ|adj_hard|2|neporzdьn|ch_sl
мьзда|Nb|65359|mьzda|fem_a|2|mьzd|e_sl
бесѣдовати|V-|68207|besědovati|61|1|besěd|e_sl
съгънути|V-|67818|sъgъnǫti|22|1|sъgъn|e_sl
татьба|Nb|64210|tatьba|fem_a|2|tatьb|e_sl
ядение|Nb|150587|jǢdenьje|nt_jo|2|jǢdenьj|e_sl
неправьдьникъ|Nb|69615|nepravьdьnikъ|masc_o|2|nepravьdьnik|e_sl
наслѣдити|V-|67546|naslěditi|40|1|naslěd|e_sl
пияница|Nb|68324|pьjǢnika|masc_a_PV3|2|pьjǢnik|e_sl
прѣлюбодѣи|Nb|68908|perĺubodějь|masc_jo|2|perljuboděj|ch_sl
изискати|V-|71278|jьziskati|iskati|1|jьzisk|e_sl
въстязати|V-|135778|vъstęgati|54|1|vъstęga|e_sl
поносити|V-|65880|ponositi|40|1|ponos|e_sl
юность|Nb|65634|junostь|fem_i|2|junost|e_sl
покоити|V-|67121|pokojiti|40|1|pokoj|e_sl
тѣлесьныи|A-|67782|tělesьnъ|adj_hard|2|tělesьn|e_sl
небрѣщи|V-|73245|neberћi|15|1|neberg|ch_sl
убрусъ|Nb|68952|ubrusъ|masc_o|2|ubrus|e_sl
рано|Df|69150|rano||0|rano|e_sl
жьзлъ|Nb|68295|žьzlъ|masc_o|2|žьzl|e_sl
сусѣдъ|Nb|68766|sǫsědъ|masc_o|2|sǫsěd|e_sl
зълословити|V-|64175|zъlosloviti|40|1|zъloslov|e_sl
кляти|V-|66270|klęti|12|1|klьn|e_sl
искоренити|V-|66859|jьskoreniti|40|1|jьskoren|e_sl
досажати|V-|68649|dosaђǢti|54|1|dosadjǢ|e_sl
обьщьникъ|Nb|68080|obьћьnikъ|masc_o|2|obьtjьnik|ch_sl
исаия|Ne|64182|isajijǢ|masc_ja|2|isajij|e_sl
вранъ|Nb|68684|vornъ|masc_o|2|vorn|ch_sl
сънѣсти|V-|59096|sъněsti|pref_eat|1|sъn|e_sl
почисти|V-|67092|počisti|ьt|1|poč|e_sl
одѣяние|Nb|64036|odějǢnьje|nt_jo|2|odějǢnьj|e_sl
домовитыи|A-|67037|domovitъ|adj_hard|2|domovit|e_sl
полъ#2|Nb|70087|polъ|masc_u|2|pol|ch_sl
печи|V-|64394|peћi|11|1|pek|e_sl
достоино|Df|150499|dostojьno||0|dostojьno|e_sl
поспѣшьствовати|V-|65973|pospěšьstvovati|61|1|pospěšьstv|e_sl
праздьныи|A-|67040|porzdьnъ|adj_hard|2|porzdьn|ch_sl
вълагати|V-|69497|vъlagati|54|1|vъlaga|e_sl
зълоба|Nb|66529|zъloba|fem_a|2|zъlob|e_sl
вражьда|Nb|69081|voržьda|fem_a|2|voržьd|ch_sl
истязати|V-|69988|jьstęgati|52|1|jьstęg|e_sl
даровати|V-|68007|darovati|61|1|dar|e_sl
мъногоцѣньныи|A-|69867|mъnogokěnьnъ|adj_hard|2|mъnogokěnьn|e_sl
користь|Nb|68620|koristь|fem_i|2|korist|e_sl
събирати|V-|66483|sъbirati|54|1|sъbira|e_sl
въстаяти|V-|66780|vъstajǢti|53|1|vъstaj|e_sl
плодъ|Nb|59095|plodъ|masc_o|2|plod|e_sl
насадити|V-|59494|nasaditi|40|1|nasad|e_sl
прѣпоясати|V-|750011|perpojǢsati|54|1|perpojǢsa|ch_sl
чрѣсла|Nb|58882|čerslo|nt_o|2|čersl|ch_sl
мышьца|Nb|67658|myšьka|fem_a_PV3|2|myšьk|e_sl
подаяти|V-|80331|podajǢti|53|1|podaj|e_sl
съньмище|Nb|59069|sъnьmišče|nt_jo|2|sъnьmišč|e_sl
сугубыи|A-|67803|sugubъ|adj_hard|2|sugub|e_sl
мълчаливыи|A-|73336|mĺ̥čǢlivъ|adj_hard|2|mĺ̥čǢliv|e_sl
испълняти|V-|67729|jьspĺ̥ńǢti|54|1|jьspĺ̥njǢ|e_sl
красти|V-|66380|krasti|11|1|krad|e_sl
блясти|V-|79465|blęsti|11|1|blęd|e_sl
оклеветати|V-|750009|oklevetati|52|1|oklevet|e_sl
завидѣти|V-|119675|zaviděti|viděti|1|zavid|e_sl
клепати|V-|69447|klepati|52|1|klep|e_sl
пьрѣти|V-|69352|pьrěti|31|1|pьr|e_sl
домовьныи|A-|68839|domovьnъ|adj_hard|2|domovьn|e_sl
чародѣи|Nb|148693|čǢrodějь|masc_jo|2|čǢroděj|e_sl
съмѣрение|Nb|67650|sъměŕenьje|nt_jo|2|sъměrjenьj|e_sl
розбити|V-|68964|orzbiti|17|1|orzb|e_sl
сапогъ|Nb|67775|sapogъ|masc_o|2|sapog|e_sl
ведро|Nb|67564|vedro|nt_o|2|vedr|e_sl
особь|Df|69601|osobь||0|osobь|e_sl
проносити|V-|64263|pronositi|40|1|pronos|e_sl
въмѣщати|V-|69849|vъměšћǢti|54|1|vъměstjǢ|e_sl
милосьрдие|Nb|68357|milosŕ̥dьje|nt_jo|2|milosŕ̥dьj|e_sl
свящати|V-|69673|svęћǢti|54|1|svętjǢ|ch_sl
недугъ|Nb|65818|nedǫgъ|masc_o|2|nedǫg|e_sl
удаляти|V-|151684|udaĺǢti|54|1|udaljǢ|e_sl
душевьныи|A-|122906|duševьnъ|adj_hard|2|duševьn|e_sl
цѣлити|V-|65817|kěliti|40|1|kěl|e_sl
избыти|V-|68467|jьzbyti|pref_byti|1|jьz|e_sl
наслѣдьникъ|Nb|59548|naslědьnikъ|masc_o|2|naslědьnik|e_sl
содомьскыи|A-|67498|sodomьskъ|adj_hard|2|sodomьsk|e_sl
вълхвование|Nb|81202|vl̥xvovanьje|nt_jo|2|vl̥xvovanьj|e_sl
вълшьбьныи|A-|78943|vl̥šьbьnъ|adj_hard|2|vl̥šьbьn|e_sl
гърдость|Nb|150759|gr̥dostь|fem_i|2|gr̥dost|e_sl
нечистота|Nb|68061|nečistota|fem_a|2|nečistot|e_sl
грѣшьничь|A-|150230|grěšьničь|adj_soft|2|grěšьnič|ch_sl
потопъ|Nb|68284|potopъ|masc_o|2|potop|e_sl
посѣчение|Nb|68966|posěћenьje|nt_jo|2|posětjenьj|e_sl
животьныи|A-|69349|životьnъ|adj_hard|2|životьn|e_sl
скотъ|Nb|68594|skotъ|masc_o|2|skot|e_sl
лишение|Nb|64118|lišenьje|nt_jo|2|lišenьj|e_sl
съконьчание|Nb|69226|sъkonьčǢnьje|nt_jo|2|sъkonьčǢnьj|e_sl
искушати|V-|59016|jьskušǢti|54|1|jьskušǢ|e_sl
утроба|Nb|67642|ǫtroba|fem_a|2|ǫtrob|e_sl
узъкыи|A-|66680|ǫzъkъ|adj_hard|2|ǫzъk|e_sl
прискърбьныи|A-|65161|priskr̥bьnъ|adj_hard|2|priskr̥bьn|e_sl
въводити|V-|66687|vъvoditi|40|1|vъvod|e_sl
нужьникъ|Nb|67223|nǫђьnikъ|masc_o|2|nǫdjьnik|e_sl
въсхыщати|V-|68257|vъsxyћǢti|54|1|vъsxytjǢ|ch_sl
посѣщи|V-|74825|posěћi|11|1|posěk|ch_sl
виноградъ|Nb|59493|vinogordъ|masc_o|2|vinogord|ch_sl
лихва|Nb|68956|lixva|fem_a|2|lixv|e_sl
възбраняти|V-|69076|vъzborńǢti|54|1|vъzbornjǢ|ch_sl
низъходити|V-|69188|nizъxoditi|40|1|nizъxod|e_sl
умъножити|V-|122529|umъnožiti|40|1|umъnož|e_sl
заимъ|Nb|67981|zajьmъ|masc_o|2|zajьm|e_sl
дългъ|Nb|66354|dl̥gъ|masc_o|2|dl̥g|e_sl
строи|Nb|79680|strojь|masc_jo|2|stroj|e_sl
въпрашати|V-|59244|vъprašǢti|54|1|vъprašǢ|e_sl
ложе|Nb|68612|lože|nt_jo|2|lož|e_sl
валяти|V-|65201|vaĺǢti|54|1|valjǢ|e_sl
мыти|V-|136554|myti|18|1|m|e_sl
пьшеничьныи|A-|69445|pьšeničьnъ|adj_hard|2|pьšeničьn|e_sl
виньныи|A-|83004|vinьnъ|adj_hard|2|vinьn|e_sl
хлѣбьныи|A-|67252|xlěbьnъ|adj_hard|2|xlěbьn|e_sl
бьрати|V-|82343|bьrati|51_abl|1|bьr|e_sl
тъкати|V-|82894|tъkati|51|1|tъk|e_sl
прясти|V-|66510|pręsti|11|1|pręd|e_sl
николиже|Df|64509|nikoliže||0|nikoliže|e_sl
пъртъ|Nb|68694|pr̥tъ|masc_o|2|pr̥t|e_sl
притъча|Nb|59485|pritъčǢ|fem_ja|2|pritъč|e_sl
