lemma,lemma_id,pos,lemma_has_jer,tokens,jer_tokens
ростовьскыи,123242,A-,true,ростовьскомъ|ростовьстѣи|ростовьску|ростовьскꙑи|ростовьскꙑі|ростовьскою|ростовьскыꙗ|ростовьскы|ростовьскаꙗ|ростовьскую|ростовьскъꙗ|ростовьское|ростовьскои|ростовъскꙑхъ|ростовъскомѹ|ростовьскаг|ростовьстеи|ростовьскїѧ|ростовстѣмь|ростовскаго|ростовьскаго|Ростовскаѧ,
кротъкыи,123246,A-,true,кротокъ|кроткыи|кротъкъ|кротко|кротции|кротку|кротъкѹ|кротка|кроткаго|кроткаꙗ|кроткых|кроткого|крътъкъ|кроткым,
стыдѣние,123248,Nb,false,стыдѣнье|стыдѣнья,стыдѣнья
снъха,123249,Nb,true,снохамъ|снохами|снохи|сноху|снохома|снъха|сноха,
брачьныи,123252,A-,true,брачныи|брачным|брачнѣ|брачными,
чьто,123254,Px,true,что|чемь|чьѥмь|чимо|чего|цого|цеме|чемъ|чево|што|чемѹ|чимъ|чем|чьемъ|чимь|чьто|чѣмъ|чева|чем꙽|чтѡ,
жвѣриньскыи,123255,A-,true,,
скотьски,123275,Df,true,,
другъ,123276,Nb,false,дрѹже|дрѹга|дърѹга|дрѹги|дрѹгѹ|другъ|другы|другу|дрѹгъ|другомъ|дроузи|друга|други|друзя|друг|друге|друзямъ|дрꙋги,дърѹга
вьсякыи,123285,A-,true,всѧкоꙗ|всѧкъ|ВСЯКОМУ|всѧкомъ|всѧкої|всѧкои|всѧкаѧ|всякїѧ|всѧкого|всѧкаго|всѧкомѹ|всѧкое|всѧких|всѧкѹ|всѧкѹю|всѧкимъ|всѧкїѧ|всѧкїе|всѧкими|всѧким|всѧк|всѧкою|всѧко|всѧкїи|всѧкїхъ|Всѧкомѹ|всѧкой|Всѧкаѧ|всѧком|всѧкай|всѧково|всѧког|всѧкихъ|всѧки|всѧко̏|всѧкие|всѧкѧ|всѧй|Всѧкамѹ|всѧкиѧ|всѧкамѹ|всѧкии|всѧкоя|всѧкомь|всѧка|всѣку|всѧкому|всѧку|всѧкия|вьсѧкого|всѧкыми|всѧкыи|вьсꙗка|вьсꙗцѣмь|вьсꙗкою|всꙗкоꙗ|всꙗкѹю|всꙗкыимь|всꙗкого|вьсꙗкомѹ|всꙗкымь|всꙗкѹ|всꙗкою|всꙗкъ|вьсꙗкыимь|вьсѧкыимь|вьсѧкомь|всѧкаꙗ|всѧкым|всѧкїа|Всѧкому|всѧкомоу|всѧкыѧ|всѧкы|всаком|всакими|всякыми|всякаго|всяк|всякои|всякому|всяко|всякъ|всякия|всакому|всяком|всѧкꙋ|всѧкꙋю|всѧкомꙋ|всѧцѣи|всѧкогѡ|всякие|всякое|всякова|всякую|всякоя|всякоі|всякого|всяким|всѧкь|всѧкоу|всѧкымъ|Всѧкомоу|всѧкѡ|вскаго,
съходити,123290,V-,true,сходити|сходило|схожаху|сходѧт|съходѧще|сходѧщь|сходѧще|съхожаше|сходѧи|съходити|сходящїи|сходя|сходилъ|сходѧ|схѡдѧ,съхожаше
бѣсовьскыи,123292,A-,true,бѣсовскїе|бѣсовскїми|бѣсовскїѧ|бѣсовское|бесовъскїѧ|бесовскими|бесовскїе|бесовскихъ|бѣсовьская|бѣсовьскыя|бѣсовьскоѥ|бѣсовьскым|бѣсовьское|бѣсовьскыми|бѣсовьско|бѣсовьскаго|бѣсовьскому|бѣсовьску|бѣсовьскых|бѣсовьскымъ|бѣсовьскѹю|бѣсовьскымь|бѣсовьскыихъ|бѣсовьскыꙗ|бесовское|бѣсовским|бѣсовския|бѣсовских|бѣсовская|бесовьскыѧ|бесовьских|бесовьскаго|бесовьскїѧ|бесовьским|бѣсовьскомоу|бѣсѡвьскыѧ,
посълати,123319,V-,true,посъли|послѹ|посълалъ|посълѧлѧ|посолале|посолю|послати|послале|посланомъ|пошлетъ|пошлет|послано|пошлешь|пошлеш|послали|пошлють|посланъ|пошлют|послалъ|послал|посла|Посла|послаша|послѣте|посли|послаща|послании|послахъ|послеть|послю|пославши|послахомъ|послють|Посланъ|послаше|пославъ|посланымъ|посстлаа|послевѣ|посласта|послани|посланыи|посланая|послах|пославше|пошлю|пошли|послаш҃|послашь|послана|посл[а|пославша|пошлем|послахом|послалии|послете|посъла|Посълании|посълании|посълани|посълавъшюѹмѹ|посъланаꙗ|посъланомѹ|посълавъшимъ|посълати|посълавъшю|посълавъ|пошлемъ|посланы|послетъ|послала|послать|пославыи|посланїи,посъла
славьнъ,123353,A-,true,,
покаяние,123361,Nb,false,покаѧнїи|покаѧнїѧ|покаѧнїем|покаѧнїе|покаѧнию|покаѧнїемъ|покаянья|покаянье|покаянью|покаяньѥ|покаяньемъ|покаяньем|покаꙗниꙗ|покаꙗньꙗ|покаꙗнье|покаꙗние|покаꙗнию|покаꙗниѥ|покаꙗнии|покаꙗнїе|покаяниа|покаяние|покаяния|покаанїе,покаянья|покаꙗньꙗ
устие,123383,Nb,false,устье|оустье|вустье|вустьѣ|вустьи|оустьи|ѹстье|оустья|ѹстьѥ|ѹстьи|устие|оустїемъ,оустья
октябрь,123387,Nb,false,ѡктѧбрѧ|ѡктѧмбрѧ|ѡктбѧ|октѧбрѧ|октб҃ѧ|октѧб҃|ѡктѧбр|ѡктѧмьбрѧ|октѧб|октября,ѡктѧмьбрѧ
мьрътвьць,123398,Nb,true,,
съжещи,123399,V-,true,сожьжаху|съжгоша|съжʼгоша|съж꙽жеть|зжегъ|сожгли|сожег,сожьжаху|съжгоша|съжʼгоша|съж꙽жеть
въложити,123400,V-,true,вложить|въложите|воложи|вложаху|вложи|вложиста|вложимъ|вложивъ|вложиша|вложити|вложивъше|въложи|въложі|вложена|въложьше|в꙽ложи|вⸯложи,въложи|въложі
исписати,123407,V-,false,исписанъ|испишеть|исписа|испьсаша|испьса|ісписавше|испишют|испьсавъ|испїсати,испьсаша|испьса
мьнити,123420,V-,true,,
зъло,123425,Nb,true,зъла|зла|зло|ѕло|ѕла|злу|--а|зъло|злѣ|ȥла|ȥло,зъла
вьсьма,123427,Df,true,весьма|весма,
островьници,123430,Nb,true,ѡстровьници,
показание,123432,Nb,false,покзааньемь|показанье|показаньꙗ|показании|показаниѥ|показанїе|показаниꙗ,показаньꙗ
благочьстие,123433,Nb,true,блгчстьемь|благочьстиюмь|бл҃гочьстиѥмь|бл҃гочестия|бл҃гочестие|благочестие|бл҃гочестїемъ|бл҃гочстїи|бл҃гочестїѧ|блг҃очстїемъ|бл҃гочестїе,
пити,123435,V-,false,пити|питї|пить|пїет|пила|пили|пилъ|пьюще|пьяху|пьют|пьеть|пьющо|пии|пьяше|пиита|пьющю|пиюще|пиѥмъ|пиꙗ|пиють|пиеть|пїють|пїеть|пил|пиша|пїѧхѹ|пїетъ|пит|пїѧше|піти,пьяху|пьют|пьеть|пьяше
зълоба,123438,Nb,true,злобѹ|злобъ|ѕлобъ|злобы|злобѣ|злоба|злобꙑ|зълобѣ|зълобу|зълобъ|ѕлобы|злѡбоу|злобою,зълобъ
отьчина,123455,Nb,true,вочины|ѡчины|ѡч҃ину|ѡтчину|оц҃инꙑ|оц҃инѹ|оч҃инꙑ|воѡчинѣ|ѡчинѣ|ѡчину|ѡч҃ины|ѡтчина|ѡтчинѣ|отчину|отчины|отчина|вотчине|отчине|ѿчину|вотчина|вотчиною|вотчины|вотчинѣ|вотчинъ|вотчинах,
государь,123460,Nb,false,гсдрю|гд҃рю|гсдрѧ|гсдрь|гсдремъ|гсдри|гсдреи|гсдрьѧ|гсдрем|государя|государю|государь|гдрю|гдрь|гдремъ|гдрѧ|гдреи|ѡгдремъ|гдрьми|гдръ|гсдря|гсдам|гд҃рь|гд҃ь|гдр҃ь|гд҃ръ|гд҃ремъ|гcд҃рь|﻿Гсдрю|Гсдрю|﻿Гсдрь,гсдрьѧ
посълъ,123462,Nb,true,посломъ|послы|посли|послꙑ|посолъ|посла|послове|послу|послъмь|послоу|посломь|посол|послѹ|послов|Посол|послѣхъ,
посадьникъ,123464,Nb,true,посадникъ|посадьникѹ|посадникомъ|посадники|посадникы|посадници|посадника|посадник|посадникомь|посаднице|посадницѣ|посадьника|посадник҃|посадник҃мь|посадьник|посадьников|посадникꙑ|посадником|посадников|Посадники|посадниковъ|посадн(і)ка,посадьника|посадьник|посадьников
жалование,123473,Nb,false,жалованьемъ|жалованье|жалованьѧ|жалованью|жалованїе|жаловании|жалованья|жалованием|жалаванья,жалованья|жалаванья
намѣстьникъ,123477,Nb,true,намѣстьника|намѣстникъ|намѣстникꙑ|намѣстникомь|намѣстници|намѣстника|намѣстьнику|намѣстьникъ|намѣстьникѹ|намѣстников|намѣстники|намѣстником|намѣснику|намѣсники|намѣсников|намѣс꙽тника,намѣстьника
пригородьскыи,123481,A-,true,пригородцких|пригородцкие,
отъвѣчати,123482,V-,true,ѿвѣцаи|ѿвѣчать|ѿвѣчает|ѿвѣташа|ѿвѣчаша|ѿвѣчаю|ѿвѣчати|отвечал|отвечати|отвечали|отвечаша|ѿвечѧли|ѿвечѧлъ|ѡтвечаю,
