житиискыи|A-|68178|žitьjьskъ|adj_hard|2|žitьjьsk
отъкрыти|V-|67505|otъkryti|18|1|otъkr
полонити|V-|69009|pelniti|40|1|peln
чьстити|V-|82827|čьstiti|40|1|čьst
пользьныи|A-|73239|polьgьnъ|adj_hard|2|polьgьn
рабыни|Nb|66197|orbyńi|fem_ji|2|orbynj
утвьржати|V-|65969|utvŕ̥ђǢti|54|1|utvŕ̥djǢ
законьныи|A-|68359|zakonьnъ|adj_hard|2|zakonьn
рана|Nb|60341|rana|fem_a|2|ran
одѣти|V-|65939|oděti|dedj|1|o
въдаяти|V-|82866|vъdajǢti|53|1|vъdaj
прѣдълагати|V-|68579|perdъlagati|54|1|perdъlaga
очищение|Nb|64256|očišћenьje|nt_jo|2|očistjenьj
волога|Nb|68065|volga|fem_a|2|volg
съвьршати|V-|67231|sъvŕ̥šǢti|54|1|sъvŕ̥šǢ
никакоже|Df|67871|nikakože||0|nikakože
коль|Du|68740|kolь||0|kolь
подвигнути|V-|67698|podvignǫti|21|1|podvig
искрьнии|A-|64013|jьskrьńь|adj_soft|2|jьskrьń
достояти|V-|59997|dostojǢti|31|1|dostoj
чистота|Nb|81616|čistota|fem_a|2|čistot
трѣбовати|V-|59293|terbovati|61|1|terb
повиновати|V-|67734|povinovati|61|1|povin
посѣщати|V-|150749|posěћǢti|54|1|posětjǢ
елико|Pr|60107|jeliko||0|jeliko
свобода|Nb|122767|svoboda|fem_a|2|svobod
родитель|Nb|64395|roditeĺь|masc_tel|2|rodi
приношение|Nb|84471|prinošenьje|nt_jo|2|prinošenьj
отънудь|Df|66272|otъnǫdь||0|otъnǫdь
властель|Nb|68000|volsteĺь|masc_tel|2|vols
помыслити|V-|73287|pomysliti|40|1|pomysl
владычьство|Nb|67746|voldyčьstvo|nt_o|2|voldyčьstv
лукавьство|Nb|64211|lǫkavьstvo|nt_o|2|lǫkavьstv
юныи|A-|68775|junъ|adj_hard|2|jun
желати|V-|118024|želati|54|1|žela
обидѣти|V-|65630|obviděti|31|1|obvid
мьстити|V-|68898|mьstiti|40|1|mьst
хулити|V-|65859|xuliti|40|1|xul
съгрѣшати|V-|69267|sъgrěšǢti|54|1|sъgrěšǢ
дѣлание|Nb|68707|dělanьje|nt_jo|2|dělanьj
поставляти|V-|78607|postavĺǢti|54|1|postavjǢ
отъпущение|Nb|58871|otъpušћenьje|nt_jo|2|otъpustjenьj
съдравие|Nb|85871|sъdorvьje|nt_jo|2|sъdorvьj
имѣние|Nb|67543|jьměnьje|nt_jo|2|jьměnьj
неже|Df|67438|neže||0|neže
приятьныи|A-|67824|prijętьnъ|adj_hard|2|prijętьn
сътяжание|Nb|65642|sъtęžǢnьje|nt_jo|2|sъtęžǢnьj
плѣнити|V-|69009|pelniti|40|1|peln
износити|V-|67987|jьznositi|40|1|jьznos
высылати|V-|119680|vysylati|54|1|vysyla
бракъ|Nb|67366|bьrakъ|masc_o|2|bьrak
студъ|Nb|68746|studъ|masc_o|2|stud
посѣсти|V-|69927|posěsti|infix_11|1|posěd
възносити|V-|68687|vъznositi|40|1|vъznos
ядь|Nb|58883|jǢdь|fem_i|2|jǢd
бесѣда|Nb|66206|besěda|fem_a|2|besěd
бъчела|Nb|69174|bъčela|fem_a|2|bъčel
поругание|Nb|67059|porǫganьje|nt_jo|2|porǫganьj
проливати|V-|65119|prolivati|54|1|proliva
упивати|V-|71271|upivati|54|1|upiva
похулити|V-|73317|poxuliti|40|1|poxul
солоныи|A-|65582|solnъ|adj_hard|2|soln
сырыи|A-|69094|syrъ|adj_hard|2|syr
хула|Nb|68783|xula|fem_a|2|xul
непраздьныи|A-|67686|neporzdьnъ|adj_hard|2|neporzdьn
мьзда|Nb|65359|mьzda|fem_a|2|mьzd
бесѣдовати|V-|68207|besědovati|61|1|besěd
съгънути|V-|67818|sъgъnǫti|22|1|sъgъn
татьба|Nb|64210|tatьba|fem_a|2|tatьb
ядение|Nb|150587|jǢdenьje|nt_jo|2|jǢdenьj
неправьдьникъ|Nb|69615|nepravьdьnikъ|masc_o|2|nepravьdьnik
наслѣдити|V-|67546|naslěditi|40|1|naslěd
пияница|Nb|68324|pьjǢnika|masc_a_PV3|2|pьjǢnik
прѣлюбодѣи|Nb|68908|perĺubodějь|masc_jo|2|perljuboděj
изискати|V-|71278|jьziskati|iskati|1|jьzisk
въстязати|V-|135778|vъstęgati|54|1|vъstęga
поносити|V-|65880|ponositi|40|1|ponos
юность|Nb|65634|junostь|fem_i|2|junost
покоити|V-|67121|pokojiti|40|1|pokoj
тѣлесьныи|A-|67782|tělesьnъ|adj_hard|2|tělesьn
небрѣщи|V-|73245|neberћi|15|1|neberg
убрусъ|Nb|68952|ubrusъ|masc_o|2|ubrus
рано|Df|69150|rano||0|rano
жьзлъ|Nb|68295|žьzlъ|masc_o|2|žьzl
сусѣдъ|Nb|68766|sǫsědъ|masc_o|2|sǫsěd
зълословити|V-|64175|zъlosloviti|40|1|zъloslov
кляти|V-|66270|klęti|12|1|klьn
искоренити|V-|66859|jьskoreniti|40|1|jьskoren
досажати|V-|68649|dosaђǢti|54|1|dosadjǢ
обьщьникъ|Nb|68080|obьћьnikъ|masc_o|2|obьtjьnik
исаия|Ne|64182|isajijǢ|masc_ja|2|isajij
вранъ|Nb|68684|vornъ|masc_o|2|vorn
сънѣсти|V-|59096|sъněsti|pref_eat|1|sъn
почисти|V-|67092|počisti|ьt|1|poč
одѣяние|Nb|64036|odějǢnьje|nt_jo|2|odějǢnьj
домовитыи|A-|67037|domovitъ|adj_hard|2|domovit
полъ#2|Nb|70087|polъ|masc_u|2|pol
печи|V-|64394|peћi|11|1|pek
достоино|Df|150499|dostojьno||0|dostojьno
поспѣшьствовати|V-|65973|pospěšьstvovati|61|1|pospěšьstv
праздьныи|A-|67040|porzdьnъ|adj_hard|2|porzdьn
вълагати|V-|69497|vъlagati|54|1|vъlaga
зълоба|Nb|66529|zъloba|fem_a|2|zъlob
вражьда|Nb|69081|voržьda|fem_a|2|voržьd
истязати|V-|69988|jьstęgati|52|1|jьstęg
даровати|V-|68007|darovati|61|1|dar
мъногоцѣньныи|A-|69867|mъnogokěnьnъ|adj_hard|2|mъnogokěnьn
користь|Nb|68620|koristь|fem_i|2|korist
събирати|V-|66483|sъbirati|54|1|sъbira
въстаяти|V-|66780|vъstajǢti|53|1|vъstaj
плодъ|Nb|59095|plodъ|masc_o|2|plod
насадити|V-|59494|nasaditi|40|1|nasad
прѣпоясати|V-|750011|perpojǢsati|54|1|perpojǢsa
чрѣсла|Nb|58882|čerslo|nt_o|2|čersl
мышьца|Nb|67658|myšьka|fem_a_PV3|2|myšьk
подаяти|V-|80331|podajǢti|53|1|podaj
съньмище|Nb|59069|sъnьmišče|nt_jo|2|sъnьmišč
сугубыи|A-|67803|sugubъ|adj_hard|2|sugub
мълчаливыи|A-|73336|mĺ̥čǢlivъ|adj_hard|2|mĺ̥čǢliv
испълняти|V-|67729|jьspĺ̥ńǢti|54|1|jьspĺ̥njǢ
красти|V-|66380|krasti|11|1|krad
блясти|V-|79465|blęsti|11|1|blęd
оклеветати|V-|750009|oklevetati|52|1|oklevet
завидѣти|V-|119675|zaviděti|viděti|1|zavid
клепати|V-|69447|klepati|52|1|klep
пьрѣти|V-|69352|pьrěti|31|1|pьr
домовьныи|A-|68839|domovьnъ|adj_hard|2|domovьn
чародѣи|Nb|148693|čǢrodějь|masc_jo|2|čǢroděj
съмѣрение|Nb|67650|sъměŕenьje|nt_jo|2|sъměrjenьj
розбити|V-|68964|orzbiti|17|1|orzb
сапогъ|Nb|67775|sapogъ|masc_o|2|sapog
ведро|Nb|67564|vedro|nt_o|2|vedr
особь|Df|69601|osobь||0|osobь
проносити|V-|64263|pronositi|40|1|pronos
въмѣщати|V-|69849|vъměšћǢti|54|1|vъměstjǢ
милосьрдие|Nb|68357|milosŕ̥dьje|nt_jo|2|milosŕ̥dьj
свящати|V-|69673|svęћǢti|54|1|svętjǢ
недугъ|Nb|65818|nedǫgъ|masc_o|2|nedǫg
удаляти|V-|151684|udaĺǢti|54|1|udaljǢ
душевьныи|A-|122906|duševьnъ|adj_hard|2|duševьn
цѣлити|V-|65817|kěliti|40|1|kěl
избыти|V-|68467|jьzbyti|pref_byti|1|jьz
наслѣдьникъ|Nb|59548|naslědьnikъ|masc_o|2|naslědьnik
содомьскыи|A-|67498|sodomьskъ|adj_hard|2|sodomьsk
вълхвование|Nb|81202|vl̥xvovanьje|nt_jo|2|vl̥xvovanьj
вълшьбьныи|A-|78943|vl̥šьbьnъ|adj_hard|2|vl̥šьbьn
гърдость|Nb|150759|gr̥dostь|fem_i|2|gr̥dost
нечистота|Nb|68061|nečistota|fem_a|2|nečistot
грѣшьничь|A-|150230|grěšьničь|adj_soft|2|grěšьnič
потопъ|Nb|68284|potopъ|masc_o|2|potop
посѣчение|Nb|68966|posěћenьje|nt_jo|2|posětjenьj
животьныи|A-|69349|životьnъ|adj_hard|2|životьn
скотъ|Nb|68594|skotъ|masc_o|2|skot
лишение|Nb|64118|lišenьje|nt_jo|2|lišenьj
съконьчание|Nb|69226|sъkonьčǢnьje|nt_jo|2|sъkonьčǢnьj
искушати|V-|59016|jьskušǢti|54|1|jьskušǢ
утроба|Nb|67642|ǫtroba|fem_a|2|ǫtrob
узъкыи|A-|66680|ǫzъkъ|adj_hard|2|ǫzъk
прискърбьныи|A-|65161|priskr̥bьnъ|adj_hard|2|priskr̥bьn
въводити|V-|66687|vъvoditi|40|1|vъvod
нужьникъ|Nb|67223|nǫђьnikъ|masc_o|2|nǫdjьnik
въсхыщати|V-|68257|vъsxyћǢti|54|1|vъsxytjǢ
посѣщи|V-|74825|posěћi|11|1|posěk
виноградъ|Nb|59493|vinogordъ|masc_o|2|vinogord
лихва|Nb|68956|lixva|fem_a|2|lixv
възбраняти|V-|69076|vъzborńǢti|54|1|vъzbornjǢ
низъходити|V-|69188|nizъxoditi|40|1|nizъxod
умъножити|V-|122529|umъnožiti|40|1|umъnož
заимъ|Nb|67981|zajьmъ|masc_o|2|zajьm
дългъ|Nb|66354|dl̥gъ|masc_o|2|dl̥g
строи|Nb|79680|strojь|masc_jo|2|stroj
въпрашати|V-|59244|vъprašǢti|54|1|vъprašǢ
ложе|Nb|68612|lože|nt_jo|2|lož
валяти|V-|65201|vaĺǢti|54|1|valjǢ
мыти|V-|136554|myti|18|1|m
пьшеничьныи|A-|69445|pьšeničьnъ|adj_hard|2|pьšeničьn
виньныи|A-|83004|vinьnъ|adj_hard|2|vinьn
хлѣбьныи|A-|67252|xlěbьnъ|adj_hard|2|xlěbьn
бьрати|V-|82343|bьrati|51_abl|1|bьr
тъкати|V-|82894|tъkati|51|1|tъk
прясти|V-|66510|pręsti|11|1|pręd
николиже|Df|64509|nikoliže||0|nikoliže
пъртъ|Nb|68694|pr̥tъ|masc_o|2|pr̥t
притъча|Nb|59485|pritъčǢ|fem_ja|2|pritъč
цѣна|Nb|69634|kěna|fem_a|2|kěn
съмѣряти|V-|68747|sъměŕǢti|54|1|sъměrjǢ
съвѣсити|V-|64280|sъvěsiti|40|1|sъvěs
домови|Df|64430|domovi||0|domovi
переложити|V-|73331|perložiti|40|1|perlož
двигнути|V-|59324|dvignǫti|21|1|dvig
пиво|Nb|69353|pivo|nt_o|2|piv
измыти|V-|69456|jьzmyti|18|1|jьzm
хоромъ|Nb|59125|xormъ|masc_o|2|xorm
ростворити|V-|139338|orstvoriti|40|1|orstvor
сѣно|Nb|66517|sěno|nt_o|2|sěn
отирати|V-|68031|otirati|54|1|otira
раи|Nb|69134|rajь|masc_jo|2|raj
колоти|V-|83699|kolti|16|1|kol
жито|Nb|68681|žito|nt_o|2|žit
соль|Nb|65430|solь|fem_i|2|sol
литра|Nb|69421|litra|fem_a|2|litr
исѣщи|V-|65924|jьssěћi|11|1|jьssěk
ячьныи|A-|69338|jęčьnъ|adj_hard|2|jęčьn
осолити|V-|65431|osoliti|40|1|osol
похотѣти|V-|79060|poxotěti|will|1|po
богатѣти|V-|68683|bogatěti|32|1|bogat
пасти#2|V-|70085|pasti|11|1|pas
сушити|V-|138609|sušiti|40|1|suš
тлѣщи|V-|59411|telћi|14|1|tĺ̥k
сласть|Nb|64030|solstь|fem_i|2|solst
садъ|Nb|66860|sadъ|masc_o_u|2|sad
полоти|V-|137229|pelti|11|1|pelv
розводити|V-|58919|orzvoditi|40|1|orzvod
пиръ|Nb|68748|pirъ|masc_o|2|pir
назирати|V-|65294|nazirati|54|1|nazira
котьлъ|Nb|66903|kotьlъ|masc_o|2|kotьl
житьница|Nb|66478|žitьnika|fem_a_PV3|2|žitьnik
корьць|Nb|68846|korьkь|masc_o_PV3|2|korьk
перетьрти|V-|123212|pertŕ̥ti|rti|1|pert
испити|V-|65678|jьspiti|17|1|jьsp
челядь|Nb|71265|čeĺǢdь|fem_i|2|čeljǢd
сажати|V-|68889|saђǢti|54|1|sadjǢ
съзирати|V-|69462|sъzirati|54|1|sъzira
възвѣсити|V-|69632|vъzvěsiti|40|1|vъzvěs
мѣхъ|Nb|67465|měxъ|masc_o|2|měx
одръ|Nb|64281|odrъ|masc_o|2|odr
укрыти|V-|68963|ukryti|18|1|ukr
брьвьно|Nb|66608|brьvьno|nt_o|2|brьvьn
переходити|V-|67804|perxoditi|40|1|perxod
лопата|Nb|68366|lopata|fem_a|2|lopat
дължьникъ|Nb|66353|dl̥žьnikъ|masc_o|2|dl̥žьnik
оброкъ|Nb|67759|obrokъ|masc_o|2|obrok
бързыи|A-|149737|br̥zъ|adj_hard|2|br̥z
изводити|V-|69562|jьzvoditi|40|1|jьzvod
оставляти|V-|60253|ostavĺǢti|54|1|ostavjǢ
потъщати|V-|68941|potъščǢti|31|1|potъšč
пришьльць|Nb|67806|prišьdlьkь|masc_o_PV3|2|prišьdlьk
възненавидѣти|V-|66283|vъznenaviděti|viděti|1|vъznenavid
ражати|V-|69510|raђǢti|54|1|radjǢ
прѣльщати|V-|79466|perlьšћǢti|54|1|perlьstjǢ
содомлянинъ|Nb|68582|sodomĺǢninъ|masc_anin|2|sodomjǢ
побѣдити|V-|68623|poběditi|40|1|poběd
тъщии|A-|59754|tъščь|adj_soft|2|tъšč
прѣгрѣшение|Nb|59336|pergrěšenьje|nt_jo|2|pergrěšenьj
оправьдати|V-|68854|opravьdati|54|1|opravьda
изгонити|V-|59103|jьzgoniti|40|1|jьzgon
ланита|Nb|66194|olnita|fem_a|2|olnit
възимати|V-|68954|vъzьmati|52_abl|1|vъzьm
срачица|Nb|66279|sorčika|fem_a_PV3|2|sorčik
вражьдовати|V-|136489|voržьdovati|61|1|voržьd
никъгдаже|Df|69138|nikъgъdaže||0|nikъgъdaže
укорити|V-|69080|ukoriti|40|1|ukor
утолити|V-|69671|utoliti|40|1|utol
полоньникъ|Nb|67815|pelnьnikъ|masc_o|2|pelnьnik
мѣрити|V-|66603|měriti|40|1|měr
възмѣрити|V-|66604|vъzměriti|40|1|vъzměr
якоже|G-|59001|akože||0|akože
навыкнути|V-|64751|navyknǫti|21|1|navyk
источьникъ|Nb|60344|jьstočьnikъ|masc_o|2|jьstočьnik
прѣбыти|V-|67496|perbyti|pref_byti|1|per
въразумити|V-|150782|vъorzumiti|40|1|vъorzum
округъ|R-|80924|okrǫgъ||0|okrǫgъ
ни|I-|69853|ni||0|ni
купьць|Nb|69302|kupьkь|masc_o_PV3|2|kupьk
прѣлюбы|Nb|58796|perĺuby|fem_uu|2|perljub
издьрати|V-|139503|jьzdьrati|51_abl|1|jьzdьr
обѣдовати|V-|68641|obědovati|61|1|oběd
иже|Pd|65290|jьže|jьže|2|
право|Df|68979|pravo||0|pravo
увѣдѣти|V-|65287|uvěděti|wote|1|u
крамола|Nb|69083|kormola|fem_a|2|kormol
ловити|V-|67895|loviti|40|1|lov
отътъргнути|V-|79166|otъtr̥gnǫti|21|1|otъtr̥g
оубивати|V-|68666|ubivati|54|1|ubiva
симоновъ|A-|60141|simonovъ|adj_hard|2|simonov
зеленыи|A-|66633|zelenъ|adj_hard|2|zelen
иона|Ne|67249|ijona|masc_a|2|ijon
слухъ|Nb|60140|sluxъ|masc_o|2|slux
желѣти|V-|68780|želěti|32|1|žel
пьрвыи|A-|60284|pŕ̥vъ|adj_hard|2|pŕ̥v
къгда|Df|67090|kъgъda||0|kъgъda
палица|Nb|79173|palika|fem_a_PV3|2|palik
трусъ|Nb|64246|trǫsъ|masc_o|2|trǫs
знание|Nb|67731|znanьje|nt_jo|2|znanьj
дѣти|Nb|65620|dětь|fem_i|2|dět
настояти|V-|66785|nastojǢti|31|1|nastoj
утягнути|V-|150471|utęgnǫti|21|1|utęg
отътудѣ|Df|66939|otъtǫdě||0|otъtǫdě
купьно|Df|67033|kupьno||0|kupьno
невѣста|Nb|68455|nevěsta|fem_a|2|nevěst
отъкуду|Du|73830|otъkǫdu||0|otъkǫdu
ноевъ|A-|68282|nojevъ|adj_hard|2|nojev
дългота|Nb|122566|dĺ̥gota|fem_a|2|dĺ̥got
прѣсѣдѣти|V-|150761|persěděti|31|1|persěd
присѣдѣти|V-|64449|prisěděti|31|1|prisěd
зьдати|V-|59758|zьdati|52_abl|1|zьd
съмѣсити|V-|68710|sъměsiti|40|1|sъměs
слути|V-|81007|sluti|uti|1|sl
приключаи|Nb|68590|prikĺučǢjь|masc_jo|2|priključǢj
послѣже|Df|79516|poslěђe||0|poslědje
съвлѣщи|V-|65757|sъvelћi|15|1|sъvelk
уснияныи|A-|58880|usnьjǢnъ|adj_hard|2|usnьjǢn
съвѣдѣти|V-|66200|sъvěděti|wote|1|sъ
сѣверъ|Nb|68738|sěverъ|masc_o|2|sěver
кротъкыи|A-|67174|krotъkъ|adj_hard|2|krotъk
свекры|Nb|68456|svekry|fem_uu|2|svekr
отьчьствие|Nb|66265|otьčьstvьje|nt_jo|2|otьčьstvьj
етеръ|Px|66157|jeterъ|adj_hard|2|jeter
любо|G-|74363|ĺubo||0|ljubo
фараонъ|Nb|83953|faraonъ|masc_o|2|faraon
старѣишина|Nb|66502|starějьšina|masc_a|2|starějьšin
область|Nb|59341|obvolstь|fem_i|2|obvolst
отъселѣ|Df|67651|otъselě||0|otъselě
соломонь|A-|68632|solomońь|adj_soft|2|solomonj
поискати|V-|69363|pojьskati|iskati|1|pojьsk
раздаяти|V-|68621|orzdajǢti|53|1|orzdaj
вратити|V-|66649|vortiti|40|1|vort
оступити|V-|69053|ostǫpiti|40|1|ostǫp
омочити|V-|65077|omočiti|40|1|omoč
тишина|Nb|66797|tišina|fem_a|2|tišin
съмясти|V-|67604|sъmęsti|11|1|sъmęt
приврѣщи|V-|67097|priverћi|14|1|privŕ̥g
папежь|Nb|149726|papežь|masc_jo|2|papež
ръпътати|V-|67051|rъpъtati|52|1|rъpъt
ꙗкоже|Dq|59040|akože||0|akože
доньде|G-|58782|dońьdeže||0|donjьdeže
оконьчати|V-|149740|okonьčǢti|54|1|okonьčǢ
въметати|V-|750007|vъmetati|51|1|vъmet
мълнии|Nb|68271|mĺ̥dnьji|fem_ji|2|mĺ̥dnьj
наяти|V-|67035|najęti|12|1|najьm
мьсть|Nb|68901|mьstь|fem_i|2|mьst
запрѣтити|V-|60135|zapertiti|40|1|zapert
мѣсячьныи|A-|77171|měsęčьnъ|adj_hard|2|měsęčьn
ключити|V-|65141|kĺučiti|40|1|ključ
възворотити|V-|64406|vъzvortiti|40|1|vъzvort
дѣтищь|Nb|67226|dětiščь|masc_jo|2|dětišč
плѣньникъ|Nb|67815|pelnьnikъ|masc_o|2|pelnьnik
въврѣщи|V-|58778|vъverћi|14|1|vъvŕ̥g
проказа|Nb|64171|prokaza|fem_a|2|prokaz
заколоти|V-|68820|zakolti|16|1|zakol
примышляти|V-|79467|primyšĺǢti|54|1|primysljǢ
възъвати|V-|59054|vъzъvati|51_abl|1|vъzъv
утро|Df|59274|utro||0|utro
ископати|V-|59487|jьskopati|54|1|jьskopa
приникнути|V-|69153|priniknǫti|21|1|prinik
упити|V-|69197|upiti|17|1|up
голубь|Nb|58924|golǫbь|masc_i|2|golǫb
воробии|Nb|150766|vorbьjь|masc_jo|2|vorbьj
гнѣздо|Nb|68550|gnězdo|nt_o|2|gnězd
възгарати|V-|150760|vъzgarati|54|1|vъzgara
гасити|V-|76357|gasiti|40|1|gas
възгорѣти|V-|68701|vъzgorěti|31|1|vъzgor
доселѣ|Df|67299|doselě||0|doselě
напаяти|V-|66146|napajǢti|54|1|napajǢ
ковьчегъ|Nb|68286|kovьčegъ|masc_o|2|kovьčeg
лотъ|Ne|68890|lotъ|masc_o|2|lot
мудрость|Nb|67609|mǫdrostь|fem_i|2|mǫdrost
тяжько|Df|69121|tęžьko||0|tęžьko
отъмѣтати|V-|68584|otъmětati|54|1|otъměta
подражати|V-|68853|podražǢti|54|1|podražǢ
поганьскыи|A-|85933|poganьskъ|adj_hard|2|poganьsk
постилати|V-|58959|postilati|54|1|postila
рало|Nb|68555|ordlo|nt_o|2|ordl
приближити|V-|58903|približiti|40|1|približ
съврѣщи|V-|83965|sъverћi|14|1|sъvŕ̥g
въструбити|V-|66328|vъstrǫbiti|40|1|vъstrǫb
малы|Df|71277|maly||0|maly
аще|Df|58847|aћe||0|atje
середа|Nb|140441|serda|fem_a|2|serd
свѣтити|V-|78609|světiti|40|1|svět
омыти|V-|134800|omyti|18|1|om
купѣль|Nb|69255|kǫpělь|fem_i|2|kǫpěl
начатъкъ|Nb|69199|načętъkъ|masc_o|2|načętъk
десница|Nb|66339|desnika|fem_a_PV3|2|desnik
защитити|V-|150485|zaščititi|40|1|zaščit
льстити|V-|69359|lьstiti|40|1|lьst
разбивати|V-|65189|orzbivati|54|1|orzbiva
глядати|V-|68698|ględati|54|1|ględa
съхоронити|V-|65633|sъxorniti|40|1|sъxorn
ꙗко|G-|58792|ako||0|ako
переяти|V-|66195|per+jęti|12|1|per+jьm
вьчера|Df|69251|vьčera||0|vьčera
вънести|V-|67900|vъnesti|11|1|vъnes
льстивыи|A-|83267|lьstivъ|adj_hard|2|lьstiv
гории|A-|67405|goŕь|adj_soft_comp|2|gorj
осѣсти|V-|68967|osěsti|infix_11|1|osěd
вѣ|Pp|65657|azъ|azъ|2|
перебороти|V-|137906|perborti|16|1|perbor
пожьдати|V-|65162|požьdati|51_abl|1|požьd
тереба|Nb|68761|terba|fem_a|2|terb
осквьрнити|V-|64200|oskvŕ̥niti|40|1|oskvŕ̥n
похоть|Nb|58802|poxotь|fem_i|2|poxot
любодѣица|Nb|67357|ĺubodějьka|fem_a_PV3|2|ljubodějьk
зълчь|Nb|69650|zĺ̥čь|fem_i|2|zĺ̥č
куповати|V-|59105|kupovati|61|1|kup
одѣние|Nb|68530|oděnьje|nt_jo|2|oděnьj
опона|Nb|65895|opona|fem_a|2|opon
съмысльно|Df|64020|sъmyslьno||0|sъmyslьno
наустити|V-|69644|naustiti|40|1|naust
дерево|Nb|58958|dervo|nt_S|2|derv
гласити|V-|65351|golsiti|40|1|gols
попирати|V-|68663|popirati|54|1|popira
попьрати|V-|66648|popьrati|51_abl|1|popьr
съглядати|V-|59080|sъględati|54|1|sъględa
обрѣзати|V-|69993|obrězati|54|1|obrěza
обрѣзание|Nb|69362|obrězanьje|nt_jo|2|obrězanьj
свиныи|A-|59250|svinъ|adj_hard|2|svin
веселие|Nb|67606|veselьje|nt_jo|2|veselьj
росточити|V-|67656|orstočiti|40|1|orstoč
содомъ|Ne|70456|sodomъ|masc_o|2|sodom
потопити|V-|67398|potopiti|40|1|potop
въливати|V-|66790|vъlivati|54|1|vъliva
брада|Nb|143039|borda|fem_a|2|bord
завѣтъ|Nb|65118|zavětъ|masc_o|2|zavět
твьрдь|Nb|138548|tvŕ̥dь|fem_i|2|tvŕ̥d
прѣобразити|V-|65094|per+obraziti|40|1|per+obraz
листвие|Nb|59086|listvьje|nt_jo|2|listvьj
пастухъ|Nb|119822|pastuxъ|masc_o|2|pastux
пьрвѣньць|Nb|67689|pŕ̥věnьkь|masc_o_PV3|2|pŕ̥věnьk
пътеньць|Nb|67704|pъtenьkь|masc_o_PV3|2|pъtenьk
прѣльщение|Nb|69457|perlьšћenьje|nt_jo|2|perlьstjenьj
аронь|A-|70636|arońь|adj_soft|2|aronj
неплоды|Nb|67595|neplody|fem_uu|2|neplod
раба|Nb|67636|orba|fem_a|2|orb
июда|Ne|65983|ijuda|masc_a|2|ijud
иосифъ|Ne|65906|ijosifъ|masc_o_u|2|ijosif
ияковъ|Ne|59057|ijǢkovъ|masc_o|2|ijǢkov
съмѣшение|Nb|69596|sъměšenьje|nt_jo|2|sъměšenьj
купина|Nb|60147|kǫpina|fem_a|2|kǫpin
градъ#2|Nb|150574|gradъ|masc_o|2|grad
прѣдъити|V-|67610|perdъjьti|jьti|1|perdъ
пророчьствовати|V-|66855|proročьstvovati|61|1|proročьstv
самария|Ne|68878|samarijǢ|fem_ja|2|samarij
пришьствие|Nb|68274|prišьstvьje|nt_jo|2|prišьstvьj
приближати|V-|66856|približǢti|54|1|približǢ
мимоити|V-|69477|mimojьti|jьti|1|mimo
възвѣщение|Nb|122768|vъzvěšћenьje|nt_jo|2|vъzvěstjenьj
вѣстьникъ|Nb|68008|věstьnikъ|masc_o|2|věstьnik
июдовъ|A-|67638|ijudovъ|adj_hard|2|ijudov
въскую|Du|65887|vъskǫjǫ||0|vъskǫjǫ
шатати|V-|150727|šętati|54|1|šęta
иродъ|Ne|66324|irodъ|masc_o_u|2|irod
иродовъ|A-|64588|irodovъ|adj_hard|2|irodov
въскрѣшати|V-|69330|vъskrěšǢti|54|1|vъskrěšǢ
прокаженыи|A-|64134|prokaženъ|adj_hard|2|prokažen
хромыи|A-|66919|xromъ|adj_hard|2|xrom
прозьрѣние|Nb|67816|prozьrěnьje|nt_jo|2|prozьrěnьj
иоанъ|Ne|58874|ijoanъ|masc_o|2|ijoan
благоизволити|V-|67329|bolgojьzvoliti|40|1|bolgojьzvol
игемонъ|Nb|69631|iǵemonъ|masc_o|2|iǵemon
раздьрати|V-|65897|orzdьrati|51_abl|1|orzdьr
запечатьлѣти|V-|69855|zapečǢtьlěti|32|1|zapečǢtьl
елеоньскыи|A-|58900|jeleonьskъ|adj_hard|2|jeleonьsk
обѣтование|Nb|69178|obvětovanьje|nt_jo|2|obvětovanьj
вьрху|R-|67227|vŕ̥xu||0|vŕ̥xu
гумьно|Nb|68368|gumьno|nt_o|2|gumьn
шуии|A-|65679|šujь|adj_soft|2|šuj
въжещи|V-|68188|vъžeћi|11|1|vъžeg
ликъ|Nb|68822|likъ|masc_o|2|lik
объстояти|V-|69001|obъstojǢti|31|1|obъstoj
подъкопати|V-|68700|podъkopati|54|1|podъkopa
прѣяти|V-|66195|per+jęti|12|1|per+jьm
ужика|Nb|67633|ǫžika|fem_a|2|ǫžik
прозьрѣти|V-|64757|prozьrěti|31|1|prozьr
рожение|Nb|66299|roђenьje|nt_jo|2|rodjenьj
измѣнение|Nb|78989|jьzměńenьje|nt_jo|2|jьzměnjenьj
възалъкати|V-|59081|vъzolkati|52|1|vъzolk
трудити|V-|67892|truditi|40|1|trud
естьствьныи|A-|122852|jestьstvьnъ|adj_hard|2|jestьstvьn
истьлѣние|Nb|122729|jьstьlěnьje|nt_jo|2|jьstьlěnьj
евангелистъ|Nb|84633|jevanǵelistъ|masc_o|2|jevanǵelist
искони|Df|67534|jьskoni||0|jьskoni
иерусалимьскыи|A-|69092|ijerusalimьskъ|adj_hard|2|ijerusalimьsk
оженити|V-|65618|oženiti|40|1|ožen
климентъ|Ne|149616|klimentъ|masc_o|2|kliment
невѣдѣти|V-|130601|nevěděti|wote|1|ne
испроврѣщи|V-|59104|jьsproverћi|14|1|jьsprovŕ̥g
влѣщи|V-|69611|velћi|15|1|velk
тети|V-|69559|teti|11|1|tep
