о,R-,о̄
зьлѣ,Df,ӡьлѣ
аште,G-,А̄ште
лі,Du,ли
добрѣ,Df,добрѣ
чьто,Pi,чьто
мѧ,Pp,мѧ
біеші,V-,бие̄ші
посьлаже,A-,Посьлаже
і,C-,ӣ
анна,Ne,а̄нн̄а
сьвѧзана,V-,сьвѧӡана
кь,R-,кь
каіафѣ,Ne,каӣа̄фѣ
архіереоу,Nb,а̄р᾽хіе̄рео̄у
бѣ,V-,Бѣ
же,Df,же
сімонъ,Ne,симо҃нъ
петръ,Ne,петръ
стоѧ,V-,стоѧ̄
і,C-,ӣ
грѣѧ,V-,грѣѧ̄
сѧ,Pk,сѧ
рѣшѧ,V-,рѣшѧ
же,Df,же
емоу,Pp,е̄моу
еда,Du,῾Еда
і,C-,ӣ
тъі,Pp,тъи
от,R-,ѡт҃
оученікь,Nb,оученикь
его,Pp,е̄го
есі,V-,е̄си
отъвръже,V-,Ѡт̄̄ъвръже
сѧ,Pk,сѧ
онъ,Pd,᾽онъ
і,C-,ӣ
рече,V-,рече
нѣсмъ,V-,нѣсм̄ъ
гла,V-,Г҃ла
едінъ,Ma,е̄динъ
от,R-,от҃
рабь,Nb,рабь
архіереовъ,A-,᾽арх̄ие̄рео̄въ
ѫжіка,Nb,ѫ̄жика
съі,V-,съі
емоуже,Pr,Е̄моуже
оурѣза,V-,о̄урѣӡа
петръ,Ne,петръ
оухо,Nb,о̄ухо
не,Df,Не
азь,Pp,а̄ӡь
лі,Du,лі
тѧ,Pp,тѧ
відѣхъ,V-,відѣхъ
въ,R-,въ
врътѣ,Nb,врътѣ
съ,R-,съ
німъ,Pp,німъ
пакъі,Df,Пакъі
же,Df,же
петръ,Ne,петръ
отвръже,V-,ѡ̄̄тв̄ръже
сѧ,Pk,сѧ
і,C-,ӣ
абіе,Df,а̄біе̄
коуръ,Nb,коуръ
възгласі,V-,въӡ᾽гласи
вѣсѧ,V-,Вѣсѧ
же,Df,же
іса,Ne,ӣс҃а
от,R-,ѡт҃
каіафа,Ne,каӣа̄фа
въ,R-,въ
преторь,Nb,преторь
бѣ,V-,Бѣ
же,Df,же
за,R-,ӡа
оутра,Nb,оутра
і,C-,Ӣ
ті,Pd,ті
не,Df,не
вънідѫ,V-,вънидѫ
въ,R-,въ
преторъ,Nb,преторъ
да,G-,да
не,Df,не
оскврънѧтъ,V-,о̄ск᾽врънѧтъ
сѧ,Pk,сѧ
нъ,C-,нъ
да,G-,да
ѣдѧтъ,V-,ѣ̄дѧтъ
пасхѫ,Nb,пасхѫ
ізіде,V-,Ӣӡіде
же,Df,же
пілатъ,Ne,пілатъ
кь,R-,кь
німъ,Pp,нимъ
вонъ,Df,вонъ
і,C-,ӣ
рече,V-,реч̄е
кѫѭ,Pi,кѫѭ̄
рѣчь,Nb,рѣчь
пріносіте,V-,пріносіте
на,R-,на
члка,Nb,ч҃лка
сего,Pd,сего
отвѣшташѧ,V-,ѡт҃вѣшташѧ
же,Df,же
і,C-,ӣ
рѣшѧ,V-,рѣшѧ
емоу,Pp,е̄моу
аште,G-,᾽аште
не,Df,не
бі,V-,би
сь,Pd,сь
бъілъ,V-,бъилъ
зьлодѣі,Nb,ӡьлодѣӣ
не,Df,не
бімъ,V-,бимъ
прѣдалі,V-,прѣдали
его,Pp,е̄го
тебѣ,Pp,тебѣ
рече,V-,рече
же,Df,же
імъ,Pp,ӣмъ
пілатъ,Ne,пілатъ
поімѣте,V-,поӣмѣте
і,C-,ӣ
въі,Pp,въи
і,C-,᾽и
по,R-,по
законоу,Nb,ӡаконоу
вашемоу,Ps,вашемоу
сѫдіте,V-,сѫдіте
емоу,Pp,е̄моу
рѣшѧ,V-,рѣшѧ
же,Df,же
емоу,Pp,е̄моу
іюдеі,Nb,ӣ᾽юдеӣ
намъ,Pp,намъ
не,Df,не
достоітъ,V-,достоӣтъ
оубіті,V-,о̄убіті
нікогоже,Px,никогоже
да,G-,да
слово,Nb,слово
і,C-,ӣ
сво,Pt,с҃во
сьбѫдетъ,V-,сьбѫдетъ
сѧ,Pk,сѧ
еже,Pr,е̄же
рече,V-,рече
клеплѧ,V-,клепл̄ѧ
коеѭ,Pi,кое̄᾽ѭ
съмрътіѭ,Nb,съмрътиѭ̄
хотѣаше,V-,хотѣа̄ше
оумьрѣті,V-,о̄умьрѣті
въніде,V-,Въниде
же,Df,же
пакъі,Df,пакъи
пілатъ,Ne,пилатъ
вь,R-,вь
преторь,Nb,преторь
і,C-,ӣ
гласі,Nb,гласи
іса,Ne,ӣс҃а
і,C-,ӣ
рече,V-,рече
емоу,Pp,е̄моу
тъі,Pp,тъі
лі,Du,ли
есі,V-,е̄сі
цръ,Nb,ц҃ръ
іюдеіскъ,A-,ӣ᾽юдеӣс̄къ
отъвѣшта,V-,̀Ѡ̄̄тъвѣща
емоу,Pp,е̄моу
ісъ,Ne,ӣс҃ъ
о,R-,О̄
себѣ,Pk,себѣ
лі,Du,ли
се,Pd,се
тъі,Pp,тъі
глеші,V-,г҃҃леші
ілі,C-,ӣли
іні,Px,ӣни
тебѣ,Pp,тебѣ
рѣшѧ,V-,рѣшѧ
о,R-,᾽о
мнѣ,Pp,мнѣ
отвѣшта,V-,Ѡт҃вѣща
пілатъ,Ne,пілатъ
еда,Du,Е̄да
азь,Pp,а̄ӡь
жідовінъ,Nb,жідовинъ
есмъ,V-,е̄см̄ъ
родъ,Nb,родъ̄
твоі,Ps,твоӣ
архіереі,Nb,А̄рх̄ие̄реӣ
прѣдашѧ,V-,прѣдашѧ
тѧ,Pp,тѧ
мънѣ,Pp,мънѣ
чьто,Pi,чьто
есі,V-,е̄си
сътворілъ,V-,сътворілъ
отвѣшта,V-,Ѡт҃вѣшта
ісъ,Ne,ӣс҃ъ
црство,Nb,ц҃рство
мое,Ps,мое̄
нѣстъ,V-,нѣстъ
отъ,R-,о̄тъ
сего,Pd,сего
міра,Nb,мира
аште,G-,а̄ште
от,R-,от҃
сего,Pd,сего
міра,Nb,міра
бі,V-,бі
бъіло,V-,бъило
црство,Nb,ц҃рство
мое,Ps,мое̄
слоугъі,Nb,слоугъи
оубо,Df,о̄убо
моѧ,Ps,моѧ̄
подвізалъі,V-,подв̄иѕалъі
сѧ,Pk,сѧ
бішѧ,V-,бішѧ
да,G-,да
не,Df,не
прѣданъ,V-,прѣданъ
бімъ,V-,бімъ
бъілъ,V-,бъілъ
іюдеомъ,Nb,ӣю̄део̄мъ
нъінѣ,Df,нъінѣ
же,Df,же
црство,Nb,ц҃рство
мое,Ps,мое̄
нѣстъ,V-,нѣстъ
от,R-,от҃
сѫдоу,Nb,сѫдоу
рече,V-,Рече
же,Df,же
емоу,Pp,е̄моу
пілат,Ne,пілат
оубо,Df,о̄убо
цръ,Nb,ц҃ръ
лі,Du,ли
есі,V-,е̄си
тъі,Pp,тъі
отъвѣшта,V-,О̄тъвѣшта
ісъ,Ne,ӣс҃ъ
тъі,Pp,тъі
глеші,V-,г҃леші
ѣко,G-,ѣ̄ко
цръ,Nb,ц҃ръ
есмъ,V-,᾽ес᾽мъ
азь,Pp,а̄ӡь
азъ,Pp,῾Аӡъ
на,R-,на
се,Pd,се
родіх,V-,родіх
сѧ,Pk,сѧ
і,C-,ӣ
не,Df,не
се,I-,се
прід,Nb,прід
въ,R-,въ
весь,Px,весь
міръ,Nb,міръ
да,G-,да
съвѣдѣтелствоуѭ,V-,съвѣдѣтелствоуѭ̄
о,R-,о
істінѣ,Nb,᾽истінѣ
въсѣкь,V-,Въсѣкь
іже,Pr,і̄же
естъ,V-,е̄стъ
от,R-,ѡт҃
істінъі,Nb,ӣстінъи
послоушаетъ,V-,послоушае̄тъ
гласа,Nb,гласа
моъего,A-,моъего
гла,V-,г҃ла
емоу,Pp,е̄моу
пілатъ,Ne,пілатъ
чьто,Pi,чьто
естъ,V-,е̄стъ
істіна,Nb,ӣстіна
і,C-,ӣ
се,Pd,се
рекъ,V-,рекъ
пакъі,Df,пакъі
ізіде,V-,ӣӡіде
кь,R-,кь
іюдеомъ,Nb,ӣю̄део̄мъ
і,C-,ӣ
гла,V-,г҃ла
імъ,Pp,ӣмъ
азь,Pp,А̄ӡь
ні,C-,ни
едіноѧ,Ma,е̄діноѧ̄
вінъі,Nb,вінъі
не,Df,не
обрѣтаѭ,V-,᾽обрѣтаѭ̄
въ,R-,въ
немъ,Pp,немъ
естъ,V-,᾽естъ
же,Df,же
объічаі,Nb,о̄бъічаӣ
вамъ,Pp,вамъ
да,G-,да
едіного,Ma,е̄діного
вамъ,Pp,вамъ
отъпоуштѫ,V-,о̄тъпоуштѫ
на,R-,на
пасхѫ,Nb,пасхѫ̄
хоштете,V-,хощете
лі,Du,лі
оубо,Df,о̄убо
да,G-,да
отпоуштѫ,V-,от҃поуштѫ
вамъ,Pp,вамъ
црѣ,Nb,ц҃рѣ
іюдеіска,A-,ӣю̄деӣск̄а
вьзьпішѧ,V-,Вьӡьпішѧ
же,Df,же
глште,V-,г҃лще
не,Df,Не
сего,Pd,сего
нъ,C-,нъ
вараавѫ,Ne,вараа̄вѫ
бѣ,V-,Бѣ
же,Df,же
вараава,Ne,вара᾽ава
разбоінікъ,Nb,раӡ̄бо᾽инікъ
тогда,Df,Тогда
пілатъ,Ne,пілатъ
поѧт,V-,поѧ̄т
іса,Ne,ӣс҃а
і,C-,ӣ
тепе,V-,тепе
і,C-,ӣ
і,C-,ӣ
воіні,Nb,воӣни
съплетъше,V-,съплетъше
вѣнець,Nb,вѣнець
отъ,R-,о̄тъ
тръніѣ,Nb,тръніѣ̄
възложішѧ,V-,въӡложишѧ
на,R-,на
главѫ,Nb,главѫ
емоу,Pp,е̄моу
і,C-,ӣ
въ,R-,въ
різѫ,Nb,ріӡѫ
прѣпрѫдънѫ,A-,прѣпрѫдънѫ
облѣшѫ,V-,о̄блѣшѫ
і,C-,ӣ
і,C-,Ӣ
пріхождаахѫ,V-,прихождаа̄хѫ
кь,R-,кь
немоу,Pp,немоу
і,C-,ӣ
глаахѫ,V-,г҃лаа̄хѫ
радоуі,V-,радоуӣ
сѧ,Pk,сѧ
црю,Nb,ц҃рю
іюдеіскъ,A-,᾽ию̄деӣскъ̄
і,C-,ӣ
біѣхѫ,V-,би᾽ѣхѫ
і,C-,ӣ
по,R-,по
ланітама,Nb,ланитама
ізіде,V-,Ѝӡиде
же,Df,же
пакъі,Df,пакъи
пілат,Ne,пілат
вонъ,Df,вонъ
і,C-,ӣ
гла,V-,г҃ла
імъ,Pp,ӣмъ
се,Pd,се
ізвождѫ,V-,ӣӡвождѫ
і,C-,ӣ
вамъ,Pp,вамъ
вонъ,Df,вонъ
да,G-,да
разоумѣете,V-,раӡоумѣ̄е̄те
ѣко,G-,ѣ̄ко
въ,R-,въ
немъ,Pp,немъ
вінъі,Nb,винъі
не,Df,не
обрѣтаѭ,V-,о̄брѣтаѭ̆
ізіде,V-,῾Иӡиде
же,Df,же
ісъ,Ne,ӣс҃ъ
вонъ,Df,вонъ
носѧ,V-,носѧ
тръновъі,A-,тръновъи
вѣнець,Nb,вѣнець
і,C-,ӣ
прѣпрѫдьнѫѭ,A-,прѣпрѫдьнѫ᾽ѭ
різѫ,Nb,риӡѫ
і,C-,ӣ
гла,V-,г҃ла
імъ,Pp,ӣмъ
се,I-,се
чкъ,Nb,ч҃къ
егда,Dq,Е̄гда
же,Df,же
відѣшѧ,V-,видѣшѧ
і,C-,ӣ
архіереі,Nb,а̄рхӣе̄реӣ
і,C-,ӣ
слоугъі,Nb,слоугъі
възьпішѧ,V-,въӡьпишѧ
глште,V-,г҃лште
распьні,V-,распьни
і,C-,ӣ
распьні,V-,распьни
і,C-,і
гла,V-,г҃ла
імъ,Pp,ӣмъ
пілатъ,Ne,пилатъ
поімѣте,V-,поӣмѣте
і,C-,ӣ
въі,Pp,въи
і,C-,᾽и
распьнѣте,V-,распьнѣте
азъ,Pp,А̄ӡъ
бо,Df,бо
не,Df,не
обрѣтаѭ,V-,о̄брѣтаѭ̄
въ,R-,въ
немъ,Pp,немъ
вінъі,Nb,винъі
отвѣшташѧ,V-,Ѡт҃вѣщашѧ
емоу,Pp,е̄моу
іюдеі,Nb,ӣю̄деӣ
мъі,Pp,мъі
законъ,Nb,ӡаконъ
імамъ,V-,ӣмамъ
і,C-,ӣ
по,R-,по
законоу,Nb,ӡаконоу
нашемоу,Ps,нашемоу
длъженъ,A-,д᾽лъженъ
естъ,V-,е̄стъ
оумьрѣті,V-,о̄умьрѣті
ѣко,G-,ѣ̄ко
снъ,Nb,с҃нъ
бжіі,A-,б҃жіӣ
творітъ,V-,творітъ
сѧ,Pk,сѧ
егда,Dq,Е̄гд̄а
же,Df,же
слъіша,V-,слъіша
пілатъ,Ne,пилатъ
се,I-,се
слово,Nb,слово
паче,Df,паче
оубоѣ,V-,о̄убоѣ̄
сѧ,Pk,сѧ
і,C-,ӣ
въніде,V-,въниде
въ,R-,въ
преторь,Nb,преторь
пакъі,Df,пакъи
і,C-,ӣ
гла,V-,г҃ла
ісві,Ne,ӣс҃ви
от,R-,ѡт҃
кѫдоу,Du,кѫдоу
есі,V-,е̄сі
тъі,Pp,тъи҃
ісъ,Ne,ӣс҃ъ
же,Df,же
отъвѣта,Nb,᾽ѡ̄тъвѣта
не,Df,не
дастъ,V-,дастъ
емоу,Pp,е̄моу
гла,V-,г҃ла
емоу,Pp,е̄моу
пілатъ,Ne,пілатъ
мьнѣ,Pp,мьнѣ
лі,Du,лі
не,Df,не
глеші,V-,г҃леші
не,Df,не
вѣсі,V-,вѣсі
лі,Du,лі
ѣко,G-,ѣ̄ко
власть,Nb,власть
імамъ,V-,ӣмамъ
распѧті,V-,распѧти
тѧ,Pp,тѧ
і,C-,ӣ
власть,Nb,власть
імамь,V-,ӣмамь
поустіті,V-,поустіти
тѧ,Pp,тѧ
отъвѣшта,V-,Ѡт̄̄ъвѣшта
ісъ,Ne,᾽҃исъ
не,Df,не
імаші,V-,ӣмаші
області,Nb,о̄бласті
на,R-,на
мьнѣ,Pp,мьнѣ
нікоеѧ,Pi,никое̄ѧ̄
же,Df,же
аште,G-,а̄ште
не,Df,не
бі,V-,бі
ті,Pp,ті
дано,V-,дано
сьвъіше,Df,сьвъіше
сего,Pd,Сего
раді,R-,раді
прѣдавъі,V-,прѣдавъі
мѧ,Pp,мѧ
тебѣ,Pp,тебѣ
болеі,A-,болеӣ
грѣхъ,Nb,грѣхъ
іматъ,V-,ӣматъ
отъ,R-,᾽ѡ̄тъ
толі,C-,толі
пілатъ,Ne,пілатъ
іскааше,V-,ӣскаа̄ше
поустіті,V-,поустіти
і,C-,ӣ
іюдеі,Nb,Ӣю̄деӣ
же,Df,же
въпіѣахѫ,V-,въпіѣ̄а̄хѫ
глште,V-,г҃лще
аште,G-,А̄ште
сего,Pd,сего
поустіші,V-,поустіши
нѣсі,V-,нѣсі
дроугъ,Nb,дроугъ
кесароу,Nb,кесароу
вьсѣкь,V-,вьсѣкь
іже,Pr,і̄же
сѧ,Pk,сѧ
творітъ,V-,творітъ
црь,Nb,ц҃рь
протівітъ,V-,противитъ
сѧ,Pk,сѧ
кесароу,Nb,ке̄сар̄оу
пілатъ,Ne,Пілатъ
же,Df,же
слъішавъ,V-,слъишавъ
та,Pd,та
словеса,Nb,словеса
ізведе,V-,ӣӡведе
вонъ,Df,вонъ
іса,Ne,ӣс҃а
і,C-,ӣ
сѣде,V-,сѣде
на,R-,на
сѫдішті,Nb,сѫдіщи
на,R-,на
мѣстѣ,Nb,мѣстѣ
наріцаемѣмъ,Pd,нарицае̄мѣмъ
літострата,Ne,літост̄рата
евреіскъі,Df,е̄вреӣскъи
же,Df,же
гавваѳа,Ne,гавв̄аѳа
бѣ,V-,бѣ
же,Df,же
параскевгіі,A-,параскевђ̄іӣ
пастѣ,Nb,пас̄тѣ
годіна,Nb,Годіна
же,Df,же
бѣ,V-,бѣ
ѣко,G-,ѣ̄ко
третіѣа,Mo,третіѣ̄а̄
і,C-,ӣ
гла,V-,г҃ла
іюдеомъ,Nb,ӣю̄део̄мъ
се,I-,се
црь,Nb,ц҃рь
вашъ,Ps,вашъ
оні,Pd,᾽они
же,Df,же
въпіѣахѫ,V-,въпіѣ̄а̄хѫ
възьмі,V-,въӡьмі
і,C-,ӣ
възьмі,V-,въӡьмі
распьні,V-,расп᾽ьни
і,C-,ӣ
гла,V-,г҃ла
імъ,Pp,ӣмъ
пілатъ,Ne,пілатъ
црѣ,Nb,ц҃рѣ
лі,Du,лі
вашего,Ps,вашего
распьнѫ,V-,распьнѫ
отъвѣшташѧ,V-,῾Ѡ̄тъвѣшташѧ
архіереі,Nb,᾽архі̄е̄реӣ
не,Df,Не
імамъ,V-,ӣма̄мъ
црѣ,Nb,ц҃рѣ
тъкмо,Df,тъкм̄о
кесарѣ,Nb,кесарѣ
тогда,Df,Тогда
же,Df,же
прѣдастъ,V-,прѣдастъ
імъ,Pp,ӣмъ
да,G-,да
і,Df,ӣ
распьнѫт,V-,распьнѫт҃
і,C-,Ӣ
носѧ,V-,носѧ
себѣ,Pk,себѣ
крстъ,Nb,к҃рстъ
ізіде,V-,ӣӡиде
въ,R-,въ
наріцаемое,V-,нарицае̄мое̄
краніево,A-,крані᾽ево
мѣсто,Nb,мѣсто
еже,Pr,Е̄же
глетъ,V-,г҃летъ
сѧ,Pk,сѧ
евреіскъі,Df,е̄вреӣскъи
голгоѳа,V-,гол᾽гоѳа
ідеже,Dq,Ӣдеже
і,Df,ӣ
распѧсѧ,V-,расп᾽ѧсѧ
і,C-,Ӣ
сь,R-,сь
німъ,Pp,нимъ
іна,Px,᾽ина
дъва,Ma,дъва
сѫдоу,Nb,сѫдоу
і,C-,ӣ
овѫдоу,Df,᾽овѫ҃доу
по,R-,по
срѣдѣ,Nb,срѣдѣ
же,Df,же
іса,Ne,ӣс҃а
напіса,V-,Напіса
же,Df,же
тітелъ,Nb,тітелъ
пілатъ,Ne,п᾽іла̄тъ
і,C-,ӣ
положі,V-,положі
крстѣ,Nb,к҃рстѣ
бѣ,V-,Бѣ
же,Df,же
напісано,V-,напісано
ісъ,Ne,ӣс҃ъ
назареі,V-,наӡареӣ
цръ,Nb,ц҃ръ
іюдескъ,A-,ӣю̄дескъ̄
сего,Pd,Сего
тітъла,A-,тітъла
мнозі,A-,мно̄ѕі
чісѧ,V-,чісѧ
отъ,R-,о̄тъ
іюдеі,Nb,ӣю̄деӣ
ѣко,G-,ѣ̄ко
блізь,R-,блиӡь
бѣ,V-,бѣ
мѣсто,Nb,мѣсто
града,Nb,града
ідеже,Dq,ӣдеже
і,C-,ӣ
распѧсѧ,V-,рас᾽пѧ̄сѧ
бѣ,V-,Бѣ
же,Df,же
напісано,V-,напісано
евреіскъі,Df,е̄вреӣскъи
і,C-,ӣ
гречьскъі,A-,гречьскъі
і,C-,ӣ
латіньскъі,Df,латиньск̄ъи
стоѣахѫ,V-,стоѣ̄а̄хѫ
прі,R-,прі
крстѣ,Nb,к̄р҃стѣ
ісвѣ,A-,ӣс҃вѣ
мті,Nb,м҃ті
его,Pp,е̄го
і,C-,ӣ
сестра,Nb,сес᾽тр᾽а
мтре,V-,м҃тре
его,Pp,е̄го
маріѣ,Ne,маріѣ̄
клеопова,A-,клео̄пова
і,C-,ӣ
маріа,Ne,мариа̄
магдалъіні,Ne,магдалъіні
ісъ,Ne,Ӣс҃ъ
же,Df,же
відѣвъ,V-,видѣвъ
мтръ,Nb,м҃тръ
і,C-,ӣ
оученіка,Nb,о̄ученика
стоѧшта,V-,стоѧ̄ща
егоже,Pr,е̄гоже
люблѣаше,V-,люблѣа̄ше
гла,V-,г҃ла
мтрі,Nb,м҃трі
жено,Nb,жено
се,I-,се
снъ,Nb,с҃нъ
твоі,Ps,твоӣ
по,R-,по
томъ,Pd,томъ
гла,V-,г҃ла
оученікоу,Nb,о̄ученикоу
се,Pd,се
матіті,V-,мати{ти}
твоѣ,Ps,твоѣ̄
і,C-,Ӣ
от,R-,от҃
того,Pd,того
часа,Nb,часа
поѧтъ,V-,поѧ̄тъ
ѭ,Pp,ѭ̄
оученікъ,Nb,о̄ученикъ
въ,R-,въ
своѣ,Pt,своѣ̄
сі,Pd,сі
по,R-,По
томъ,Pd,томъ
вѣдъі,V-,вѣдъі
ісъ,Ne,ӣс҃ъ
ѣко,G-,ѣ̄ко
всѣ,Px,всѣ
юже,Df,ю̄же
съвръшішѧ,V-,съвръшішѧ
сѧ,Pk,сѧ
ѣже,Pr,ѣ̄же
о,R-,о̄
немъ,Pp,немъ
сьсѫд,Nb,сьсѫд
же,Df,же
стоѣше,V-,стоѣше
плънъ,A-,плънъ
оцьта,Nb,о̄цьта
на,R-,на
плъньше,V-,плъньше
же,Df,же
гбѫ,Nb,гб҃ѫ
оцьта,Nb,о̄цьта
прідѣшѧ,V-,придѣшѧ
кь,R-,кь
оустомь,Nb,о̄устомь
его,Pp,е̄го
егда,Dq,Е̄гда
же,Df,же
пріѧтъ,V-,пріѧтъ
оцетъ,Nb,о̄цетъ
ісъ,Ne,ӣс҃ъ
рече,V-,рече
съвръшішѧ,V-,съвръшишѧ
сѧ,Pk,сѧ
і,C-,ӣ
прѣклонь,V-,прѣклонь
главѫ,Nb,главѫ
прѣдастъ,V-,прѣдастъ
дхъ,Nb,д҃хъ
іюдеі,Nb,ӣю̄деӣ
же,Df,же
понеже,G-,понеже
параскевгіі,A-,параскевђ̄іӣ
бѣ,V-,бѣ
да,G-,да
не,Df,не
останѫтъ,V-,о̄станѫтъ
на,R-,на
крстѣ,Nb,к҃рстѣ
тѣлеса,Nb,тѣлеса
въ,R-,въ
сѫботъ,Nb,сѫботъ
бѣ,V-,бѣ
бо,Df,бо
веліі,A-,веліӣ
день,Nb,день
тоѧ,Pd,тоѧ̄
сѫботъі,Nb,сѫботъі
молішѧ,V-,моліш̄ѧ̄
пілата,Ne,пілата
да,G-,да
прѣбіѭтъ,V-,прѣбіѭ̄тъ
голѣні,Nb,голѣни
іхъ,Pp,ӣхъ
і,C-,ӣ
възьмѫтъ,V-,въӡьмѫтъ
ѧ,Pp,ѧ̄
прідѫ,V-,Прідѫ
же,Df,же
воіні,Nb,воӣни
і,C-,ӣ
пръвоумоу,Mo,пръвоумо̄у
прѣбішѧ,V-,прѣбішѧ
голѣні,Nb,голѣни
і,C-,ӣ
дроугоумоу,A-,дроугоумоу
распѧтоумоу,V-,распѧтоумоу
сь,R-,сь
німь,Pp,нимь
на,R-,На
іса,Ne,ӣс҃а
же,Df,же
прішедъше,V-,прішедъше
ѣко,G-,Ѣ̄ко
відѣшѧ,V-,відѣшѧ
і,C-,ӣ
оуже,Df,о̄уже
оумеръшъ,V-,о̄умеръшъ
не,Df,не
прѣбішѧ,V-,прѣбішѧ
емоу,Pp,е̄моу
голѣнію,Nb,голѣнию̄
нъ,C-,нъ
едінъ,Ma,е̄дінъ
от,R-,ѡт҃
воінъ,Nb,воӣнъ
копіемъ,V-,копіе̄мъ
емоу,Pp,е̄моу
ребра,Nb,ребра
прободе,V-,прободе
і,C-,Ӣ
ізіде,V-,ӣӡіде
абіе,Df,а̄біе̄
кръвъ,Nb,кръвъ
і,C-,ӣ
вода,Nb,вода
і,C-,ӣ
відѣвъі,V-,відѣвъі
сьвѣѣдѣтельствова,V-,сьвѣ{ѣ}дѣтельствова
і,C-,ӣ
істінно,A-,ӣстин᾽но̄
естъ,V-,е̄стъ
съвѣдѣтелство,Nb,съвѣдѣтелство
его,Pp,е̄го
і,C-,ӣ
тъ,Pd,тъ
вѣстъ,V-,вѣстъ
ѣко,G-,ѣ̄ко
істінѫ,Nb,ӣстинѫ
глетъ,V-,г҃летъ
да,G-,да
і,C-,ӣ
въі,Pp,въи
вѣрѫ,Nb,вѣрѫ
імете,V-,ӣмете
бъішѧ,V-,бъишѧ
бо,Df,бо
сі,Pd,сі
да,Df,да
събѫдѫтъ,V-,събѫдѫтъ
сѧ,Pk,сѧ
кьнігъі,Nb,кьнигъі
кость,Nb,кость
не,Df,не
ськроушітъ,V-,ськроушітъ
сѧ,Pk,сѧ
отъ,R-,о̄тъ
него,Pp,него
і,C-,Ӣ
пакъі,Df,пакъи
дроугъіѧ,A-,дроугъіѧ̄
кьнігъі,Nb,кьнигъі
глѭтъ,V-,г҃лѭтъ
възьрѧтъ,V-,Въӡьрѧтъ
на,R-,на
нь,Pp,нь
егоже,Pr,е̄гоже
пробасѧ,V-,пробасѧ
просі,V-,Просі
іса,Ne,ӣс҃а
оу,R-,о̄у
пілата,Ne,пілата
іосіфъ,Ne,ӣо̄сіфъ
іже,Pr,і̄же
отъ,R-,ѡ̄̄тъ
арімаѳеѧ,Ne,а̄рімаѳеѧ̄
съі,V-,съи
оученікь,Nb,о̄ученикь
ісвъ,A-,ӣс҃въ
таімъ,V-,таӣмъ
же,Df,же
за,R-,ӡа
страхъ,Nb,страхъ
іюдеіскь,A-,ӣю̄деӣскь
да,G-,да
възьметъ,V-,въӡьметъ
тѣло,Nb,тѣло
ісво,A-,ӣс҃во
пріде,V-,Приде
же,Df,же
і,C-,ӣ
нікодім,V-,никодім
прішедъі,V-,прішедъі
кь,R-,кь
ісві,Ne,ӣс҃ві
ноштіѭ,Nb,нощиѭ̄
прѣжде,Df,прѣжде
несъі,V-,Несъі
съмѣшеніе,Nb,съмѣшеніе̄
змоурно,A-,ӡ᾽м̄ѹрно
і,C-,ӣ
алгоіно,A-,а̄лго̄ӣно
ѣко,G-,Ѣ̄ко
і,C-,ӣ
лівръ,Nb,ливръ
съто,Ma,съто
пріѧсте,V-,пріѧ̄сте
же,Df,же
тѣло,Nb,тѣло
ісво,A-,ӣс҃во
і,C-,ӣ
обісте,V-,о̄бісте
е,Pp,е̄
різамі,Nb,ріӡамі
съ,R-,съ
ароматъі,Nb,а̄роматъі
ѣкоже,Dq,ѣ̄коже
объічаі,Nb,о̄бъічаӣ
естъ,V-,е̄стъ
іюдеомъ,Nb,ӣю̄део̄мъ
погрѣбаті,V-,погрѣбаті
бѣ,V-,Бѣ
же,Df,же
на,R-,на
мѣстѣ,Nb,мѣстѣ
ідеже,Dq,ӣдеже
і,C-,ӣ
распѧсѧ,V-,расп̄ѧсѧ
врътъ,Nb,врътъ
і,C-,ӣ
въ,R-,въ
врътѣ,Nb,врътѣ
гробъ,Nb,гробъ
новъ,A-,новъ
въ,R-,Въ
немъже,Pr,немъже
ніколіже,Df,николиже
ніктоже,Px,никт̄оже
не,Df,не
бѣ,V-,бѣ
положенъ,V-,положенъ
тоу,Df,тоу
же,Df,же
за,R-,ӡа
параскевгіѭ,Nb,п̄ара̄ск̄ев᾽ђіѭ̄
іюдеіскѫ,A-,ӣю̄деӣскѫ
ѣко,G-,ѣ̄ко
блізь,R-,бліӡь
бѣ,V-,бѣ
гробъ,Nb,гробъ
положісте,V-,положисте
іса,Ne,ӣс҃а
въ,R-,Въ
едінъ,Ma,е̄дінъ
сѫботъ,Nb,сѫботъ
маріѣ,Ne,маріѣ
магдалъіні,Nb,магдалъіні
пріде,V-,пріде
за,R-,ӡа
оутра,Nb,о̄утра
еште,Df,еште
сѫшті,V-,сѫшті
тьмѣ,Nb,тьмѣ
на,R-,на
гробъ,Nb,гробъ
і,C-,ӣ
відѣ,V-,видѣ
каменъ,Nb,каменъ
възѧт,V-,въӡѧт
отъ,R-,отъ
гроба,Nb,гроба
тече,V-,тече
же,Df,же
і,C-,ӣ
пріде,V-,пріде
къ,R-,къ
сімоноу,Ne,сімоноу
петроу,Ne,петроу
і,C-,ӣ
къ,R-,къ
дроугоумоу,A-,дроугоумоу
оученікоу,Nb,о̄ученикоу
егоже,Pr,е̄гоже
люблѣаше,V-,любл̄ѣа̄ше
ісъ,Ne,ӣс҃ъ
і,C-,Ӣ
гла,V-,г҃ла
іма,Pp,ӣма
възѧсѧ,V-,въӡѧсѧ
