id,lemma,pos,count
13978,милонѣжьковъ,A-,1
13979,одиноя,Df,1
13980,колахша,Ne,2
13981,прусковъ,A-,1
13982,ольстинъ,Ne,1
13983,утишити,V-,1
13984,клятволюбьць,Nb,1
13985,пороздьныи,A-,2
13986,разводие,Nb,1
13987,дьмитровъ,Ne,1
13988,ефросиния,Ne,1
13989,тухчинъ,Ne,1
13990,бѣлозерьскыи,A-,5
13991,лазъковичь,Ne,1
13992,емяковъ,A-,1
13993,черемисанъ,Ne,1
13994,лѣ,Df,1
13995,собѣкуля,Ne,1
13996,чьлматъ,Ne,1
13997,торцьскыи,Ne,1
13998,бохмитъ,Nb,1
13999,опроврѣщи,V-,1
14000,вьсеволодичь,A-,1
14001,ерусалимьскыи,A-,1
14002,золотошитыи,A-,1
14003,вымыкати,V-,1
14004,уксъ,Nb,1
14005,гърнило,Nb,1
14006,въсхытати,V-,1
14007,назьрѣти,V-,1
14008,притраньныи,A-,1
14009,устранити,V-,1
14010,пространити,V-,1
14011,таи,Df,2
14012,богоотьць,Nb,1
14013,лучьскыи,A-,1
14014,угълъ,Ne,1
14015,напереду,Df,1
14016,осолукъ,Ne,1
14017,таргъ,Ne,1
14018,башкъртъ,Ne,1
14019,тарсукъ,Ne,1
14020,иза,Ne,1
14021,тирьевичь,Ne,1
14022,екснъ,Ne,1
14023,алакъ,Ne,1
14024,тѣтии,Ne,1
14025,турундаи,Ne,1
14026,евдокимъ,Ne,1
14027,ополонити,V-,1
14028,кънязия,Nb,2
14029,трубѣчь,Ne,1
14030,рыльскъ,Ne,1
14031,съсѣсти,V-,4
14032,выринути,V-,1
14033,изотяти,V-,1
14034,потвьржати,V-,1
14035,караульныи,A-,1
14036,капралъ,Nb,3
14037,сержантъ,Nb,1
14038,турчениновъ,Ne,6
14039,допросъ,Nb,5
14040,дъвадесяти девятыи,Mo,1
14041,семьсътъ тридесяте седмыи,Mo,1
14042,канцелярия,Nb,14
14043,баталионъ,Nb,1
14044,солдатъ,Nb,4
14045,герасимовъ,Ne,1
14046,зореиновъ,Ne,1
14047,гурьевъ,Ne,1
14048,сѣньниковъ,Ne,1
14049,скупятинъ,Ne,1
14050,пихътуровъ,Ne,1
14051,гаврило,Ne,1
14052,нечаевъ,Ne,1
14053,веревъкинъ,Ne,1
14054,рукинъ,Ne,1
14055,дьневальныи,A-,1
14056,регистраторъ,Nb,1
14057,колъчицькыи,Ne,1
14058,канцеляристъ,Nb,2
14059,титовъ,Ne,1
14060,подъканцеляристъ,Nb,1
14061,ястребовъ,Ne,1
14062,сергеи,Ne,1
14063,вороньскыи,Ne,1
14064,копеистъ,Nb,2
14065,гизилевьскыи,Ne,1
14066,анофреи,Ne,1
14067,вякинъ,Ne,1
14068,фроловъ,Ne,1
14069,дежурьныи,A-,1
14070,секретарь,Nb,3
14071,юдинъ,Ne,3
14072,губерньскыи,A-,3
14073,денежьныи,A-,6
14074,дължьность,Nb,1
14075,знаменька,Ne,1
14076,прѣчистенька,Ne,1
14077,упомьнити,V-,1
14078,присутьствовати,V-,2
14079,распространение,Nb,1
14080,репортовати,V-,1
14081,перекинути,V-,2
14082,кремль,Ne,1
14083,убирати,V-,1
14084,гранитовыи,A-,1
14085,волковъ,Ne,2
14086,протоколистъ,Nb,1
14087,замятинъ,Ne,1
14088,смирнои,Ne,1
14089,шибаевъ,Ne,1
14090,дьяконовъ,Ne,1
14091,алфимовъ,Ne,1
14092,канцелярьскыи,A-,2
14093,радѣние,Nb,1
14094,охранение,Nb,3
14095,подьячеськыи,A-,1
14096,архива,Nb,1
14097,жаръ,Nb,4
14098,кладовыи,A-,1
14099,проломати,V-,1
14100,вотчиньныи,A-,2
14101,колѣгия,Nb,2
14102,запалѣние,Nb,1
14103,антипа,Ne,1
14104,чюбаровъ,Ne,1
14105,наумъ,Ne,1
14106,пучьковъ,Ne,1
14107,михаиловъ,Ne,1
14108,съпоможение,Nb,1
14109,утушити,V-,1
14110,изобличити,V-,1
14111,штрафъ,Nb,1
14112,страница,Nb,1
14113,сънизу,Df,1
14114,строка,Nb,2
14115,скобъка,Nb,1
14116,спорити,V-,2
14117,пи,Nb,1
14118,мъногописание,Nb,1
14119,онуду,Df,1
14120,скоропослушьливыи,A-,1
14121,притъчьникъ,Nb,1
14122,ужь,A-,1
14123,утьрпывати,V-,1
14124,разливати,V-,4
14125,бъздра,Nb,1
14126,блаженикъ,Nb,1
14127,простерети,V-,1
14128,суетие,Nb,2
14129,биение,Nb,1
14130,брячина,Nb,1
14131,гърдѣние,Nb,1
14132,съкрушение,Nb,2
14133,щедрыи,A-,1
14134,богоблаженыи,A-,1
14135,зълурадыи,A-,1
14136,братоубииство,Nb,1
14137,прѣсквьрньныи,A-,1
14138,путьшинъ,A-,1
14139,обимати,V-,1
14140,убоица,Nb,2
14141,вьседьржителевъ,A-,1
14142,възбьнути,V-,1
14143,шьпътъ,Nb,1
14144,прѣстрадати,V-,1
14145,отъмести,V-,1
14146,облияти,V-,2
14147,мечьныи,A-,1
14148,оцѣщение,Nb,1
14149,оторопъ,Nb,1
14150,прѣщедрыи,A-,2
14151,живодавець,Nb,1
14152,бесъблазньныи,A-,1
14153,въпрекы,Df,1
14154,протьрпѣти,V-,1
14155,велерѣчевати,V-,1
14156,водитель,Nb,1
14157,въскланяти,V-,3
14158,неувядаемыи,A-,1
14159,неистовити,V-,1
14160,оцѣстити,V-,3
14161,корабльць,Nb,2
14162,усиреныи,A-,1
14163,очужити,V-,1
14164,уполучити,V-,1
14165,омачати,V-,1
14166,кръвопиица,Nb,1
14167,братоненавидьникъ,Nb,2
14168,омрачати,V-,1
14169,плути,V-,2
14170,утьрпати,V-,1
14171,съзьрѣти#2,V-,2
14172,лоза,Nb,3
14173,сырорѣзание,Nb,1
14174,поспѣшитель,Nb,1
14175,разлучати,V-,1
14176,безълобивыи,A-,1
14177,псалъмопѣвьць,Nb,1
14178,благостыни,Nb,2
14179,потопьныи,A-,1
14180,въстьргнути,V-,1
14181,братоубиица,Nb,2
14182,мъногыи,Nb,1
14183,лиховати,V-,1
14184,гонезнути,V-,1
14185,седмьдесятица,Nb,1
14186,иулиянъ,Ne,1
14187,нечеловѣчьныи,A-,1
14188,зълострастьныи,A-,1
14189,прѣчьстьнѣ,Df,1
14190,спудъ,Nb,2
14191,быстро,Df,1
14192,сьрна,Nb,2
14193,слукыи,A-,1
14194,простьрение,Nb,1
14195,единъде,Df,1
14196,плътьскы,Df,1
14197,дьржавьно,Df,1
14198,обоюдуострыи,A-,1
14199,низълагати,V-,1
14200,прѣвышии,A-,1
14201,врачьство,Nb,1
14202,безмьздьныи,A-,1
14203,почрѣпати,V-,1
14204,посѣтъ,Nb,1
14205,усобичьныи,A-,1
14206,нападение,Nb,1
14207,прѣмъного,Df,1
14208,прѣизлиха,Df,1
14209,въсканути,V-,1
14210,прѣчьстьныи,A-,1
14211,цѣсарьскы,Df,1
14212,съповѣдатель,Nb,1
14213,въгодьникъ,Nb,4
14214,зьрьно,Nb,1
14215,горушьныи,A-,1
14216,съдѣльникъ,Nb,2
14217,инокыи,A-,2
14218,окусити,V-,2
14219,тържьникъ,Nb,1
14220,отъдание,Nb,1
14221,стольныи,A-,3
14222,утаение,Nb,1
14223,прѣсвѣтьлыи,A-,2
14224,свѣтѣние,Nb,1
14225,богословесьныи,A-,3
14226,благословесьныи,A-,1
14227,подражатель,Nb,1
14228,страньникъ,Nb,1
14229,любьзно,Df,3
14230,съпутьникъ,Nb,2
14231,отъходъ,Nb,2
14232,богогласьныи,A-,1
14233,вълчьць,Nb,1
14234,пристигнути,V-,1
14235,отрѣшити,V-,1
14236,увѣщавати,V-,6
14237,проскурьныи,A-,1
14238,непечение,Nb,1
14239,измлѣти,V-,3
14240,укаряхути,V-,1
14241,наносити,V-,3
14242,отъвѣщавати,V-,3
14243,поубожити,V-,1
14244,опльвати,V-,1
14245,заушати,V-,1
14246,възбранение,Nb,1
14247,ожьжение,Nb,1
14248,пещьныи,A-,1
14249,презвитеровъ,A-,1
14250,вълечи,V-,1
14251,покривыи,A-,1
14252,съчепито,Nb,1
14253,възлежати,V-,2
14254,въгрызение,Nb,1
14255,дышание,Nb,1
14256,пострѣщи,V-,1
14257,сълучаи,Nb,1
14258,простость,Nb,2
14259,окрилатѣти,V-,1
14260,прозорочьныи,A-,1
14261,проразумьникъ,Nb,1
14262,острѣщи,V-,3
14263,славословление,Nb,2
14264,съньныи,A-,1
14265,тягость,Nb,1
14266,дручити,V-,1
14267,благонравьство,Nb,1
14268,бъдрость,Nb,1
14269,помьдлити,V-,2
14270,вызывати,V-,1
14271,утрѣи,A-,6
14272,охапити,V-,1
14273,благоисправляти,V-,1
14274,побѣдоносьць,Nb,1
14275,острижение,Nb,1
14276,рьвьние,Nb,3
14277,разгонити,V-,1
14278,медоточьныи,A-,3
14279,иглинъ,A-,1
14280,мантия,Nb,2
14281,шлѣмъ,Nb,3
14282,заврѣщи,V-,1
14283,распалина,Nb,1
14284,отъядение,Nb,2
14285,пругло,Nb,1
14286,истъргнути,V-,1
14287,проповѣдание,Nb,3
14288,срѣдѣ,R-,1
14289,боляровъ,A-,1
14290,прикладъ,Nb,1
14291,сочиво,Nb,4
14292,копытьце,Nb,2
14293,състроение,Nb,4
14294,оградъ,Nb,1
14295,растение,Nb,1
14296,прѣспѣвати,V-,1
14297,поспѣшьство,Nb,1
14298,опочитель,Nb,1
14299,оводъ,Nb,2
14300,непоступьныи,A-,1
14301,фуниксъ,Nb,1
14302,ливанъ,Ne,1
14303,недалече,R-,1
14304,присьнодѣвица,Nb,1
14305,чьрноризьныи,A-,1
14306,облѣчати,V-,1
14307,оболочати,V-,1
14308,опочинути,V-,3
14309,ляжати,V-,1
14310,посъпати,V-,1
14311,сопѣти,V-,1
14312,исчазати,V-,1
14313,запрѣщение,Nb,2
14314,нагонити,V-,1
14315,поклоняти,V-,1
14316,любодѣание,Nb,1
14317,праздьнословие,Nb,1
14318,объѣдание,Nb,1
14319,възгнушати,V-,1
14320,осквьрнавити,V-,1
14321,порода,Nb,2
14322,плесна,Nb,1
14323,радованьныи,A-,1
14324,архистратигъ,Nb,1
14325,отъѣдение,Nb,2
14326,изникнути,V-,2
14327,починути,V-,1
14328,доправити,V-,1
14329,охопити,V-,1
14330,обрядити,V-,1
14331,ексархъ,Nb,1
14332,пещьница,Nb,1
14333,мѣшати,V-,1
14334,варение,Nb,1
14335,сѣчиво,Nb,2
14336,служьбьникъ,Nb,1
14337,въскраи,R-,3
14338,власяныи,A-,1
14339,възволочати,V-,1
14340,умудити,V-,1
14341,посъпание,Nb,1
14342,покоривыи,A-,1
14343,съгъбеныи,A-,1
14344,поступати,V-,1
14345,проныривыи,A-,2
14346,икономъ,Nb,7
14347,благодѣяти,V-,1
14348,утрѣшьнии,A-,2
14349,воинскыи,A-,3
14350,тихы,Df,1
14351,благословьствити,V-,1
14352,участити,V-,1
14353,съобьщьникъ,Nb,1
14354,осклабити,V-,1
14355,лѣпотьныи,A-,1
14356,разградити,V-,1
14357,паномонарь,Nb,3
14358,помудити,V-,1
14359,дострѣлити,V-,1
14360,сънятие,Nb,1
14361,у,Df,1
14362,възгнѣтити,V-,1
14363,шегати,V-,1
14364,приставьникъ,Nb,2
14365,неимѣние,Nb,1
14366,сънѣдьныи,A-,1
14367,уставьныи,A-,2
14368,отъблудити,V-,1
14369,крѣпѣ,Df,2
14370,отъбѣгати,V-,1
14371,заблужение,Nb,1
14372,проречение,Nb,2
14373,прокыи,A-,2
14374,съповѣдание,Nb,2
14375,прѣдъставити,V-,1
14376,съньзти,V-,1
14377,пьрвомученикъ,Nb,1
14378,трудоватыи,A-,1
14379,викия,Nb,2
14380,парамонарь,Nb,1
14381,иже,Dq,1
14382,приходити,A-,1
14383,въсыпати,V-,1
14384,въспомяновение,Nb,1
14385,лѣяти,V-,2
14386,прѣсѣчение,Nb,1
14387,кандило,Nb,4
14388,вълияние,Nb,1
14389,льняныи,A-,1
14390,невѣрьство,Nb,1
14391,невѣрьствовати,V-,1
14392,непростыи,A-,1
14393,належание,Nb,1
14394,ключарь,Nb,1
14395,опроворотити,V-,1
14396,опровратити,V-,1
14397,бъчьвь,Nb,1
14398,правѣ,Df,1
14399,трѣба,Nb,1
14400,затваряти,V-,1
14401,покрапляти,V-,1
14402,мѣсильница,Nb,1
14403,пакостьствовати,V-,1
14404,испечение,Nb,1
14405,сусѣкъ,Nb,6
14406,помести,V-,2
14407,четверъ,Ma,1
14408,пригърща,Nb,2
14409,прѣсыпати,V-,1
14410,вьселукавыи,A-,2
14411,зълокъзньныи,A-,1
14412,комара,Nb,1
14413,освящати,V-,1
14414,отъметьникъ,Nb,1
14415,покывати,V-,1
14416,съдьржание,Nb,1
14417,прѣдъизвѣщати,V-,1
14418,прикладати,V-,1
14419,бѣдити,V-,1
14420,вельзавелинъ,A-,1
14421,укоризньныи,A-,1
14422,гонитель,Nb,1
14423,убоиникъ,Nb,1
14424,рикнути,V-,1
14425,поточение,Nb,2
14426,затъчение,Nb,2
14427,благодатьство,Nb,1
14428,опечаловати,V-,1
14429,успѣшьныи,A-,1
14430,сътъ,Nb,1
14431,гусльныи,A-,2
14432,органьныи,A-,1
14433,замарьныи,A-,1
14434,пискъ,Nb,1
14435,сърѣтати,V-,1
14436,ектения,Nb,1
14437,копание,Nb,1
14438,осиляти,V-,1
14439,камыкъ,Nb,1
14440,приразити,V-,1
14441,отъскакати,V-,1
14442,усмихати,V-,1
14443,кыпѣти,V-,1
14444,козьлина,Nb,1
14445,възгрозити,V-,1
14446,распалити,V-,1
14447,мытарьство,Nb,1
14448,възитие,Nb,1
14449,освитати,V-,1
14450,разлучение,Nb,1
14451,единоумие,Nb,1
14452,прирокъ,Nb,1
14453,заклинати,V-,1
14454,скудѣние,Nb,1
14455,обавление,Nb,1
14456,крьстообразьнѣ,Df,1
14457,пооблачити,V-,1
14458,приплодъкъ,Nb,1
14459,лукъньце,Nb,1
14460,кононъ,Ne,2
14461,прѣстатие,Nb,1
14462,осупати,V-,1
14463,съгражение,Nb,1
14464,котера,Nb,1
14465,супостатьныи,A-,1
14466,въставляти,V-,1
14467,окушати,V-,1
14468,осъпытовати,V-,1
14469,цѣсарьгородьскыи,A-,1
14470,номоканонъ,Nb,1
14471,уряжение,Nb,1
14472,пообидѣти,V-,2
14473,хрищение,Nb,1
14474,несъпасьныи,A-,1
14475,негасимыи,A-,1
14476,въскрѣшение,Nb,1
14477,неизмолимыи,A-,1
14478,мѣрило,Nb,1
14479,извѣсъ,Nb,1
14480,ставило,Nb,1
14481,проскурьница,Nb,1
14482,паломьникъ,Nb,1
14483,лѣчьць,Nb,1
14484,прощеникъ,Nb,1
14485,задушьныи,A-,1
14486,стороньникъ,Nb,1
14487,слѣпьць,Nb,1
14488,гостиньница,Nb,1
14489,страньноприимьница,Nb,1
14490,богадѣльныи,A-,1
14491,правънуча,Nb,1
14492,вълховьць,Ne,1
14493,корь,Nb,1
14494,волмина,Nb,1
14495,хутиньскыи,A-,1
14496,вълосъ,Ne,1
14497,феврония,Ne,1
14498,недачь,Ne,1
14499,шестеро,Ma,1
14500,слудица,Ne,1
14501,робия,Ne,1
14502,михалевъ,A-,1
14503,завадити,V-,1
14504,галаньскыи,A-,1
14505,варшава,Ne,12
14506,остатъчьныи,A-,1
14507,марграфъ,Nb,1
14508,фан баденъ,Ne,1
14509,мѣщанинъ,Nb,1
14510,выпущати,V-,1
14511,колбергъ,Ne,1
14512,померьскыи,A-,1
14513,кенексъмарковыи,A-,1
14514,солдатьскыи,A-,1
14515,наколъ,Ne,1
14516,генералъ,Nb,8
14517,чернетцкыи,Ne,1
14518,кролевьць,Ne,2
14519,подълиньныи,A-,6
14520,пострѣлити,V-,1
14521,гъданьскъ,Ne,2
14522,тридесятыи,Mo,1
14523,богомолие,Nb,1
14524,одолѣние,Nb,1
14525,краковъ,Ne,2
14526,торна,Ne,2
14527,вѣстовыи,A-,1
14528,шведъ,Nb,4
14529,доступати,V-,2
14530,вѣдомость,Nb,1
14531,околичьныи,A-,1
14532,пригородъкъ,Nb,2
14533,съмѣло,Df,1
14534,храбро,Df,1
14535,доставание,Nb,1
14536,учинение,Nb,1
14537,королевьскыи,A-,10
14538,изготовление,Nb,1
14539,охотьникъ,Nb,1
14540,велентаръ,Nb,1
14541,краковьскыи,A-,2
14542,бернадыньскыи,A-,1
14543,близъко,Df,1
14544,кларе,Ne,1
14545,бъдро,Df,1
14546,покамѣста,G-,1
