1180,иоанъ,Ne
1181,ѫзилище,Nb
1182,христ(ос)овъ,A-
1183,чаꙗти,V-
1184,слѣпъ,A-
1185,прозирати,V-
1186,хромъ,A-
1187,глоухъ,A-
1188,въстаꙗти,V-
1189,нищь,A-
1190,благовѣстовати,V-
1191,съблазнити,V-
1192,поустꙑни,Nb
1193,трьсть,Nb
1194,колѣбати,V-
1195,мѧкъкъ,A-
1196,цѣсарь,A-
1197,оуготовити,V-
1198,родити#1,V-
1199,крьститель,Nb
1200,доселѣ,Df
1201,нѫдити,V-
1202,нѫждьникъ,Nb
1203,въсхꙑтати,V-
1204,прорещи,V-
1205,илиꙗ,Ne
1206,тръжище,Nb
1207,възглашати,V-
1208,пискати,V-
1209,плѧсати,V-
