torot_word|pos|morph_tag|deep_cleaned|lemma|sentence_no|pres_before|pres_after|text_id|subtitle_id|autotagged|subtitle_short|book_no|chapter|verse|variant_no
е҅мѹ|||емоу||5501265|| |10|61|1|LUKE 23.40|3|23|40|1
г҃лⱑ|||глⱑ||5501265|| · |10|61|1|LUKE 23.40|3|23|40|1
ни|||ні||5501265|| |10|61|1|LUKE 23.40|3|23|40|1
ли|||лі||5501265|| |10|61|1|LUKE 23.40|3|23|40|1
тъі|||тъі||5501265|| |10|61|1|LUKE 23.40|3|23|40|1
боіши|||боіші||5501265|| |10|61|1|LUKE 23.40|3|23|40|1
сⱑ|||сⱑ||5501265|| |10|61|1|LUKE 23.40|3|23|40|1
б҃а|||ба||5501265|| · |10|61|1|LUKE 23.40|3|23|40|1
ꙗко|||ѣко||5501265|| |10|61|1|LUKE 23.40|3|23|40|1
въ|||въ||5501265|| |10|61|1|LUKE 23.40|3|23|40|1
томьже|||томьже||5501265|| |10|61|1|LUKE 23.40|3|23|40|1
о҅сѫждениі|||осѫжденіі||5501265|| |10|61|1|LUKE 23.40|3|23|40|1
е҅си|||есі||5501265|| ·|10|61|1|LUKE 23.40|3|23|40|1
нъ|||нъ||5501266| | |10|61|1|LUKE 23.41|3|23|41|1
вѣ|||вѣ||5501266|| |10|61|1|LUKE 23.41|3|23|41|1
въ|||въ||5501266|| |10|61|1|LUKE 23.41|3|23|41|1
правьдѫ|||правьдѫ||5501266|| ·|10|61|1|LUKE 23.41|3|23|41|1
видѣ|||відѣ||5501267| | |10|62|1|JOHN 1.29|4|1|29|1
иѡан|||іоан||5501267|| |10|62|1|JOHN 1.29|4|1|29|1
і҃са|||іса||5501267|| |10|62|1|JOHN 1.29|4|1|29|1
и҅дѫща|||ідѫшта||5501267|| |10|62|1|JOHN 1.29|4|1|29|1
къ|||къ||5501267|| |10|62|1|JOHN 1.29|4|1|29|1
себѣ|||себѣ||5501267|| · |10|62|1|JOHN 1.29|4|1|29|1
и|||і||5501267||҅ |10|62|1|JOHN 1.29|4|1|29|1
г҃ла|||гла||5501267|| |10|62|1|JOHN 1.29|4|1|29|1
се|||се||5501267|| |10|62|1|JOHN 1.29|4|1|29|1
агньць|||агньць||5501267|| |10|62|1|JOHN 1.29|4|1|29|1
б҃жиі|||бжіі||5501267|| |10|62|1|JOHN 1.29|4|1|29|1
вьземⱑі|||вьземⱑі||5501267|| |10|62|1|JOHN 1.29|4|1|29|1
грѣхъі|||грѣхъі||5501267|| |10|62|1|JOHN 1.29|4|1|29|1
мира|||міра||5501267|| ·|10|62|1|JOHN 1.29|4|1|29|1
се|||се||5501268| | |10|62|1|JOHN 1.30|4|1|30|1
е҅стъ|||естъ||5501268|| |10|62|1|JOHN 1.30|4|1|30|1
о|||о||5501268||҅ |10|62|1|JOHN 1.30|4|1|30|1
немьже|||немьже||5501268|| |10|62|1|JOHN 1.30|4|1|30|1
азъ|||азъ||5501268|| |10|62|1|JOHN 1.30|4|1|30|1
рѣхъ|||рѣхъ||5501268|| · |10|62|1|JOHN 1.30|4|1|30|1
по|||по||5501268|| |10|62|1|JOHN 1.30|4|1|30|1
мнѣ|||мнѣ||5501268|| |10|62|1|JOHN 1.30|4|1|30|1
и҅детъ|||ідетъ||5501268|| |10|62|1|JOHN 1.30|4|1|30|1
мѫжъ|||мѫжъ||5501268|| · |10|62|1|JOHN 1.30|4|1|30|1
и҅же|||іже||5501268|| |10|62|1|JOHN 1.30|4|1|30|1
прѣдъ|||прѣдъ||5501268|| |10|62|1|JOHN 1.30|4|1|30|1
мноꙇѫ|||мноіѫ||5501268|| |10|62|1|JOHN 1.30|4|1|30|1
бъістъ|||бъістъ||5501268|| · |10|62|1|JOHN 1.30|4|1|30|1
ꙗко|||ѣко||5501268|| |10|62|1|JOHN 1.30|4|1|30|1
прьвѣе|||прьвѣе||5501268||҅ |10|62|1|JOHN 1.30|4|1|30|1
мене|||мене||5501268|| |10|62|1|JOHN 1.30|4|1|30|1
бѣ|||бѣ||5501268|| ·|10|62|1|JOHN 1.30|4|1|30|1
и|||і||5501269| |҅ |10|62|1|JOHN 1.31|4|1|31|1
азъ|||азъ||5501269|| |10|62|1|JOHN 1.31|4|1|31|1
не|||не||5501269|| |10|62|1|JOHN 1.31|4|1|31|1
вѣдѣхъ|||вѣдѣхъ||5501269|| |10|62|1|JOHN 1.31|4|1|31|1
е҅го|||его||5501269|| · |10|62|1|JOHN 1.31|4|1|31|1
нъ|||нъ||5501269|| |10|62|1|JOHN 1.31|4|1|31|1
да|||да||5501269|| |10|62|1|JOHN 1.31|4|1|31|1
ꙗвитъ|||ѣвітъ||5501269|| |10|62|1|JOHN 1.31|4|1|31|1
сⱑ|||сⱑ||5501269|| |10|62|1|JOHN 1.31|4|1|31|1
и҃҅злви|||ізлві||5501269|| · |10|62|1|JOHN 1.31|4|1|31|1
сего|||сего||5501269|| |10|62|1|JOHN 1.31|4|1|31|1
ради|||раді||5501269|| |10|62|1|JOHN 1.31|4|1|31|1
придохъ|||прідохъ||5501269|| |10|62|1|JOHN 1.31|4|1|31|1
азъ|||азъ||5501269|| |10|62|1|JOHN 1.31|4|1|31|1
и|||і||5501269||҅ |10|62|1|JOHN 1.31|4|1|31|1
въ|||въ||5501269|| |10|62|1|JOHN 1.31|4|1|31|1
водѣ|||водѣ||5501269|| |10|62|1|JOHN 1.31|4|1|31|1
крьстⱑ|||крьстⱑ||5501269|| ·|10|62|1|JOHN 1.31|4|1|31|1
и|||і||5501270| |҅ |10|62|1|JOHN 1.32|4|1|32|1
повѣда|||повѣда||5501270|| |10|62|1|JOHN 1.32|4|1|32|1
и҅ѡан|||іоан||5501270|| |10|62|1|JOHN 1.32|4|1|32|1
г҃лⱑ|||глⱑ||5501270|| · |10|62|1|JOHN 1.32|4|1|32|1
ꙗко|||ѣко||5501270|| |10|62|1|JOHN 1.32|4|1|32|1
видѣхъ|||відѣхъ||5501270|| |10|62|1|JOHN 1.32|4|1|32|1
д҃хъ|||дхъ||5501270|| |10|62|1|JOHN 1.32|4|1|32|1
съходⱑщъ|||съходⱑштъ||5501270|| · |10|62|1|JOHN 1.32|4|1|32|1
ꙗко|||ѣко||5501270|| |10|62|1|JOHN 1.32|4|1|32|1
голѫбь|||голѫбь||5501270|| |10|62|1|JOHN 1.32|4|1|32|1
съ|||съ||5501270|| |10|62|1|JOHN 1.32|4|1|32|1
н҃бсе|||нбсе||5501270|| · |10|62|1|JOHN 1.32|4|1|32|1
и|||і||5501270||҅ |10|62|1|JOHN 1.32|4|1|32|1
прѣбъістъ|||прѣбъістъ||5501270|| |10|62|1|JOHN 1.32|4|1|32|1
на|||на||5501270|| |10|62|1|JOHN 1.32|4|1|32|1
немь|||немь||5501270|| ·|10|62|1|JOHN 1.32|4|1|32|1
и|||і||5501271| |҅ |10|62|1|JOHN 1.33|4|1|33|1
азъ|||азъ||5501271|| |10|62|1|JOHN 1.33|4|1|33|1
не|||не||5501271|| |10|62|1|JOHN 1.33|4|1|33|1
вѣдѣхъ|||вѣдѣхъ||5501271|| |10|62|1|JOHN 1.33|4|1|33|1
е҅го|||его||5501271|| · |10|62|1|JOHN 1.33|4|1|33|1
нъ|||нъ||5501271|| |10|62|1|JOHN 1.33|4|1|33|1
посълавъі|||посълавъі||5501271|| |10|62|1|JOHN 1.33|4|1|33|1
мⱑ|||мⱑ||5501271|| · |10|62|1|JOHN 1.33|4|1|33|1
крьститъ|||крьстітъ||5501271|| |10|62|1|JOHN 1.33|4|1|33|1
въ|||въ||5501271|| |10|62|1|JOHN 1.33|4|1|33|1
водѣ|||водѣ||5501271|| · |10|62|1|JOHN 1.33|4|1|33|1
тъ|||тъ||5501271|| |10|62|1|JOHN 1.33|4|1|33|1
мн҅ѣ|||мнѣ||5501271|| |10|62|1|JOHN 1.33|4|1|33|1
рече|||рече||5501271|| |10|62|1|JOHN 1.33|4|1|33|1
на|||на||5501271|| |10|62|1|JOHN 1.33|4|1|33|1
ньже|||ньже||5501271|| |10|62|1|JOHN 1.33|4|1|33|1
ѹзъриши|||оузъріші||5501271|| |10|62|1|JOHN 1.33|4|1|33|1
д҃хъ|||дхъ||5501271|| |10|62|1|JOHN 1.33|4|1|33|1
съ|||съ||5501271|| |10|62|1|JOHN 1.33|4|1|33|1
ходⱑщъ|||ходⱑштъ||5501271|| · |10|62|1|JOHN 1.33|4|1|33|1
и|||і||5501271||҅ |10|62|1|JOHN 1.33|4|1|33|1
прѣбъіваѭщъ|||прѣбъіваѭштъ||5501271|| |10|62|1|JOHN 1.33|4|1|33|1
на|||на||5501271|| |10|62|1|JOHN 1.33|4|1|33|1
немь|||немь||5501271|| · |10|62|1|JOHN 1.33|4|1|33|1
съ|||съ||5501271|| |10|62|1|JOHN 1.33|4|1|33|1
е҅стъ|||естъ||5501271|| |10|62|1|JOHN 1.33|4|1|33|1
крьстⱑі|||крьстⱑі||5501271|| |10|62|1|JOHN 1.33|4|1|33|1
д҃хомь|||дхомь||5501271|| |10|62|1|JOHN 1.33|4|1|33|1
с҃тъімъ|||стъімъ||5501271|| ·|10|62|1|JOHN 1.33|4|1|33|1
и|||і||5501272| |҅ |10|62|1|JOHN 1.34|4|1|34|1
азъ|||азъ||5501272|| |10|62|1|JOHN 1.34|4|1|34|1
ви(дѣх)|||відѣх||5501272|| · |10|62|1|JOHN 1.34|4|1|34|1
и|||і||5501272||҅ |10|62|1|JOHN 1.34|4|1|34|1
повѣдахъ|||повѣдахъ||5501272|| · |10|62|1|JOHN 1.34|4|1|34|1
ꙗко|||ѣко||5501272|| |10|62|1|JOHN 1.34|4|1|34|1
сь|||сь||5501272|| |10|62|1|JOHN 1.34|4|1|34|1
естъ|||естъ||5501272|| |10|62|1|JOHN 1.34|4|1|34|1
с҃нъ|||снъ||5501272|| |10|62|1|JOHN 1.34|4|1|34|1
б҃жиі|||бжіі||5501272|| :|10|62|1|JOHN 1.34|4|1|34|1
Въ|||въ||5501273| | |10|62|1|JOHN 1.43|4|1|43|1
о҅нов|||онов||5501273|| · |10|62|1|JOHN 1.43|4|1|43|1
въсхотѣ|||въсхотѣ||5501273|| |10|62|1|JOHN 1.43|4|1|43|1
і҃с|||іс||5501273|| |10|62|1|JOHN 1.43|4|1|43|1
вьнити|||вьніті||5501273|| |10|62|1|JOHN 1.43|4|1|43|1
въ|||въ||5501273|| |10|62|1|JOHN 1.43|4|1|43|1
галилеѭ|||галілеѭ||5501273|| · |10|62|1|JOHN 1.43|4|1|43|1
и|||і||5501273||҅ |10|62|1|JOHN 1.43|4|1|43|1
о҅брѣте|||обрѣте||5501273|| |10|62|1|JOHN 1.43|4|1|43|1
филипа|||філіпа||5501273|| · |10|62|1|JOHN 1.43|4|1|43|1
и|||і||5501273||҅ |10|62|1|JOHN 1.43|4|1|43|1
г҃ла|||гла||5501273|| |10|62|1|JOHN 1.43|4|1|43|1
е҅мѹ|||емоу||5501273|| |10|62|1|JOHN 1.43|4|1|43|1
и҅ди|||іді||5501273|| |10|62|1|JOHN 1.43|4|1|43|1
по|||по||5501273|| |10|62|1|JOHN 1.43|4|1|43|1
мнѣ|||мнѣ||5501273|| ·|10|62|1|JOHN 1.43|4|1|43|1
бѣ|||бѣ||5501274| | |10|62|1|JOHN 1.44|4|1|44|1
же|||же||5501274|| |10|62|1|JOHN 1.44|4|1|44|1
филипъ|||філіпъ||5501274|| · |10|62|1|JOHN 1.44|4|1|44|1
о҅тъ|||отъ||5501274|| |10|62|1|JOHN 1.44|4|1|44|1
видъсаідъі|||відъсаідъі||5501274|| |10|62|1|JOHN 1.44|4|1|44|1
града|||града||5501274|| · |10|62|1|JOHN 1.44|4|1|44|1
а҅ньдрео҅ва|||аньдреова||5501274|| |10|62|1|JOHN 1.44|4|1|44|1
и|||і||5501274||҅ |10|62|1|JOHN 1.44|4|1|44|1
петрова|||петрова||5501274|| ·|10|62|1|JOHN 1.44|4|1|44|1
о҅брѣтѣ|||обрѣтѣ||5501275| | |10|62|1|JOHN 1.45|4|1|45|1
филипъ|||філіпъ||5501275|| · |10|62|1|JOHN 1.45|4|1|45|1
натанаілѣ|||натанаілѣ||5501275|| · |10|62|1|JOHN 1.45|4|1|45|1
и|||і||5501275|| |10|62|1|JOHN 1.45|4|1|45|1
г҃ла|||гла||5501275|| |10|62|1|JOHN 1.45|4|1|45|1
е҅мѹ|||емоу||5501275|| · |10|62|1|JOHN 1.45|4|1|45|1
е҅го|||его||5501275|| |10|62|1|JOHN 1.45|4|1|45|1
же|||же||5501275|| |10|62|1|JOHN 1.45|4|1|45|1
писа|||піса||5501275|| |10|62|1|JOHN 1.45|4|1|45|1
моси|||мосі||5501275|| |10|62|1|JOHN 1.45|4|1|45|1
въ|||въ||5501275|| |10|62|1|JOHN 1.45|4|1|45|1
законѣ|||законѣ||5501275|| |10|62|1|JOHN 1.45|4|1|45|1
и|||і||5501275||҅ |10|62|1|JOHN 1.45|4|1|45|1
прроц|||прроц||5501275|| · |10|62|1|JOHN 1.45|4|1|45|1
о҅брѣтохомъ|||обрѣтохомъ||5501275|| |10|62|1|JOHN 1.45|4|1|45|1
і҃са|||іса||5501275|| |10|62|1|JOHN 1.45|4|1|45|1
с҃на|||сна||5501275|| |10|62|1|JOHN 1.45|4|1|45|1
и҅ѡ҅сифова|||іосіфова||5501275|| · |10|62|1|JOHN 1.45|4|1|45|1
и҅же|||іже||5501275|| |10|62|1|JOHN 1.45|4|1|45|1
о҅тъ|||отъ||5501275|| |10|62|1|JOHN 1.45|4|1|45|1
назареѳа|||назареѳа||5501275|| ·|10|62|1|JOHN 1.45|4|1|45|1
и|||і||5501276| |҅ |10|62|1|JOHN 1.46|4|1|46|1
г҃ла|||гла||5501276|| |10|62|1|JOHN 1.46|4|1|46|1
е҅мѹ|||емоу||5501276|| · |10|62|1|JOHN 1.46|4|1|46|1
натаіль|||натаіль||5501276|| |10|62|1|JOHN 1.46|4|1|46|1
о҅тъ|||отъ||5501276|| |10|62|1|JOHN 1.46|4|1|46|1
назареѳа|||назареѳа||5501276|| |10|62|1|JOHN 1.46|4|1|46|1
можетъ|||можетъ||5501276|| |10|62|1|JOHN 1.46|4|1|46|1
ли|||лі||5501276|| |10|62|1|JOHN 1.46|4|1|46|1
что|||что||5501276|| |10|62|1|JOHN 1.46|4|1|46|1
добро|||добро||5501276|| |10|62|1|JOHN 1.46|4|1|46|1
бъіти|||бъіті||5501276|| · |10|62|1|JOHN 1.46|4|1|46|1
г҃ла|||гла||5501276|| |10|62|1|JOHN 1.46|4|1|46|1
е҅мѹ|||емоу||5501276|| |10|62|1|JOHN 1.46|4|1|46|1
филипъ|||філіпъ||5501276|| · |10|62|1|JOHN 1.46|4|1|46|1
приди|||пріді||5501276|| |10|62|1|JOHN 1.46|4|1|46|1
и|||і||5501276||҅ |10|62|1|JOHN 1.46|4|1|46|1
виждь|||віждь||5501276|| ·|10|62|1|JOHN 1.46|4|1|46|1
видѣ|||відѣ||5501277| | |10|62|1|JOHN 1.47|4|1|47|1
же|||же||5501277|| |10|62|1|JOHN 1.47|4|1|47|1
і҃с|||іс||5501277|| |10|62|1|JOHN 1.47|4|1|47|1
натанаілѣ|||натанаілѣ||5501277|| |10|62|1|JOHN 1.47|4|1|47|1
грⱑдѫща|||грⱑдѫшта||5501277|| |10|62|1|JOHN 1.47|4|1|47|1
къ|||къ||5501277|| |10|62|1|JOHN 1.47|4|1|47|1
себѣ|||себѣ||5501277|| · |10|62|1|JOHN 1.47|4|1|47|1
и|||і||5501277||҅ |10|62|1|JOHN 1.47|4|1|47|1
г҃ла|||гла||5501277|| |10|62|1|JOHN 1.47|4|1|47|1
е҅мѹ|||емоу||5501277|| · |10|62|1|JOHN 1.47|4|1|47|1
се|||се||5501277|| |10|62|1|JOHN 1.47|4|1|47|1
въ|||въ||5501277|| |10|62|1|JOHN 1.47|4|1|47|1
и҅стинѫ|||істінѫ||5501277|| |10|62|1|JOHN 1.47|4|1|47|1
и҃҅злитѣнинъ|||ізлітѣнінъ||5501277|| · |10|62|1|JOHN 1.47|4|1|47|1
вь|||вь||5501277|| |10|62|1|JOHN 1.47|4|1|47|1
немьже|||немьже||5501277|| |10|62|1|JOHN 1.47|4|1|47|1
льсти|||льсті||5501277|| |10|62|1|JOHN 1.47|4|1|47|1
нѣстъ|||нѣстъ||5501277|| ·|10|62|1|JOHN 1.47|4|1|47|1
г҃ла|||гла||5501278| | |10|62|1|JOHN 1.48|4|1|48|1
е҅мѹ|||емоу||5501278|| |10|62|1|JOHN 1.48|4|1|48|1
натанаіль|||натанаіль||5501278|| · |10|62|1|JOHN 1.48|4|1|48|1
како|||како||5501278|| |10|62|1|JOHN 1.48|4|1|48|1
мѯ|||мѯ||5501278|| |10|62|1|JOHN 1.48|4|1|48|1
знае҅ши|||знаеші||5501278|| · |10|62|1|JOHN 1.48|4|1|48|1
о҅тъвѣ|||отъвѣ||5501278|| |10|62|1|JOHN 1.48|4|1|48|1
і҃с|||іс||5501278|| |10|62|1|JOHN 1.48|4|1|48|1
и|||і||5501278||҅ |10|62|1|JOHN 1.48|4|1|48|1
рече|||рече||5501278|| |10|62|1|JOHN 1.48|4|1|48|1
е҅мѹ|||емоу||5501278|| · |10|62|1|JOHN 1.48|4|1|48|1
прѣжде|||прѣжде||5501278|| |10|62|1|JOHN 1.48|4|1|48|1
даже|||даже||5501278|| |10|62|1|JOHN 1.48|4|1|48|1
не|||не||5501278|| |10|62|1|JOHN 1.48|4|1|48|1
възгласи|||възгласі||5501278|| |10|62|1|JOHN 1.48|4|1|48|1
тебе|||тебе||5501278|| |10|62|1|JOHN 1.48|4|1|48|1
филипъ|||філіпъ||5501278|| · |10|62|1|JOHN 1.48|4|1|48|1
сѫща|||сѫшта||5501278|| |10|62|1|JOHN 1.48|4|1|48|1
подъ|||подъ||5501278|| |10|62|1|JOHN 1.48|4|1|48|1
смоковиѭ|||смоковіѭ||5501278|| |10|62|1|JOHN 1.48|4|1|48|1
видѣхъ|||відѣхъ||5501278|| |10|62|1|JOHN 1.48|4|1|48|1
тⱑ|||тⱑ||5501278|| ·|10|62|1|JOHN 1.48|4|1|48|1
о҅тъвѣща|||отъвѣшта||5501279| | |10|62|1|JOHN 1.49|4|1|49|1
натанаіль|||натанаіль||5501279|| |10|62|1|JOHN 1.49|4|1|49|1
г҃лⱑ|||глⱑ||5501279|| |10|62|1|JOHN 1.49|4|1|49|1
е҅мѹ|||емоу||5501279|| · |10|62|1|JOHN 1.49|4|1|49|1
ѹчителю|||оучітелю||5501279|| · |10|62|1|JOHN 1.49|4|1|49|1
тъі|||тъі||5501279|| |10|62|1|JOHN 1.49|4|1|49|1
е҅си|||есі||5501279|| |10|62|1|JOHN 1.49|4|1|49|1
с҃нъ|||снъ||5501279|| |10|62|1|JOHN 1.49|4|1|49|1
б҃жиі|||бжіі||5501279|| · |10|62|1|JOHN 1.49|4|1|49|1
тъі|||тъі||5501279|| |10|62|1|JOHN 1.49|4|1|49|1
е҅си|||есі||5501279|| |10|62|1|JOHN 1.49|4|1|49|1
ц҃ръ|||цръ||5501279|| |10|62|1|JOHN 1.49|4|1|49|1
и҃҅злевъ|||ізлевъ||5501279|| ·|10|62|1|JOHN 1.49|4|1|49|1
о҅тъвѣща|||отъвѣшта||5501280| | |10|62|1|JOHN 1.50|4|1|50|1
і҃с|||іс||5501280|| |10|62|1|JOHN 1.50|4|1|50|1
и|||і||5501280||҅ |10|62|1|JOHN 1.50|4|1|50|1
рече|||рече||5501280|| |10|62|1|JOHN 1.50|4|1|50|1
е҅мѹ|||емоу||5501280|| · |10|62|1|JOHN 1.50|4|1|50|1
зане|||зане||5501280|| |10|62|1|JOHN 1.50|4|1|50|1
рѣхъ|||рѣхъ||5501280|| |10|62|1|JOHN 1.50|4|1|50|1
ꙗко|||ѣко||5501280|| |10|62|1|JOHN 1.50|4|1|50|1
видѣхъ|||відѣхъ||5501280|| |10|62|1|JOHN 1.50|4|1|50|1
тⱑ|||тⱑ||5501280|| |10|62|1|JOHN 1.50|4|1|50|1
подъ|||подъ||5501280|| |10|62|1|JOHN 1.50|4|1|50|1
смоковиѭ|||смоковіѭ||5501280|| · |10|62|1|JOHN 1.50|4|1|50|1
вѣрѹе҅ши|||вѣроуеші||5501280|| · |10|62|1|JOHN 1.50|4|1|50|1
и|||і||5501280||҅ |10|62|1|JOHN 1.50|4|1|50|1
больша|||больша||5501280|| |10|62|1|JOHN 1.50|4|1|50|1
сихъ|||сіхъ||5501280|| |10|62|1|JOHN 1.50|4|1|50|1
ꙋ|||оу||5501280|| |10|62|1|JOHN 1.50|4|1|50|1
зьриши|||зьріші||5501280|| ·|10|62|1|JOHN 1.50|4|1|50|1
и|||і||5501281| |҅ |10|62|1|JOHN 1.51|4|1|51|1
г҃ла|||гла||5501281|| |10|62|1|JOHN 1.51|4|1|51|1
е҅мꙋ|||емоу||5501281|| |10|62|1|JOHN 1.51|4|1|51|1
амин|||амін||5501281|| |10|62|1|JOHN 1.51|4|1|51|1
амин|||амін||5501281|| |10|62|1|JOHN 1.51|4|1|51|1
г҃лѫ|||глѫ||5501281|| |10|62|1|JOHN 1.51|4|1|51|1
вамъ|||вамъ||5501281|| · |10|62|1|JOHN 1.51|4|1|51|1
о҅тъселѣ|||отъселѣ||5501281|| |10|62|1|JOHN 1.51|4|1|51|1
ѹзьрите|||оузьріте||5501281|| |10|62|1|JOHN 1.51|4|1|51|1
н҃бса|||нбса||5501281|| |10|62|1|JOHN 1.51|4|1|51|1
о҅тврьста|||отврьста||5501281|| · |10|62|1|JOHN 1.51|4|1|51|1
и|||і||5501281||҅ |10|62|1|JOHN 1.51|4|1|51|1
а҃гглъі|||агглъі||5501281|| |10|62|1|JOHN 1.51|4|1|51|1
б҃жиѧ|||бжіѧ||5501281|| · |10|62|1|JOHN 1.51|4|1|51|1
въсходⱑщⱑ|||въсходⱑштⱑ||5501281|| · |10|62|1|JOHN 1.51|4|1|51|1
и|||і||5501281||҅ |10|62|1|JOHN 1.51|4|1|51|1
низъходⱑщⱑ|||нізъходⱑштⱑ||5501281|| · |10|62|1|JOHN 1.51|4|1|51|1
надъ|||надъ||5501281|| |10|62|1|JOHN 1.51|4|1|51|1
с҃на|||сна||5501281|| |10|62|1|JOHN 1.51|4|1|51|1
ч҃лчьскаго|||члчьскаго||5501281|| ·|10|62|1|JOHN 1.51|4|1|51|1
Рече|||рече||5501282| | |10|63|1|JOHN 3.13|4|3|13|1
г҃ь|||гь||5501282|| |10|63|1|JOHN 3.13|4|3|13|1
никтоже|||ніктоже||5501282|| |10|63|1|JOHN 3.13|4|3|13|1
вьзидетъ|||вьзідетъ||5501282|| |10|63|1|JOHN 3.13|4|3|13|1
на|||на||5501282|| |10|63|1|JOHN 3.13|4|3|13|1
н҃бо|||нбо||5501282|| · |10|63|1|JOHN 3.13|4|3|13|1
тъкмо|||тъкмо||5501282|| |10|63|1|JOHN 3.13|4|3|13|1
съшъдъі|||съшъдъі||5501282|| |10|63|1|JOHN 3.13|4|3|13|1
съ|||съ||5501282|| |10|63|1|JOHN 3.13|4|3|13|1
н҃бсе|||нбсе||5501282|| · |10|63|1|JOHN 3.13|4|3|13|1
с҃нъ|||снъ||5501282|| |10|63|1|JOHN 3.13|4|3|13|1
ч҃лскъ|||члскъ||5501282|| · ......|10|63|1|JOHN 3.13|4|3|13|1
и|||і||5501283| |҅ |10|63|1|JOHN 3.14|4|3|14|1
ꙗкоже|||ѣкоже||5501283|| |10|63|1|JOHN 3.14|4|3|14|1
моіси|||моісі||5501283|| |10|63|1|JOHN 3.14|4|3|14|1
вьзнесе|||вьзнесе||5501283|| |10|63|1|JOHN 3.14|4|3|14|1
змиі|||зміі||5501283|| |10|63|1|JOHN 3.14|4|3|14|1
въ|||въ||5501283|| |10|63|1|JOHN 3.14|4|3|14|1
пꙋстъіни|||поустъіні||5501283|| · |10|63|1|JOHN 3.14|4|3|14|1
тако|||тако||5501283|| |10|63|1|JOHN 3.14|4|3|14|1
подобае҅тъ|||подобаетъ||5501283|| |10|63|1|JOHN 3.14|4|3|14|1
сⱑ|||сⱑ||5501283|| |10|63|1|JOHN 3.14|4|3|14|1
вьзнести|||вьзнесті||5501283|| |10|63|1|JOHN 3.14|4|3|14|1
с҃нѹ|||сноу||5501283|| |10|63|1|JOHN 3.14|4|3|14|1
ч҃лскѹмꙋ|||члскоумоу||5501283|| ·|10|63|1|JOHN 3.14|4|3|14|1
да|||да||5501284| | |10|63|1|JOHN 3.15|4|3|15|1
всакъ|||всакъ||5501284|| |10|63|1|JOHN 3.15|4|3|15|1
вѣрѹѧі|||вѣроуѧі||5501284|| · |10|63|1|JOHN 3.15|4|3|15|1
въ|||въ||5501284|| |10|63|1|JOHN 3.15|4|3|15|1
нь|||нь||5501284|| · |10|63|1|JOHN 3.15|4|3|15|1
не|||не||5501284|| |10|63|1|JOHN 3.15|4|3|15|1
погъібнетъ|||погъібнетъ||5501284|| · |10|63|1|JOHN 3.15|4|3|15|1
нъ|||нъ||5501284|| |10|63|1|JOHN 3.15|4|3|15|1
и҅матъ|||іматъ||5501284|| |10|63|1|JOHN 3.15|4|3|15|1
животъ|||жівотъ||5501284|| |10|63|1|JOHN 3.15|4|3|15|1
вѣчънъі|||вѣчънъі||5501284|| ·|10|63|1|JOHN 3.15|4|3|15|1
тако|||тако||5501285| | |10|63|1|JOHN 3.16|4|3|16|1
бо|||бо||5501285|| |10|63|1|JOHN 3.16|4|3|16|1
б҃ъ|||бъ||5501285|| |10|63|1|JOHN 3.16|4|3|16|1
вьзлюби|||вьзлюбі||5501285|| |10|63|1|JOHN 3.16|4|3|16|1
мира|||міра||5501285|| · |10|63|1|JOHN 3.16|4|3|16|1
ꙗко|||ѣко||5501285|| |10|63|1|JOHN 3.16|4|3|16|1
с҃на|||сна||5501285|| |10|63|1|JOHN 3.16|4|3|16|1
свое҅го|||своего||5501285|| · |10|63|1|JOHN 3.16|4|3|16|1
е҅диночⱑдаго|||едіночⱑдаго||5501285|| |10|63|1|JOHN 3.16|4|3|16|1
далъ|||далъ||5501285|| |10|63|1|JOHN 3.16|4|3|16|1
е҅си|||есі||5501285|| |10|63|1|JOHN 3.16|4|3|16|1
вь|||вь||5501285|| |10|63|1|JOHN 3.16|4|3|16|1
миръ|||міръ||5501285|| · |10|63|1|JOHN 3.16|4|3|16|1
да|||да||5501285|| |10|63|1|JOHN 3.16|4|3|16|1
всакъ|||всакъ||5501285|| |10|63|1|JOHN 3.16|4|3|16|1
вѣрꙋѧ҅і|||вѣроуѧі||5501285|| |10|63|1|JOHN 3.16|4|3|16|1
въ|||въ||5501285|| |10|63|1|JOHN 3.16|4|3|16|1
нь|||нь||5501285|| · |10|63|1|JOHN 3.16|4|3|16|1
не|||не||5501285|| |10|63|1|JOHN 3.16|4|3|16|1
погъібнетъ|||погъібнетъ||5501285|| · |10|63|1|JOHN 3.16|4|3|16|1
нъ|||нъ||5501285|| |10|63|1|JOHN 3.16|4|3|16|1
и҅матъ|||іматъ||5501285|| |10|63|1|JOHN 3.16|4|3|16|1
животъ|||жівотъ||5501285|| |10|63|1|JOHN 3.16|4|3|16|1
вѣчънъі|||вѣчънъі||5501285|| ·|10|63|1|JOHN 3.16|4|3|16|1
не|||не||5501286| | |10|63|1|JOHN 3.17|4|3|17|1
посъла|||посъла||5501286|| |10|63|1|JOHN 3.17|4|3|17|1
бо|||бо||5501286|| |10|63|1|JOHN 3.17|4|3|17|1
б҃ъ|||бъ||5501286|| |10|63|1|JOHN 3.17|4|3|17|1
с҃на|||сна||5501286|| |10|63|1|JOHN 3.17|4|3|17|1
свое҅го|||своего||5501286|| |10|63|1|JOHN 3.17|4|3|17|1
вь|||вь||5501286|| |10|63|1|JOHN 3.17|4|3|17|1
