torot_word|pos|morph_tag|deep_cleaned|lemma|sentence_no|pres_before|pres_after|text_id|subtitle_id|autotagged|subtitle_short|book_no|chapter|verse|variant_no
сь|||сь||5000023|| |10|1|1|MATT 1.23|1|1|23|1
нами|||намі||5000023|| |10|1|1|MATT 1.23|1|1|23|1
б҃ъ|||бъ||5000023|| ·|10|1|1|MATT 1.23|1|1|23|1
Въставъ|||въставъ||5000024| | |10|1|1|MATT 1.24|1|1|24|1
же|||же||5000024|| |10|1|1|MATT 1.24|1|1|24|1
ӣо̄сіфь|||іосіфь||5000024|| |10|1|1|MATT 1.24|1|1|24|1
о̄тъ|||отъ||5000024|| |10|1|1|MATT 1.24|1|1|24|1
сьна|||сьна||5000024|| · |10|1|1|MATT 1.24|1|1|24|1
сьтворі|||сьтворі||5000024|| |10|1|1|MATT 1.24|1|1|24|1
ѣ̄коже|||ѣкоже||5000024|| |10|1|1|MATT 1.24|1|1|24|1
повелѣ|||повелѣ||5000024|| |10|1|1|MATT 1.24|1|1|24|1
е̄мѹ|||емоу||5000024|| |10|1|1|MATT 1.24|1|1|24|1
а҃̄нꙉлъ|||англъ||5000024|| · |10|1|1|MATT 1.24|1|1|24|1
ӣ|||і||5000024|| |10|1|1|MATT 1.24|1|1|24|1
приѩ̄тъ|||пріѧтъ||5000024|| |10|1|1|MATT 1.24|1|1|24|1
женѫ|||женѫ||5000024|| |10|1|1|MATT 1.24|1|1|24|1
своѭ̄|||своѭ||5000024|| ·|10|1|1|MATT 1.24|1|1|24|1
ӣ|||і||5000025| | |10|1|1|MATT 1.25|1|1|25|1
не|||не||5000025|| |10|1|1|MATT 1.25|1|1|25|1
знаа̄ше|||знааше||5000025|| |10|1|1|MATT 1.25|1|1|25|1
е̄ѩ̄|||еѧ||5000025|| · |10|1|1|MATT 1.25|1|1|25|1
донд̄еже|||дондеже||5000025|| |10|1|1|MATT 1.25|1|1|25|1
роді|||роді||5000025|| |10|1|1|MATT 1.25|1|1|25|1
с҃нъ|||снъ||5000025|| |10|1|1|MATT 1.25|1|1|25|1
своӣ|||своі||5000025|| |10|1|1|MATT 1.25|1|1|25|1
пръвѣнець|||пръвѣнець||5000025|| · |10|1|1|MATT 1.25|1|1|25|1
и|||і||5000025|| |10|1|1|MATT 1.25|1|1|25|1
нарече|||нарече||5000025|| |10|1|1|MATT 1.25|1|1|25|1
ӣмѧ|||імѧ||5000025|| |10|1|1|MATT 1.25|1|1|25|1
е̄мѹ|||емоу||5000025|| |10|1|1|MATT 1.25|1|1|25|1
и҃̄съ|||ісъ||5000025|| ⁛ ··|10|1|1|MATT 1.25|1|1|25|1
ӣ|||і||5000026| | |10|1|1|MATT 1.25|1|1|25|2
нареч|||нареч||5000026|| |10|1|1|MATT 1.25|1|1|25|2
имѧ|||імѧ||5000026|| |10|1|1|MATT 1.25|1|1|25|2
емѹ|||емоу||5000026|| |10|1|1|MATT 1.25|1|1|25|2
и҃̄съ|||ісъ||5000026|| ⁛|10|1|1|MATT 1.25|1|1|25|2
и҃҅сѹ|||ісоу||5000027| | |10|2|1|MATT 2.1|1|2|1|1
рождьшю|||рождьшоу||5000027|| |10|2|1|MATT 2.1|1|2|1|1
сѧ|||сѧ||5000027|| |10|2|1|MATT 2.1|1|2|1|1
въ|||въ||5000027|| |10|2|1|MATT 2.1|1|2|1|1
віѳл҅ео̄ми|||віѳлеомі||5000027|| |10|2|1|MATT 2.1|1|2|1|1
ӣю̄деистѣмь|||іюдеістѣмь||5000027|| · |10|2|1|MATT 2.1|1|2|1|1
Въ|||въ||5000027|| |10|2|1|MATT 2.1|1|2|1|1
дьні|||дьні||5000027|| |10|2|1|MATT 2.1|1|2|1|1
ӣрода|||ірода||5000027|| |10|2|1|MATT 2.1|1|2|1|1
ц҃рѣ|||црѣ||5000027|| · |10|2|1|MATT 2.1|1|2|1|1
Се|||се||5000027|| |10|2|1|MATT 2.1|1|2|1|1
влъсві|||влъсві||5000027|| |10|2|1|MATT 2.1|1|2|1|1
о̄тъ|||отъ||5000027|| |10|2|1|MATT 2.1|1|2|1|1
въстокь|||въстокь||5000027|| · |10|2|1|MATT 2.1|1|2|1|1
Прідѫ|||прідѫ||5000027|| |10|2|1|MATT 2.1|1|2|1|1
въ|||въ||5000027|| |10|2|1|MATT 2.1|1|2|1|1
ӣе̄рлмъ|||іерлмъ||5000027|||10|2|1|MATT 2.1|1|2|1|1
г҃лште|||глште||5000028| | · |10|2|1|MATT 2.2|1|2|2|1
Кьде|||кьде||5000028|| |10|2|1|MATT 2.2|1|2|2|1
е̄стъ|||естъ||5000028|| |10|2|1|MATT 2.2|1|2|2|1
рождеӣ|||рождеі||5000028|| |10|2|1|MATT 2.2|1|2|2|1
сѧ|||сѧ||5000028|| |10|2|1|MATT 2.2|1|2|2|1
ц҃рь|||црь||5000028|| |10|2|1|MATT 2.2|1|2|2|1
и҅ю̄деӣскь|||іюдеіскь||5000028||҅ · |10|2|1|MATT 2.2|1|2|2|1
Видѣхомъ|||відѣхомъ||5000028|| |10|2|1|MATT 2.2|1|2|2|1
бо|||бо||5000028|| |10|2|1|MATT 2.2|1|2|2|1
ѕв҅ѣздѫ|||звѣздѫ||5000028|| |10|2|1|MATT 2.2|1|2|2|1
е̄го|||его||5000028|| |10|2|1|MATT 2.2|1|2|2|1
на|||на||5000028|| |10|2|1|MATT 2.2|1|2|2|1
вьстоцѣ|||вьстоцѣ||5000028|| · |10|2|1|MATT 2.2|1|2|2|1
ӣ|||і||5000028|| |10|2|1|MATT 2.2|1|2|2|1
прідомъ|||прідомъ||5000028|| |10|2|1|MATT 2.2|1|2|2|1
поклонітъ|||поклонітъ||5000028|| |10|2|1|MATT 2.2|1|2|2|1
сѧ|||сѧ||5000028|| |10|2|1|MATT 2.2|1|2|2|1
е̄мѹ|||емоу||5000028|| ·|10|2|1|MATT 2.2|1|2|2|1
Слъішавъ|||слъішавъ||5000029| | |10|2|1|MATT 2.3|1|2|3|1
же|||же||5000029|| |10|2|1|MATT 2.3|1|2|3|1
ӣродъ|||іродъ||5000029|| |10|2|1|MATT 2.3|1|2|3|1
ц҃рь|||црь||5000029|| |10|2|1|MATT 2.3|1|2|3|1
сьмѧте|||сьмѧте||5000029|| |10|2|1|MATT 2.3|1|2|3|1
сѧ|||сѧ||5000029|| · |10|2|1|MATT 2.3|1|2|3|1
ӣ|||і||5000029|| |10|2|1|MATT 2.3|1|2|3|1
весь|||весь||5000029|| |10|2|1|MATT 2.3|1|2|3|1
ӣе̄р̄слмъ|||іерслмъ||5000029|| |10|2|1|MATT 2.3|1|2|3|1
съ|||съ||5000029|| |10|2|1|MATT 2.3|1|2|3|1
німъ|||німъ||5000029|| ·|10|2|1|MATT 2.3|1|2|3|1
ӣ|||і||5000030| | |10|2|1|MATT 2.4|1|2|4|1
събьравъ|||събьравъ||5000030|| |10|2|1|MATT 2.4|1|2|4|1
вьсѧ|||вьсѧ||5000030|| |10|2|1|MATT 2.4|1|2|4|1
а̄рх̄ие̄ре̄ѩ̄|||архіереѧ||5000030|| |10|2|1|MATT 2.4|1|2|4|1
ӣ|||і||5000030|| |10|2|1|MATT 2.4|1|2|4|1
кьніжьникъі|||кьніжьнікъі||5000030|| |10|2|1|MATT 2.4|1|2|4|1
людьскъіѩ̄|||людьскъіѧ||5000030|| · |10|2|1|MATT 2.4|1|2|4|1
въпрашаа̄ше|||въпрашааше||5000030|| |10|2|1|MATT 2.4|1|2|4|1
ѩ̄|||ѧ||5000030|| |10|2|1|MATT 2.4|1|2|4|1
кьде|||кьде||5000030|| |10|2|1|MATT 2.4|1|2|4|1
х҃ъ|||хъ||5000030|| |10|2|1|MATT 2.4|1|2|4|1
раждае̄тъ|||раждаетъ||5000030|| |10|2|1|MATT 2.4|1|2|4|1
сѧ|||сѧ||5000030|| ·|10|2|1|MATT 2.4|1|2|4|1
о̄ни|||оні||5000031| | |10|2|1|MATT 2.5|1|2|5|1
же|||же||5000031|| |10|2|1|MATT 2.5|1|2|5|1
рѣшѧ|||рѣшѧ||5000031|| |10|2|1|MATT 2.5|1|2|5|1
е̄мѹ|||емоу||5000031|| · |10|2|1|MATT 2.5|1|2|5|1
въ|||въ||5000031|| |10|2|1|MATT 2.5|1|2|5|1
віѳлео̄ми|||віѳлеомі||5000031|| |10|2|1|MATT 2.5|1|2|5|1
ӣю̄деӣстѣӣ|||іюдеістѣі||5000031|| · |10|2|1|MATT 2.5|1|2|5|1
Тако|||тако||5000031|| |10|2|1|MATT 2.5|1|2|5|1
бо|||бо||5000031|| |10|2|1|MATT 2.5|1|2|5|1
пісано|||пісано||5000031|| |10|2|1|MATT 2.5|1|2|5|1
е̄стъ|||естъ||5000031|| ·|10|2|1|MATT 2.5|1|2|5|1
ӣ|||і||5000032| | |10|2|1|MATT 2.6|1|2|6|1
тъі|||тъі||5000032|| |10|2|1|MATT 2.6|1|2|6|1
віѳлее̄ме|||віѳлееме||5000032|| |10|2|1|MATT 2.6|1|2|6|1
земле|||земле||5000032|| |10|2|1|MATT 2.6|1|2|6|1
ӣю̄дова|||іюдова||5000032|| · |10|2|1|MATT 2.6|1|2|6|1
Нічімъ|||нічімъ||5000032|| |10|2|1|MATT 2.6|1|2|6|1
же|||же||5000032|| |10|2|1|MATT 2.6|1|2|6|1
меньші|||меньші||5000032|| |10|2|1|MATT 2.6|1|2|6|1
е̄сі|||есі||5000032|| |10|2|1|MATT 2.6|1|2|6|1
вь|||вь||5000032|| |10|2|1|MATT 2.6|1|2|6|1
в҃лдкахъ|||влдкахъ||5000032|| |10|2|1|MATT 2.6|1|2|6|1
ӣю̄довахъ|||іюдовахъ||5000032|| · |10|2|1|MATT 2.6|1|2|6|1
и҅с|||іс||5000032|| |10|2|1|MATT 2.6|1|2|6|1
тебе|||тебе||5000032|| |10|2|1|MATT 2.6|1|2|6|1
бо|||бо||5000032|| |10|2|1|MATT 2.6|1|2|6|1
ӣзідетъ|||ізідетъ||5000032|| |10|2|1|MATT 2.6|1|2|6|1
вождъ|||вождъ||5000032|| · |10|2|1|MATT 2.6|1|2|6|1
ꙇ̄же|||іже||5000032|| |10|2|1|MATT 2.6|1|2|6|1
ѹ̄пасетъ|||оупасетъ||5000032|| |10|2|1|MATT 2.6|1|2|6|1
люді|||люді||5000032|| |10|2|1|MATT 2.6|1|2|6|1
своѩ̄|||своѧ||5000032|| |10|2|1|MATT 2.6|1|2|6|1
и҃҅лѣ|||ілѣ||5000032|| ·|10|2|1|MATT 2.6|1|2|6|1
Тогда|||тогда||5000033| | |10|2|1|MATT 2.7|1|2|7|1
ӣродъ|||іродъ||5000033|| |10|2|1|MATT 2.7|1|2|7|1
таӣ|||таі||5000033|| |10|2|1|MATT 2.7|1|2|7|1
призьвавъ|||прізьвавъ||5000033|| |10|2|1|MATT 2.7|1|2|7|1
вльх̄въи|||вльхвъі||5000033|| · |10|2|1|MATT 2.7|1|2|7|1
ӣсп҅ъіта|||іспъіта||5000033|| |10|2|1|MATT 2.7|1|2|7|1
ѡт|||от||5000033|| |10|2|1|MATT 2.7|1|2|7|1
ніхъ|||ніхъ||5000033|| · |10|2|1|MATT 2.7|1|2|7|1
врѣмѧ|||врѣмѧ||5000033|| |10|2|1|MATT 2.7|1|2|7|1
ѣ̄вльшѧѩ̄|||ѣвльшѧѧ||5000033|| |10|2|1|MATT 2.7|1|2|7|1
сѧ|||сѧ||5000033|| |10|2|1|MATT 2.7|1|2|7|1
ѕв̄ѣздъі|||звѣздъі||5000033|| ·|10|2|1|MATT 2.7|1|2|7|1
Ӣ|||і||5000034| | |10|2|1|MATT 2.8|1|2|8|1
посьлавь|||посьлавь||5000034|| |10|2|1|MATT 2.8|1|2|8|1
ѩ̄|||ѧ||5000034|| |10|2|1|MATT 2.8|1|2|8|1
въ|||въ||5000034|| |10|2|1|MATT 2.8|1|2|8|1
віѳлео̄мъ|||віѳлеомъ||5000034|| · |10|2|1|MATT 2.8|1|2|8|1
рече|||рече||5000034|| · |10|2|1|MATT 2.8|1|2|8|1
шедьше|||шедьше||5000034|| |10|2|1|MATT 2.8|1|2|8|1
ӣспъітаӣте|||іспъітаіте||5000034|| |10|2|1|MATT 2.8|1|2|8|1
ӣзвѣстъно|||ізвѣстъно||5000034|| |10|2|1|MATT 2.8|1|2|8|1
о̄|||о||5000034|| |10|2|1|MATT 2.8|1|2|8|1
о̄трочѧті|||отрочѧті||5000034|| · |10|2|1|MATT 2.8|1|2|8|1
ӣ|||і||5000034|| |10|2|1|MATT 2.8|1|2|8|1
е̄гд̄а|||егда||5000034|| |10|2|1|MATT 2.8|1|2|8|1
о̄брѧштете|||обрѧштете||5000034|| · |10|2|1|MATT 2.8|1|2|8|1
вьзвѣстите|||вьзвѣстіте||5000034|| |10|2|1|MATT 2.8|1|2|8|1
мі|||мі||5000034|| · |10|2|1|MATT 2.8|1|2|8|1
да|||да||5000034|| |10|2|1|MATT 2.8|1|2|8|1
ӣ|||і||5000034|| |10|2|1|MATT 2.8|1|2|8|1
а̄зь|||азь||5000034|| |10|2|1|MATT 2.8|1|2|8|1
шедъ|||шедъ||5000034|| |10|2|1|MATT 2.8|1|2|8|1
поклонѭ|||поклонѭ||5000034|| |10|2|1|MATT 2.8|1|2|8|1
сѧ|||сѧ||5000034|| |10|2|1|MATT 2.8|1|2|8|1
е̄мѹ|||емоу||5000034|| ·|10|2|1|MATT 2.8|1|2|8|1
О҅ни|||оні||5000035| | |10|2|1|MATT 2.9|1|2|9|1
же|||же||5000035|| |10|2|1|MATT 2.9|1|2|9|1
послѹшавъше|||послоушавъше||5000035|| |10|2|1|MATT 2.9|1|2|9|1
ц҃рѣ|||црѣ||5000035|| |10|2|1|MATT 2.9|1|2|9|1
ӣдѫ|||ідѫ||5000035|| · |10|2|1|MATT 2.9|1|2|9|1
Ӣ|||і||5000035|| |10|2|1|MATT 2.9|1|2|9|1
се|||се||5000035|| |10|2|1|MATT 2.9|1|2|9|1
ѕвѣзда|||звѣзда||5000035|| |10|2|1|MATT 2.9|1|2|9|1
ѭ̄же|||ѭже||5000035|| |10|2|1|MATT 2.9|1|2|9|1
відѣшѧ|||відѣшѧ||5000035|| |10|2|1|MATT 2.9|1|2|9|1
на|||на||5000035|| |10|2|1|MATT 2.9|1|2|9|1
вьстоцѣ|||вьстоцѣ||5000035|| · |10|2|1|MATT 2.9|1|2|9|1
ӣдѣа̄ше|||ідѣаше||5000035|| |10|2|1|MATT 2.9|1|2|9|1
прѣдь|||прѣдь||5000035|| |10|2|1|MATT 2.9|1|2|9|1
німі|||німі||5000035|| · |10|2|1|MATT 2.9|1|2|9|1
доӣдеже|||доідеже||5000035|| |10|2|1|MATT 2.9|1|2|9|1
прішедші|||прішедші||5000035|| |10|2|1|MATT 2.9|1|2|9|1
ста|||ста||5000035|| |10|2|1|MATT 2.9|1|2|9|1
връхѹ|||връхоу||5000035|| · |10|2|1|MATT 2.9|1|2|9|1
ӣдеже|||ідеже||5000035|| |10|2|1|MATT 2.9|1|2|9|1
бѣ|||бѣ||5000035|| |10|2|1|MATT 2.9|1|2|9|1
о̄трочѧ|||отрочѧ||5000035|| ·|10|2|1|MATT 2.9|1|2|9|1
Видѣвъше|||відѣвъше||5000036| | |10|2|1|MATT 2.10|1|2|10|1
же|||же||5000036|| |10|2|1|MATT 2.10|1|2|10|1
ѕвѣздѫ|||звѣздѫ||5000036|| · |10|2|1|MATT 2.10|1|2|10|1
възд̄радоваше|||въздрадоваше||5000036|| |10|2|1|MATT 2.10|1|2|10|1
сѧ|||сѧ||5000036|| |10|2|1|MATT 2.10|1|2|10|1
радостіѭ̆|||радостіѭ||5000036|| |10|2|1|MATT 2.10|1|2|10|1
радостіѭ̆|||радостіѭ||5000036|| |10|2|1|MATT 2.10|1|2|10|1
веліе҅ѭ̄|||веліеѭ||5000036|| |10|2|1|MATT 2.10|1|2|10|1
ѕѣло|||зѣло||5000036|| ·|10|2|1|MATT 2.10|1|2|10|1
Ӣ|||і||5000037| | |10|2|1|MATT 2.11|1|2|11|1
въшедъше|||въшедъше||5000037|| |10|2|1|MATT 2.11|1|2|11|1
въ|||въ||5000037|| |10|2|1|MATT 2.11|1|2|11|1
храмінѫ|||храмінѫ||5000037|| · |10|2|1|MATT 2.11|1|2|11|1
(в)ӣдѣшѧ|||відѣшѧ||5000037|| |10|2|1|MATT 2.11|1|2|11|1
о̄тр̄очѩ|||отрочѧ||5000037|| |10|2|1|MATT 2.11|1|2|11|1
съ|||съ||5000037|| |10|2|1|MATT 2.11|1|2|11|1
маріе̄ѭ̆|||маріеѭ||5000037|| · |10|2|1|MATT 2.11|1|2|11|1
м҃триѭ|||мтріѭ||5000037|| |10|2|1|MATT 2.11|1|2|11|1
е̄го|||его||5000037|| · |10|2|1|MATT 2.11|1|2|11|1
ӣ|||і||5000037|| |10|2|1|MATT 2.11|1|2|11|1
падъше|||падъше||5000037|| |10|2|1|MATT 2.11|1|2|11|1
поклонішѧ|||поклонішѧ||5000037|| |10|2|1|MATT 2.11|1|2|11|1
сѧ|||сѧ||5000037|| |10|2|1|MATT 2.11|1|2|11|1
е̄мѹ|||емоу||5000037|| · |10|2|1|MATT 2.11|1|2|11|1
ӣ|||і||5000037|| |10|2|1|MATT 2.11|1|2|11|1
о̄тв̄ръзьше̄|||отвръзьше||5000037|| |10|2|1|MATT 2.11|1|2|11|1
сък҅ровіща|||съкровішта||5000037|| |10|2|1|MATT 2.11|1|2|11|1
своѣ̄|||своѣ||5000037|| · |10|2|1|MATT 2.11|1|2|11|1
Прінѣсѩ|||прінѣсѧ||5000037|| |10|2|1|MATT 2.11|1|2|11|1
е҅мѹ|||емоу||5000037|| |10|2|1|MATT 2.11|1|2|11|1
даръи|||даръі||5000037|| · |10|2|1|MATT 2.11|1|2|11|1
злато|||злато||5000037|| |10|2|1|MATT 2.11|1|2|11|1
ӣ|||і||5000037|| |10|2|1|MATT 2.11|1|2|11|1
ливанъ|||ліванъ||5000037|| |10|2|1|MATT 2.11|1|2|11|1
ӣ|||і||5000037|| |10|2|1|MATT 2.11|1|2|11|1
зм҅ѵрн̄ѫ|||змурнѫ||5000037|| ·|10|2|1|MATT 2.11|1|2|11|1
ӣ|||і||5000038| | |10|2|1|MATT 2.12|1|2|12|1
о̄тъвѣтъ|||отъвѣтъ||5000038|| |10|2|1|MATT 2.12|1|2|12|1
пріе̄мъше|||пріемъше||5000038|| |10|2|1|MATT 2.12|1|2|12|1
въ|||въ||5000038|| |10|2|1|MATT 2.12|1|2|12|1
сьнѣ|||сьнѣ||5000038|| · |10|2|1|MATT 2.12|1|2|12|1
не|||не||5000038|| |10|2|1|MATT 2.12|1|2|12|1
възвратішѧ|||възвратішѧ||5000038|| |10|2|1|MATT 2.12|1|2|12|1
сѧ|||сѧ||5000038|| |10|2|1|MATT 2.12|1|2|12|1
кь|||кь||5000038|| |10|2|1|MATT 2.12|1|2|12|1
ӣродѹ|||іродоу||5000038|| · |10|2|1|MATT 2.12|1|2|12|1
Нъ|||нъ||5000038|| |10|2|1|MATT 2.12|1|2|12|1
и҅нѣмъ|||інѣмъ||5000038|| |10|2|1|MATT 2.12|1|2|12|1
пѫтемъ|||пѫтемъ||5000038|| · |10|2|1|MATT 2.12|1|2|12|1
о̄̄ті̄д̄ѫ|||отідѫ||5000038|| |10|2|1|MATT 2.12|1|2|12|1
въ|||въ||5000038|| |10|2|1|MATT 2.12|1|2|12|1
стр̄анѫ|||странѫ||5000038|| |10|2|1|MATT 2.12|1|2|12|1
своѭ̄|||своѭ||5000038|| ⁛ ·· —|10|2|1|MATT 2.12|1|2|12|1
О҅шедъшемъ|||ошедъшемъ||5000039| | |10|2|1|MATT 2.13|1|2|13|1
влъ҅хво̄мъ|||влъхвомъ||5000039|| · |10|2|1|MATT 2.13|1|2|13|1
Се|||се||5000039|| |10|2|1|MATT 2.13|1|2|13|1
а҃̄нꙉлъ|||англъ||5000039|| |10|2|1|MATT 2.13|1|2|13|1
г҃нь|||гнь||5000039|| |10|2|1|MATT 2.13|1|2|13|1
ѣ̄ви|||ѣві||5000039|| |10|2|1|MATT 2.13|1|2|13|1
сѧ|||сѧ||5000039|| |10|2|1|MATT 2.13|1|2|13|1
въ|||въ||5000039|| |10|2|1|MATT 2.13|1|2|13|1
сънѣ|||сънѣ||5000039|| · |10|2|1|MATT 2.13|1|2|13|1
ӣо̄сӣфѹ|||іосіфоу||5000039|| |10|2|1|MATT 2.13|1|2|13|1
г҃лѧ|||глѧ||5000039|| · |10|2|1|MATT 2.13|1|2|13|1
въставъ|||въставъ||5000039|| |10|2|1|MATT 2.13|1|2|13|1
поӣми|||поімі||5000039|| |10|2|1|MATT 2.13|1|2|13|1
о̄трочѧ|||отрочѧ||5000039|| |10|2|1|MATT 2.13|1|2|13|1
ӣ|||і||5000039|| |10|2|1|MATT 2.13|1|2|13|1
м҃трь|||мтрь||5000039|| |10|2|1|MATT 2.13|1|2|13|1
е̄го|||его||5000039|| · |10|2|1|MATT 2.13|1|2|13|1
Ӣ|||і||5000039|| |10|2|1|MATT 2.13|1|2|13|1
бѣжи|||бѣжі||5000039|| |10|2|1|MATT 2.13|1|2|13|1
въ|||въ||5000039|| |10|2|1|MATT 2.13|1|2|13|1
е̄ꙉѵ̄пе̄тъ|||егупетъ||5000039|| · |10|2|1|MATT 2.13|1|2|13|1
Ӣ|||і||5000039|| |10|2|1|MATT 2.13|1|2|13|1
бѫди|||бѫді||5000039|| |10|2|1|MATT 2.13|1|2|13|1
тѹ|||тоу||5000039|| |10|2|1|MATT 2.13|1|2|13|1
доӣде̄же|||доідеже||5000039|| |10|2|1|MATT 2.13|1|2|13|1
рекѫ|||рекѫ||5000039|| |10|2|1|MATT 2.13|1|2|13|1
ті|||ті||5000039|| · |10|2|1|MATT 2.13|1|2|13|1
Хощетъ|||хоштетъ||5000039|| |10|2|1|MATT 2.13|1|2|13|1
бо|||бо||5000039|| |10|2|1|MATT 2.13|1|2|13|1
ӣродъ|||іродъ||5000039|| |10|2|1|MATT 2.13|1|2|13|1
ӣск̄аті|||іскаті||5000039|| |10|2|1|MATT 2.13|1|2|13|1
о̄трочѩте|||отрочѧте||5000039|| · |10|2|1|MATT 2.13|1|2|13|1
да|||да||5000039|| |10|2|1|MATT 2.13|1|2|13|1
погѹбітъ|||погоубітъ||5000039|| |10|2|1|MATT 2.13|1|2|13|1
е̄|||е||5000039|| ·|10|2|1|MATT 2.13|1|2|13|1
О̄шедъшем|||ошедъшем||5000040| | ⁛ —|10|2|1|MATT 2.13|1|2|13|2
О̄нъ|||онъ||5000041| | |10|2|1|MATT 2.14|1|2|14|1
же|||же||5000041|| |10|2|1|MATT 2.14|1|2|14|1
въставъ|||въставъ||5000041|| |10|2|1|MATT 2.14|1|2|14|1
поѩтъ|||поѧтъ||5000041|| |10|2|1|MATT 2.14|1|2|14|1
о̄трочѧ|||отрочѧ||5000041|| |10|2|1|MATT 2.14|1|2|14|1
и|||і||5000041|| |10|2|1|MATT 2.14|1|2|14|1
мтръ|||мтръ||5000041|| |10|2|1|MATT 2.14|1|2|14|1
е̄го|||его||5000041|| |10|2|1|MATT 2.14|1|2|14|1
нощиѭ̄|||ноштіѭ||5000041|| · |10|2|1|MATT 2.14|1|2|14|1
ӣ|||і||5000041|| |10|2|1|MATT 2.14|1|2|14|1
о̄тіде|||отіде||5000041|| |10|2|1|MATT 2.14|1|2|14|1
въ|||въ||5000041|| |10|2|1|MATT 2.14|1|2|14|1
е̄ꙉѵпетъ|||егупетъ||5000041|| ·|10|2|1|MATT 2.14|1|2|14|1
й|||і||5000042| | |10|2|1|MATT 2.15|1|2|15|1
бѣ|||бѣ||5000042|| |10|2|1|MATT 2.15|1|2|15|1
тѹ|||тоу||5000042|| |10|2|1|MATT 2.15|1|2|15|1
до|||до||5000042|| |10|2|1|MATT 2.15|1|2|15|1
ѹм̄р̄ъ̄тв̄иѣ̄|||оумрътвіѣ||5000042|| |10|2|1|MATT 2.15|1|2|15|1
ӣродова|||іродова||5000042|| · |10|2|1|MATT 2.15|1|2|15|1
Да|||да||5000042|| |10|2|1|MATT 2.15|1|2|15|1
събѫдетъ|||събѫдетъ||5000042|| |10|2|1|MATT 2.15|1|2|15|1
сѧ|||сѧ||5000042|| |10|2|1|MATT 2.15|1|2|15|1
реченое̄|||реченое||5000042|| |10|2|1|MATT 2.15|1|2|15|1
от|||от||5000042|| |10|2|1|MATT 2.15|1|2|15|1
г҃а|||га||5000042|| |10|2|1|MATT 2.15|1|2|15|1
п҃рркмъ|||прркмъ||5000042|| |10|2|1|MATT 2.15|1|2|15|1
г҃лщемъ|||глштемъ||5000042|| · |10|2|1|MATT 2.15|1|2|15|1
Ѡт|||от||5000042|| |10|2|1|MATT 2.15|1|2|15|1
е̄ꙉѵпт̄а|||егупта||5000042|| |10|2|1|MATT 2.15|1|2|15|1
възъвахъ|||възъвахъ||5000042|| |10|2|1|MATT 2.15|1|2|15|1
с҃нъ|||снъ||5000042|| |10|2|1|MATT 2.15|1|2|15|1
моӣ|||моі||5000042|| ·|10|2|1|MATT 2.15|1|2|15|1
Тогда|||тогда||5000043| | |10|2|1|MATT 2.16|1|2|16|1
и҅родъ|||іродъ||5000043|| |10|2|1|MATT 2.16|1|2|16|1
відѣвъ|||відѣвъ||5000043|| |10|2|1|MATT 2.16|1|2|16|1
ѣ̄ко|||ѣко||5000043|| |10|2|1|MATT 2.16|1|2|16|1
порѫганъ|||порѫганъ||5000043|| |10|2|1|MATT 2.16|1|2|16|1
бъис|||бъіс||5000043|| |10|2|1|MATT 2.16|1|2|16|1
о̄тъ|||отъ||5000043|| |10|2|1|MATT 2.16|1|2|16|1
влъ̄хвъ|||влъхвъ||5000043|| · |10|2|1|MATT 2.16|1|2|16|1
Ӣзби|||ізбі||5000043|| |10|2|1|MATT 2.16|1|2|16|1
вс̄ѧ|||всѧ||5000043|| |10|2|1|MATT 2.16|1|2|16|1
о̄трокъи|||отрокъі||5000043|| |10|2|1|MATT 2.16|1|2|16|1
сѫщѧѩ̄|||сѫштѧѧ||5000043|| |10|2|1|MATT 2.16|1|2|16|1
въ|||въ||5000043|| |10|2|1|MATT 2.16|1|2|16|1
виѳлее҅м̄и|||віѳлеемі||5000043|| · |10|2|1|MATT 2.16|1|2|16|1
ӣ|||і||5000043|| |10|2|1|MATT 2.16|1|2|16|1
въ|||въ||5000043|| |10|2|1|MATT 2.16|1|2|16|1
вс҅ѣхъ|||всѣхъ||5000043|| |10|2|1|MATT 2.16|1|2|16|1
прѣдѣлѣхъ|||прѣдѣлѣхъ||5000043|| |10|2|1|MATT 2.16|1|2|16|1
е҅̄ѩ|||еѧ||5000043||҅ · |10|2|1|MATT 2.16|1|2|16|1
ѡ̄̄тъ|||отъ||5000043|| |10|2|1|MATT 2.16|1|2|16|1
дво̄ю̄|||двою||5000043|| |10|2|1|MATT 2.16|1|2|16|1
лѣтѹ|||лѣтоу||5000043|| |10|2|1|MATT 2.16|1|2|16|1
ӣ|||і||5000043|| |10|2|1|MATT 2.16|1|2|16|1
ниже|||ніже||5000043|| · |10|2|1|MATT 2.16|1|2|16|1
по|||по||5000043|| |10|2|1|MATT 2.16|1|2|16|1
лѣтѹ|||лѣтоу||5000043|| |10|2|1|MATT 2.16|1|2|16|1
е̄же|||еже||5000043|| |10|2|1|MATT 2.16|1|2|16|1
ӣ̄спъита|||іспъіта||5000043|| |10|2|1|MATT 2.16|1|2|16|1
о҅тъ|||отъ||5000043|| |10|2|1|MATT 2.16|1|2|16|1
вл̄ъ̄хв̄ъ|||влъхвъ||5000043|| ·|10|2|1|MATT 2.16|1|2|16|1
Тогд҅а|||тогда||5000044| | |10|2|1|MATT 2.17|1|2|17|1
събъис|||събъіс||5000044|| |10|2|1|MATT 2.17|1|2|17|1
